repayment_id,loan_id,repayment_amount,repayment_date
RP15926,LN10931,4292.34,2024-02-07 22:28:31
RP15927,LN11915,15944.36,2025-08-06 17:13:57
RP15928,LN11399,5430.38,2025-06-29 21:53:01
RP15929,LN11868,12082.54,2023-06-18 23:51:22
RP15930,LN10182,13703.22,2025-01-19 15:57:15
RP15931,LN11393,17132.07,2025-07-08 01:18:21
RP15932,LN10282,4939.34,2025-01-06 11:20:57
RP15933,LN10265,16866.05,2025-04-20 19:47:42
RP15934,LN10232,10707.06,2023-07-15 07:29:14
RP15935,LN10790,11090.05,2023-03-15 11:02:02
RP15936,LN10948,18783.65,2024-10-29 00:39:23
RP15937,LN11136,8238.6,2022-11-05 08:02:34
RP15938,LN10934,1563.2,2024-02-04 16:56:21
RP15939,LN11851,6041.65,2022-01-27 15:06:35
RP15940,LN10267,15568.26,2023-09-08 19:35:12
RP15941,LN11809,17149.95,2024-06-08 10:35:59
RP15942,LN10621,10559.88,2025-03-23 03:04:08
RP15943,LN11874,9874.72,2023-07-19 02:58:30
RP15944,LN10869,7719.65,2024-09-13 10:53:03
RP15945,LN11409,16748.29,2025-08-11 13:56:10
RP15946,LN11320,8896.62,2023-04-25 08:52:41
RP15947,LN10195,5702.36,2023-06-30 12:57:57
RP15948,LN11911,14763.55,2025-09-20 12:49:48
RP15949,LN11576,10828.8,2024-07-08 03:21:40
RP15950,LN11247,2493.6,2025-01-14 14:50:46
RP15951,LN10018,13907.71,2023-06-18 07:33:18
RP15952,LN11713,8810.55,2024-07-11 23:39:32
RP15953,LN10864,17209.01,2023-11-10 12:39:45
RP15954,LN11495,18934.06,2025-02-11 06:31:39
RP15955,LN10105,19342.28,2022-04-11 19:32:16
RP15956,LN10792,19790.01,2022-07-04 10:55:00
RP15957,LN10300,17268.04,2023-02-15 10:41:48
RP15958,LN10500,7946.18,2025-05-22 10:39:39
RP15959,LN10572,5892.19,2025-05-30 09:30:54
RP15960,LN10423,4852.78,2025-09-15 00:44:24
RP15961,LN10253,15040.3,2023-04-19 17:21:28
RP15962,LN10361,13169.65,2024-08-27 18:04:33
RP15963,LN11856,11951.2,2025-10-16 05:51:56
RP15964,LN11914,8831.61,2024-10-14 02:49:10
RP15965,LN10630,15634.98,2024-07-17 14:40:59
RP15966,LN11310,8707.75,2023-07-19 07:19:34
RP15967,LN10707,9516.58,2022-01-18 22:35:19
RP15968,LN11373,7375.47,2022-01-09 04:54:09
RP15969,LN11611,9907.43,2023-09-04 19:47:17
RP15970,LN10714,3339.57,2022-01-04 13:03:47
RP15971,LN10403,18441.37,2022-03-23 23:51:35
RP15972,LN11894,15276.3,2025-02-28 11:28:30
RP15973,LN10492,11685.04,2022-02-27 07:59:16
RP15974,LN11456,17447.89,2025-10-12 20:23:06
RP15975,LN11745,3687.86,2022-09-18 04:18:36
RP15976,LN10995,3561.86,2022-07-16 03:51:20
RP15977,LN10330,15661.1,2023-07-30 07:59:10
RP15978,LN11921,8222.35,2024-05-09 06:21:28
RP15979,LN10391,15813.06,2023-06-18 19:44:54
RP15980,LN11288,16128.25,2023-08-21 03:02:12
RP15981,LN11433,18376.24,2025-09-21 01:19:50
RP15982,LN10953,7024.84,2023-10-19 04:45:39
RP15983,LN10608,1989.42,2023-02-18 04:31:48
RP15984,LN10390,10189.12,2025-08-28 08:39:35
RP15985,LN11437,2562.51,2023-10-01 17:27:11
RP15986,LN10684,10798.81,2022-01-30 15:27:41
RP15987,LN10744,17520.75,2025-09-17 22:17:01
RP15988,LN10649,11181.06,2022-10-25 13:08:21
RP15989,LN10114,4542.58,2022-08-19 13:58:01
RP15990,LN11984,5296.78,2024-05-03 09:34:48
RP15991,LN11336,17523.35,2023-12-12 13:27:02
RP15992,LN11884,17064.46,2024-02-02 05:52:39
RP15993,LN10571,9802.4,2022-01-13 20:48:08
RP15994,LN11386,15482.79,2023-05-13 00:49:30
RP15995,LN10898,1312.55,2024-12-04 10:10:44
RP15996,LN10045,17450.15,2023-10-08 06:52:53
RP15997,LN10671,4739.38,2024-09-17 20:39:55
RP15998,LN10502,5504.2,2023-03-22 06:17:31
RP15999,LN11758,11290.54,2024-11-04 14:10:56
RP16000,LN11347,9812.26,2023-07-28 18:09:20
RP16001,LN10541,3698.96,2022-08-03 14:53:17
RP16002,LN10591,14301.81,2024-08-20 14:49:38
RP16003,LN10553,11967.13,2024-12-19 05:43:45
RP16004,LN10367,18242.69,2023-08-06 14:31:00
RP16005,LN10146,19336.25,2024-11-01 17:29:10
RP16006,LN11959,8441.63,2023-11-27 09:49:06
RP16007,LN10243,8281.88,2025-01-13 16:15:09
RP16008,LN11145,17221.62,2024-04-02 17:33:20
RP16009,LN10702,3261.5,2025-07-05 18:30:21
RP16010,LN10414,1665.87,2025-05-02 05:21:18
RP16011,LN10260,1327.14,2022-08-22 21:33:34
RP16012,LN11008,19108.82,2023-03-23 01:10:21
RP16013,LN11514,9362.0,2024-08-28 06:23:10
RP16014,LN10707,13193.83,2025-05-23 22:50:49
RP16015,LN11334,3586.59,2025-04-21 09:54:36
RP16016,LN11729,1784.76,2025-05-10 18:12:21
RP16017,LN11855,17837.42,2024-04-17 21:40:07
RP16018,LN11235,15054.65,2023-02-22 07:59:06
RP16019,LN10432,15361.06,2024-10-22 06:45:42
RP16020,LN10061,9852.03,2023-01-13 07:28:45
RP16021,LN11264,12888.72,2023-04-05 20:21:15
RP16022,LN10832,12813.25,2024-04-12 01:01:29
RP16023,LN11489,19783.57,2025-08-02 21:51:04
RP16024,LN10099,9908.89,2024-04-19 08:06:05
RP16025,LN10731,8499.38,2022-05-13 19:52:49
RP16026,LN11556,14485.62,2025-08-02 03:18:36
RP16027,LN11927,14041.86,2023-09-08 13:54:20
RP16028,LN10261,12396.72,2023-05-03 02:59:33
RP16029,LN11962,8424.27,2022-07-16 10:17:40
RP16030,LN11589,9439.46,2025-06-25 06:29:28
RP16031,LN10913,5698.73,2024-04-03 21:35:15
RP16032,LN11444,5455.13,2022-03-25 23:59:05
RP16033,LN10206,17373.96,2023-12-17 09:58:56
RP16034,LN11775,5139.24,2023-11-26 03:49:23
RP16035,LN10646,17080.23,2023-01-18 11:18:00
RP16036,LN11703,4396.44,2025-04-23 04:18:36
RP16037,LN11760,11323.79,2023-04-19 23:18:03
RP16038,LN10417,10041.23,2023-05-15 08:39:04
RP16039,LN10806,15527.35,2025-02-19 22:33:24
RP16040,LN11987,17855.78,2022-05-30 12:21:55
RP16041,LN10443,5828.84,2023-01-15 10:30:56
RP16042,LN11483,9643.13,2022-02-15 16:40:27
RP16043,LN10082,4446.01,2022-07-18 23:44:23
RP16044,LN10942,7505.96,2023-05-23 10:33:34
RP16045,LN10527,5710.21,2023-09-26 06:17:42
RP16046,LN11628,19359.12,2022-08-05 06:56:05
RP16047,LN10946,9295.12,2023-09-14 11:27:45
RP16048,LN11608,6124.67,2025-06-24 23:22:15
RP16049,LN10994,2983.97,2022-03-08 19:41:12
RP16050,LN10846,7618.9,2024-04-02 21:59:52
RP16051,LN11670,18121.27,2022-12-27 17:56:29
RP16052,LN10261,14487.27,2023-07-05 20:06:08
RP16053,LN10509,3646.4,2024-08-25 13:57:03
RP16054,LN11434,1239.97,2022-11-30 14:18:42
RP16055,LN11417,12497.7,2024-12-09 21:18:23
RP16056,LN11212,19208.84,2024-08-18 21:33:46
RP16057,LN10660,6394.64,2024-07-20 07:48:19
RP16058,LN11095,8200.5,2023-03-01 03:50:39
RP16059,LN10703,16555.61,2025-09-26 05:41:09
RP16060,LN11682,8149.6,2025-02-20 06:09:15
RP16061,LN10669,11211.87,2023-02-07 06:57:46
RP16062,LN11779,1633.15,2022-03-01 03:06:22
RP16063,LN11375,13912.41,2024-07-21 00:48:31
RP16064,LN11221,1320.61,2024-01-10 19:42:25
RP16065,LN10614,8014.38,2022-08-10 18:25:48
RP16066,LN10741,2599.27,2024-01-20 06:44:04
RP16067,LN10696,1926.41,2024-07-02 20:41:06
RP16068,LN11181,1086.06,2023-01-30 19:11:48
RP16069,LN10683,1398.64,2023-10-16 16:48:16
RP16070,LN11355,12186.75,2025-05-02 01:49:56
RP16071,LN10894,1373.68,2024-05-06 09:56:57
RP16072,LN10322,2413.71,2024-12-08 01:57:21
RP16073,LN10012,8809.64,2023-03-30 15:34:31
RP16074,LN10657,8731.81,2024-08-07 14:22:21
RP16075,LN10391,5992.67,2023-06-15 17:02:10
RP16076,LN11183,13622.45,2023-01-18 15:37:23
RP16077,LN11013,2272.84,2024-11-07 14:57:53
RP16078,LN10771,6453.56,2022-10-19 16:24:38
RP16079,LN11450,14202.92,2022-04-07 00:25:10
RP16080,LN11618,3011.54,2025-04-21 01:17:07
RP16081,LN10126,14504.24,2022-03-16 23:41:00
RP16082,LN11489,1303.44,2023-05-18 18:56:25
RP16083,LN10943,14336.38,2022-02-01 02:18:17
RP16084,LN10101,15948.49,2023-11-09 02:05:30
RP16085,LN10753,14234.41,2024-05-04 01:21:43
RP16086,LN10564,15419.53,2025-07-12 03:20:26
RP16087,LN11335,16723.58,2022-08-27 13:20:44
RP16088,LN11867,9927.88,2023-09-05 03:40:06
RP16089,LN10780,7960.9,2025-09-10 07:13:11
RP16090,LN11380,13583.69,2022-06-30 08:12:50
RP16091,LN11216,12029.59,2023-09-14 04:21:13
RP16092,LN11714,14477.36,2023-01-02 05:28:55
RP16093,LN11582,16500.04,2023-06-27 22:11:38
RP16094,LN10017,1671.15,2024-08-01 09:42:02
RP16095,LN11890,12314.72,2023-01-18 12:09:00
RP16096,LN10090,12136.38,2022-07-20 04:41:48
RP16097,LN11588,15217.77,2025-05-10 15:35:02
RP16098,LN10434,18121.69,2022-10-14 04:16:42
RP16099,LN11061,5355.45,2024-02-11 15:39:20
RP16100,LN11879,18024.33,2024-02-01 18:14:03
RP16101,LN11906,15314.29,2025-01-28 18:13:55
RP16102,LN11169,5642.24,2024-02-16 01:05:40
RP16103,LN10186,13537.24,2023-12-14 15:45:49
RP16104,LN10099,13797.12,2023-05-17 05:20:46
RP16105,LN10712,7213.11,2023-12-29 05:51:48
RP16106,LN10359,8173.21,2023-09-21 19:15:54
RP16107,LN10382,2660.01,2025-02-12 19:08:05
RP16108,LN11856,10998.66,2022-12-10 18:58:04
RP16109,LN11859,19599.35,2023-08-24 00:53:41
RP16110,LN11568,2082.43,2024-09-02 21:56:07
RP16111,LN10410,12591.23,2022-01-11 00:58:43
RP16112,LN10641,1377.39,2022-04-15 16:38:14
RP16113,LN11732,1844.13,2024-03-17 16:01:02
RP16114,LN10042,12101.69,2024-01-20 12:08:46
RP16115,LN11086,14323.23,2025-07-05 08:43:39
RP16116,LN10692,12612.82,2022-07-31 21:07:18
RP16117,LN10178,10536.26,2024-12-08 22:05:31
RP16118,LN11234,15621.3,2025-07-28 14:20:45
RP16119,LN10613,4237.34,2024-03-27 03:24:39
RP16120,LN11706,18614.71,2022-05-25 04:56:42
RP16121,LN10249,14572.7,2022-08-24 07:33:06
RP16122,LN11934,15775.85,2024-06-30 21:12:34
RP16123,LN10729,1890.07,2025-05-26 06:12:48
RP16124,LN10241,11863.03,2025-06-05 01:41:30
RP16125,LN10789,10647.25,2023-10-03 00:18:40
RP16126,LN10658,17151.65,2022-06-09 09:41:49
RP16127,LN11274,16054.6,2022-12-31 04:12:27
RP16128,LN10259,7181.8,2025-10-26 16:49:56
RP16129,LN10019,3716.91,2024-12-14 19:21:57
RP16130,LN11527,6118.96,2023-06-04 07:59:36
RP16131,LN11174,18063.51,2023-12-26 20:24:46
RP16132,LN10684,8313.35,2025-04-09 13:27:33
RP16133,LN11721,18662.09,2024-11-22 11:46:39
RP16134,LN10325,8357.48,2024-07-20 17:49:04
RP16135,LN10687,19792.9,2025-01-04 20:06:54
RP16136,LN11712,6533.04,2024-08-17 12:33:04
RP16137,LN10236,8962.47,2023-08-22 06:11:04
RP16138,LN11189,6985.57,2023-03-11 09:10:52
RP16139,LN10532,19817.49,2022-01-14 10:08:28
RP16140,LN11368,9094.85,2025-08-22 13:17:02
RP16141,LN11944,16394.54,2024-10-07 19:49:00
RP16142,LN11241,3997.07,2025-01-26 17:33:23
RP16143,LN10474,2862.62,2022-02-14 11:08:20
RP16144,LN11948,18051.63,2023-09-13 23:43:05
RP16145,LN10853,8545.18,2023-01-02 23:00:47
RP16146,LN11192,14623.07,2025-06-24 15:45:30
RP16147,LN10593,9016.59,2022-12-17 01:58:07
RP16148,LN11020,16435.44,2023-07-21 04:08:24
RP16149,LN11687,12647.7,2023-08-03 05:44:59
RP16150,LN11806,14768.18,2023-12-04 15:24:22
RP16151,LN11791,15488.83,2024-05-01 13:48:24
RP16152,LN10645,4304.43,2023-07-21 06:42:48
RP16153,LN11926,7738.97,2022-01-14 20:23:05
RP16154,LN10378,7009.92,2025-08-29 22:02:01
RP16155,LN10181,12693.76,2022-12-23 13:43:59
RP16156,LN10949,1968.81,2025-04-12 16:11:11
RP16157,LN11948,4037.22,2024-05-20 02:37:06
RP16158,LN10104,1046.36,2024-06-15 19:14:17
RP16159,LN11080,8396.48,2023-04-15 19:06:28
RP16160,LN11451,9340.42,2023-03-15 09:34:44
RP16161,LN11601,4411.39,2025-02-28 10:12:09
RP16162,LN10397,4256.52,2024-06-07 00:53:16
RP16163,LN10661,9132.95,2024-12-25 00:42:55
RP16164,LN10142,5731.17,2024-06-07 01:38:22
RP16165,LN10433,2409.54,2022-07-03 03:27:35
RP16166,LN10175,18519.31,2022-10-10 04:39:55
RP16167,LN10191,17444.05,2023-10-31 23:08:18
RP16168,LN11007,1999.65,2022-05-15 06:59:16
RP16169,LN11450,4899.91,2022-03-18 13:47:23
RP16170,LN10268,14423.6,2022-08-18 17:20:05
RP16171,LN11834,2284.97,2023-07-31 08:10:09
RP16172,LN11024,18460.97,2025-07-28 00:27:18
RP16173,LN11743,1283.18,2023-03-01 19:27:27
RP16174,LN11100,11206.47,2024-04-15 16:56:45
RP16175,LN10971,8628.88,2024-11-02 16:41:34
RP16176,LN10635,10063.08,2024-03-25 08:52:09
RP16177,LN10613,14770.47,2023-07-23 21:18:36
RP16178,LN11830,1525.58,2023-12-25 09:24:50
RP16179,LN11804,12816.19,2025-05-09 17:34:53
RP16180,LN10721,16881.09,2023-05-17 17:53:05
RP16181,LN10519,14387.74,2022-08-22 18:46:07
RP16182,LN10906,7983.55,2025-03-25 15:48:23
RP16183,LN11605,4514.26,2022-08-05 23:21:32
RP16184,LN11859,14576.08,2023-12-05 17:31:01
RP16185,LN11243,7883.95,2022-05-13 15:39:21
RP16186,LN11711,16192.95,2024-04-10 17:47:02
RP16187,LN10279,1505.3,2023-06-26 05:16:58
RP16188,LN11620,1216.15,2025-06-15 18:38:42
RP16189,LN11599,10348.73,2022-06-26 22:28:26
RP16190,LN11267,3217.22,2024-12-07 19:57:03
RP16191,LN11733,16679.87,2024-09-24 05:21:37
RP16192,LN10728,2584.84,2024-03-26 13:23:24
RP16193,LN10972,19002.23,2023-08-26 12:59:19
RP16194,LN11254,6355.67,2024-12-28 06:10:04
RP16195,LN11808,17630.26,2022-05-30 07:03:12
RP16196,LN10270,6233.88,2024-07-06 07:51:12
RP16197,LN11804,8764.96,2023-08-06 02:53:07
RP16198,LN11909,4983.22,2025-08-13 06:46:51
RP16199,LN11487,1931.89,2024-09-12 16:13:56
RP16200,LN11159,12329.09,2025-02-12 09:31:15
RP16201,LN10549,16306.6,2024-02-01 16:37:36
RP16202,LN10648,14868.33,2022-06-21 02:42:38
RP16203,LN11397,19439.98,2025-06-03 19:27:17
RP16204,LN11346,18244.81,2024-12-04 22:38:48
RP16205,LN11319,3647.69,2023-02-10 23:05:23
RP16206,LN11850,12894.06,2022-06-27 08:50:37
RP16207,LN11036,10014.63,2025-10-31 18:46:37
RP16208,LN10298,4547.06,2023-04-19 15:48:06
RP16209,LN11101,15288.17,2023-12-24 16:45:19
RP16210,LN10610,10187.09,2024-06-20 20:00:46
RP16211,LN11437,14271.54,2025-05-15 21:21:03
RP16212,LN10115,2160.41,2023-02-05 15:05:18
RP16213,LN10084,3151.96,2023-05-06 14:01:13
RP16214,LN10651,9414.77,2023-01-19 18:43:33
RP16215,LN10856,1364.7,2023-04-14 12:42:33
RP16216,LN10429,4601.28,2022-12-21 22:04:50
RP16217,LN10531,16914.98,2022-05-27 12:32:18
RP16218,LN10823,9943.62,2022-07-21 08:45:31
RP16219,LN10117,14596.24,2022-11-02 10:12:41
RP16220,LN11285,4103.17,2022-01-26 00:56:50
RP16221,LN10699,8270.01,2025-04-16 02:46:56
RP16222,LN11403,16557.59,2022-08-01 21:15:42
RP16223,LN10982,1810.89,2022-08-12 19:52:42
RP16224,LN11172,7001.87,2022-06-19 00:43:02
RP16225,LN10671,10708.85,2023-07-28 01:13:31
RP16226,LN10889,12818.74,2025-07-31 12:10:46
RP16227,LN10771,3792.39,2022-06-27 17:41:52
RP16228,LN10935,18588.33,2025-10-03 14:35:30
RP16229,LN10697,15008.03,2023-12-12 00:21:02
RP16230,LN10465,2211.36,2023-06-27 13:11:22
RP16231,LN11183,9465.44,2022-07-01 13:25:04
RP16232,LN11326,17899.71,2023-01-11 21:32:26
RP16233,LN11001,18104.14,2023-07-29 00:44:11
RP16234,LN11843,17710.88,2024-06-24 04:18:58
RP16235,LN10336,3260.58,2022-07-31 06:45:29
RP16236,LN10040,10513.12,2024-10-13 21:18:11
RP16237,LN10731,9633.11,2025-10-10 13:03:49
RP16238,LN10412,9006.13,2023-04-18 09:59:18
RP16239,LN10842,8215.0,2023-09-21 14:18:15
RP16240,LN11356,17317.9,2025-05-26 23:17:36
RP16241,LN11829,16045.48,2025-07-24 10:28:15
RP16242,LN11789,4571.88,2024-04-23 01:46:20
RP16243,LN11621,15877.69,2022-06-10 21:49:49
RP16244,LN10814,13901.08,2022-08-23 02:36:12
RP16245,LN11904,1891.07,2022-04-01 06:22:05
RP16246,LN11033,2990.03,2024-06-18 05:07:13
RP16247,LN10707,19023.43,2023-05-18 12:55:16
RP16248,LN11899,11072.62,2022-07-14 17:59:41
RP16249,LN11377,19963.01,2022-02-06 23:40:11
RP16250,LN11984,19346.45,2023-05-27 15:27:10
RP16251,LN11439,15602.73,2024-07-03 04:29:46
RP16252,LN11893,7123.36,2024-11-29 12:45:37
RP16253,LN10288,4681.91,2025-06-13 15:55:53
RP16254,LN10158,1211.46,2025-02-15 14:35:31
RP16255,LN10746,3960.28,2022-05-21 06:16:28
RP16256,LN11284,17700.12,2024-09-22 04:22:18
RP16257,LN11637,14551.38,2025-04-07 19:13:29
RP16258,LN10324,17100.09,2023-11-30 09:17:44
RP16259,LN10419,16964.22,2024-02-18 00:53:55
RP16260,LN10776,19524.12,2023-03-22 13:38:59
RP16261,LN11711,14294.45,2022-10-03 03:21:16
RP16262,LN10256,11670.04,2024-05-14 14:09:39
RP16263,LN10529,12227.18,2025-10-16 21:43:59
RP16264,LN11892,13955.15,2024-08-11 01:59:38
RP16265,LN11357,9701.19,2025-07-22 07:39:12
RP16266,LN11297,13965.02,2025-02-24 18:01:20
RP16267,LN11341,12276.65,2024-10-13 10:54:48
RP16268,LN10785,4050.79,2023-01-24 14:54:13
RP16269,LN11495,3133.6,2024-02-22 03:15:55
RP16270,LN11766,5163.07,2024-01-30 01:32:10
RP16271,LN10826,15744.51,2024-06-18 08:20:24
RP16272,LN10124,5888.48,2023-11-02 15:11:48
RP16273,LN10407,17327.3,2025-07-28 03:57:21
RP16274,LN11584,6452.81,2023-05-07 07:40:21
RP16275,LN10077,12756.23,2023-05-16 22:40:59
RP16276,LN10593,17465.86,2023-08-06 03:06:59
RP16277,LN10940,17102.59,2024-05-22 17:51:28
RP16278,LN10149,16865.9,2023-04-05 03:20:57
RP16279,LN11152,16612.47,2024-02-03 22:55:55
RP16280,LN10788,14062.13,2022-07-02 02:51:20
RP16281,LN11754,14674.15,2023-01-02 13:54:51
RP16282,LN11548,19137.83,2023-01-23 05:47:46
RP16283,LN11717,15843.4,2023-08-27 20:53:23
RP16284,LN11844,3713.39,2022-06-21 15:21:03
RP16285,LN10942,5435.73,2022-12-12 08:02:54
RP16286,LN11610,7381.37,2024-08-27 19:24:00
RP16287,LN11257,2676.49,2024-12-01 20:35:35
RP16288,LN11213,17771.51,2025-05-19 22:21:47
RP16289,LN10641,8948.48,2025-07-24 11:59:05
RP16290,LN11091,9153.45,2024-12-14 00:05:33
RP16291,LN10667,8754.11,2022-05-21 12:15:27
RP16292,LN11693,9998.24,2022-04-13 02:12:10
RP16293,LN10947,4757.0,2023-07-15 23:57:55
RP16294,LN10885,14872.58,2023-07-28 20:23:44
RP16295,LN11257,17729.03,2024-01-10 22:18:47
RP16296,LN11192,14708.43,2023-08-14 18:07:10
RP16297,LN10881,6189.92,2022-11-30 14:48:09
RP16298,LN11643,1541.05,2022-01-14 12:43:34
RP16299,LN11903,3668.96,2023-08-20 04:12:13
RP16300,LN11139,13834.8,2023-06-07 06:39:41
RP16301,LN10720,15468.19,2025-05-27 22:52:04
RP16302,LN10992,10304.06,2023-12-23 10:26:43
RP16303,LN10278,1504.27,2022-01-17 10:20:21
RP16304,LN10178,10217.24,2022-11-21 23:16:13
RP16305,LN10092,17854.26,2022-10-16 08:44:01
RP16306,LN10569,3315.82,2024-10-19 20:56:20
RP16307,LN11229,18257.28,2024-11-10 10:44:42
RP16308,LN10565,19061.28,2023-10-29 22:16:03
RP16309,LN10425,13606.23,2022-05-22 12:58:19
RP16310,LN10002,2192.49,2024-05-29 04:07:17
RP16311,LN11765,7375.35,2024-02-21 05:43:32
RP16312,LN11037,17386.83,2024-07-13 09:06:20
RP16313,LN11271,14669.69,2022-03-06 22:40:36
RP16314,LN10870,10332.98,2023-09-08 23:35:56
RP16315,LN11003,4068.74,2023-11-23 10:57:07
RP16316,LN11504,10193.87,2022-12-28 17:48:42
RP16317,LN10417,2767.95,2024-02-23 03:50:57
RP16318,LN11346,12687.73,2024-09-02 06:50:49
RP16319,LN10271,15802.15,2025-07-25 10:19:46
RP16320,LN10103,12932.4,2024-12-08 03:01:41
RP16321,LN10230,1263.79,2024-12-08 23:59:05
RP16322,LN10835,13718.59,2023-08-12 16:01:48
RP16323,LN10689,10237.44,2025-10-25 08:21:08
RP16324,LN11736,9156.94,2023-08-23 04:15:08
RP16325,LN11970,6374.33,2024-06-22 14:46:47
RP16326,LN11671,3210.57,2022-12-11 04:27:05
RP16327,LN10234,11643.08,2022-10-07 13:33:45
RP16328,LN11794,16831.8,2023-10-01 18:14:43
RP16329,LN10992,19731.36,2024-07-18 01:56:27
RP16330,LN11906,13038.9,2025-07-01 00:53:35
RP16331,LN11640,6921.61,2024-12-14 20:18:19
RP16332,LN11381,8863.22,2022-07-21 07:19:07
RP16333,LN10963,14749.42,2025-03-12 21:13:51
RP16334,LN11559,10052.75,2024-03-28 09:55:32
RP16335,LN11461,10924.68,2022-02-15 16:18:20
RP16336,LN11400,3650.41,2024-02-13 09:06:58
RP16337,LN11345,11200.8,2022-08-11 16:42:02
RP16338,LN10565,19462.32,2022-09-23 22:11:00
RP16339,LN10038,7389.07,2022-08-09 20:30:13
RP16340,LN11408,4191.62,2024-08-19 00:50:38
RP16341,LN11658,10014.72,2024-05-20 18:55:19
RP16342,LN10251,10861.15,2024-09-15 17:10:58
RP16343,LN10746,19954.76,2022-06-27 13:36:15
RP16344,LN10979,5065.98,2025-09-20 15:15:18
RP16345,LN11176,11319.13,2022-09-06 11:24:10
RP16346,LN11373,8092.73,2024-12-18 16:05:52
RP16347,LN10618,15186.08,2025-05-15 15:16:29
RP16348,LN11640,17542.46,2023-03-16 20:00:10
RP16349,LN10036,15452.54,2025-01-03 15:07:35
RP16350,LN11207,4609.05,2024-12-14 02:37:04
RP16351,LN11978,13364.57,2025-10-01 15:55:52
RP16352,LN10505,5410.71,2024-09-19 09:36:56
RP16353,LN11289,19691.45,2024-03-15 07:54:17
RP16354,LN11674,11634.67,2024-07-22 15:09:43
RP16355,LN11164,9180.55,2023-04-03 07:19:55
RP16356,LN11274,13280.36,2023-04-15 04:04:18
RP16357,LN10972,12390.92,2022-03-07 10:50:40
RP16358,LN10100,18427.02,2023-08-05 03:13:43
RP16359,LN11250,10739.56,2022-12-19 09:22:36
RP16360,LN11743,15366.43,2025-10-27 23:26:46
RP16361,LN10034,19708.14,2023-06-06 23:49:43
RP16362,LN10816,13003.49,2023-01-13 23:18:42
RP16363,LN11913,3618.0,2024-11-17 10:10:43
RP16364,LN10181,19923.8,2023-10-19 06:51:00
RP16365,LN11273,13225.0,2022-03-21 04:54:48
RP16366,LN10434,19796.01,2023-01-27 01:15:15
RP16367,LN10878,10922.66,2024-10-13 12:45:25
RP16368,LN11293,1949.68,2024-03-08 16:58:40
RP16369,LN10704,18632.5,2023-05-31 21:44:09
RP16370,LN10899,17843.95,2025-05-20 19:04:23
RP16371,LN10119,10256.57,2023-06-19 07:19:22
RP16372,LN10246,7590.53,2025-08-07 11:34:03
RP16373,LN11253,3811.02,2023-09-28 06:54:28
RP16374,LN10192,18644.48,2024-01-24 22:21:18
RP16375,LN11822,10923.0,2025-10-19 03:06:21
RP16376,LN11344,15866.45,2023-01-18 14:40:04
RP16377,LN10477,12722.89,2024-07-19 13:28:30
RP16378,LN10545,3225.56,2023-07-16 10:33:25
RP16379,LN10440,1909.09,2022-12-16 19:34:25
RP16380,LN11032,8185.62,2024-05-18 23:33:59
RP16381,LN10140,1142.3,2023-12-04 21:53:21
RP16382,LN11900,5012.06,2023-02-20 08:21:41
RP16383,LN10267,18425.43,2025-03-21 05:55:45
RP16384,LN11135,12013.23,2025-03-28 01:51:01
RP16385,LN10712,14193.12,2025-10-08 14:06:04
RP16386,LN10157,15809.44,2024-11-09 19:53:24
RP16387,LN10434,18987.01,2023-08-14 05:29:37
RP16388,LN10599,3912.72,2023-01-27 22:04:21
RP16389,LN10952,11937.81,2023-02-15 12:20:19
RP16390,LN10252,8387.8,2022-04-10 05:45:18
RP16391,LN11401,8255.83,2025-04-10 15:37:37
RP16392,LN10190,13934.49,2022-04-14 12:48:44
RP16393,LN10527,4858.78,2022-10-29 08:00:34
RP16394,LN11027,13048.01,2025-03-19 23:47:26
RP16395,LN10605,7901.75,2025-05-07 20:50:20
RP16396,LN10275,3253.19,2022-10-22 21:44:00
RP16397,LN11789,17110.38,2024-08-06 15:35:58
RP16398,LN11262,3718.86,2025-02-23 20:11:12
RP16399,LN10601,10612.52,2023-11-23 05:45:42
RP16400,LN10480,6277.64,2022-11-03 04:09:07
RP16401,LN11806,19114.14,2023-11-08 18:14:56
RP16402,LN10487,12658.35,2024-06-20 20:05:58
RP16403,LN11806,13104.16,2022-04-22 11:53:02
RP16404,LN11573,11314.85,2022-06-12 01:54:56
RP16405,LN10675,18032.05,2024-11-13 02:52:39
RP16406,LN11104,6751.98,2023-12-18 02:39:24
RP16407,LN11074,11796.25,2024-08-31 23:44:45
RP16408,LN11878,5269.94,2023-08-01 01:10:13
RP16409,LN10225,4720.82,2023-07-27 22:39:52
RP16410,LN10920,10147.59,2023-12-24 23:14:05
RP16411,LN11634,6206.46,2024-11-25 09:47:34
RP16412,LN11125,15219.01,2025-02-21 03:06:12
RP16413,LN10132,1807.75,2023-02-11 17:33:31
RP16414,LN10074,3215.52,2022-07-18 01:02:40
RP16415,LN10973,12776.69,2022-04-16 04:26:25
RP16416,LN11282,2434.97,2023-12-06 11:50:53
RP16417,LN11587,7045.98,2022-12-12 20:11:36
RP16418,LN10727,12896.28,2024-09-10 19:58:39
RP16419,LN11312,5116.59,2022-02-23 18:46:59
RP16420,LN11114,15784.49,2025-04-25 09:44:41
RP16421,LN11304,19239.32,2024-05-01 05:57:52
RP16422,LN11427,18791.26,2022-01-03 23:32:50
RP16423,LN10675,2658.91,2023-10-13 04:19:17
RP16424,LN11162,14675.72,2024-03-26 14:25:23
