loan_id,customer_id,loan_amount,loan_type,status,applied_date
LN11137,CUST4425,663941.25,Personal,Approved,2024-10-09 12:09:28
LN11138,CUST4690,972458.58,Personal,Approved,2022-02-15 03:44:09
LN11139,CUST2391,818860.29,Home,Rejected,2024-08-04 23:13:13
LN11140,CUST2286,935734.66,Home,Rejected,2025-10-06 01:57:37
LN11141,CUST2611,93858.28,Personal,Approved,2022-01-31 06:14:36
LN11142,CUST5527,746108.65,Education,Approved,2024-04-20 04:35:52
LN11143,CUST1917,442710.4,Education,Rejected,2022-11-30 18:40:23
LN11144,CUST5000,673572.79,Education,Rejected,2023-08-10 03:08:42
LN11145,CUST1587,581660.6,Home,Rejected,2022-09-21 03:04:17
LN11146,CUST5955,535740.03,Education,Approved,2025-03-14 16:27:57
LN11147,CUST1276,705946.37,Auto,Approved,2025-09-17 23:03:45
LN11148,CUST1871,947206.24,Education,Pending,2024-02-02 05:44:32
LN11149,CUST5901,605311.79,Home,Approved,2023-07-26 09:45:02
LN11150,CUST2102,658036.27,Education,Rejected,2023-04-03 13:02:03
LN11151,CUST4359,205129.38,Education,Rejected,2022-11-03 20:30:10
LN11152,CUST1288,545780.16,Auto,Approved,2025-06-02 03:29:20
LN11153,CUST1082,900242.43,Education,Pending,2023-03-27 13:40:03
LN11154,CUST5253,416186.13,Auto,Rejected,2025-05-20 05:32:25
LN11155,CUST1026,178250.53,Personal,Pending,2023-07-23 02:35:33
LN11156,CUST3329,54393.61,Personal,Pending,2023-01-22 12:35:34
LN11157,CUST1823,395415.37,Personal,Pending,2024-08-01 01:22:30
LN11158,CUST2982,958496.93,Education,Pending,2023-12-17 07:25:10
LN11159,CUST1698,868205.37,Auto,Approved,2025-09-23 17:17:16
LN11160,CUST2691,967979.86,Personal,Pending,2022-09-03 02:11:35
LN11161,CUST5500,137095.04,Personal,Rejected,2023-11-25 22:27:29
LN11162,CUST3414,250378.47,Home,Rejected,2024-01-30 12:28:55
LN11163,CUST3789,550191.73,Auto,Pending,2024-08-23 08:55:38
LN11164,CUST4979,895721.12,Auto,Rejected,2025-01-24 08:55:29
LN11165,CUST2750,323911.77,Auto,Approved,2024-05-24 22:53:11
LN11166,CUST4167,321283.89,Auto,Pending,2025-09-21 18:08:17
LN11167,CUST3674,863387.39,Education,Rejected,2025-05-24 09:38:26
LN11168,CUST4058,134340.36,Personal,Pending,2023-07-14 12:55:14
LN11169,CUST2254,850846.12,Home,Approved,2024-04-27 13:53:19
LN11170,CUST3229,617605.54,Auto,Approved,2025-08-10 01:08:38
LN11171,CUST4611,91859.74,Education,Rejected,2024-04-10 11:56:23
LN11172,CUST2225,864839.55,Personal,Pending,2023-01-22 13:23:23
LN11173,CUST5815,539151.99,Education,Approved,2023-01-10 21:51:58
LN11174,CUST4188,163431.66,Auto,Pending,2024-12-03 05:29:18
LN11175,CUST1636,797042.29,Auto,Rejected,2023-11-11 22:01:06
LN11176,CUST3387,527530.04,Auto,Pending,2022-09-19 05:55:27
LN11177,CUST2335,502921.97,Auto,Pending,2023-09-01 18:37:36
LN11178,CUST4575,144825.6,Education,Approved,2022-05-22 09:19:37
LN11179,CUST1553,265267.48,Home,Pending,2025-09-11 20:09:30
LN11180,CUST3876,230872.4,Education,Approved,2024-06-12 20:36:42
LN11181,CUST5887,750800.31,Auto,Rejected,2023-02-23 21:27:44
LN11182,CUST4417,518928.88,Home,Rejected,2023-09-08 11:47:35
LN11183,CUST4655,331180.41,Auto,Pending,2024-06-30 21:07:33
LN11184,CUST1281,598620.28,Home,Rejected,2025-07-26 08:36:09
LN11185,CUST3222,200649.07,Education,Rejected,2025-10-16 16:09:36
LN11186,CUST3965,199945.91,Auto,Rejected,2025-04-27 19:33:48
LN11187,CUST5783,457847.79,Personal,Approved,2024-01-03 02:43:25
LN11188,CUST5519,776289.41,Education,Rejected,2024-05-07 02:15:22
LN11189,CUST5488,204796.7,Education,Approved,2022-05-30 03:48:39
LN11190,CUST5317,321604.14,Home,Approved,2025-06-01 03:51:49
LN11191,CUST2169,392963.09,Home,Rejected,2025-04-15 18:43:55
LN11192,CUST1295,829422.68,Personal,Pending,2025-04-07 00:08:16
LN11193,CUST1290,692961.88,Home,Pending,2023-04-04 18:15:28
LN11194,CUST1500,715337.39,Personal,Pending,2023-08-07 22:24:43
LN11195,CUST5755,224970.35,Education,Rejected,2025-08-24 06:05:45
LN11196,CUST3492,353344.64,Education,Pending,2023-01-20 17:22:22
LN11197,CUST1139,803660.03,Education,Pending,2023-12-01 04:30:56
LN11198,CUST5028,965205.64,Home,Pending,2022-03-07 06:33:44
LN11199,CUST4130,666364.97,Personal,Approved,2023-12-09 19:44:30
LN11200,CUST5840,182251.51,Education,Pending,2025-01-17 10:56:12
LN11201,CUST1119,810078.47,Auto,Rejected,2024-11-02 03:28:02
LN11202,CUST5790,954562.82,Auto,Approved,2022-12-08 22:31:01
LN11203,CUST4229,732955.14,Education,Pending,2025-08-07 14:33:46
LN11204,CUST4650,780169.81,Home,Rejected,2022-04-17 13:09:46
LN11205,CUST4185,290451.85,Education,Approved,2023-07-28 09:58:30
LN11206,CUST1564,510352.73,Personal,Approved,2022-02-08 15:38:03
LN11207,CUST4753,659634.05,Auto,Approved,2025-10-04 10:11:39
LN11208,CUST3331,145181.01,Auto,Rejected,2023-09-23 03:03:54
LN11209,CUST4638,466017.53,Home,Pending,2025-06-02 10:07:05
LN11210,CUST1192,237494.79,Auto,Rejected,2022-06-08 20:16:31
LN11211,CUST2616,453813.56,Personal,Pending,2024-02-26 23:03:57
LN11212,CUST4342,943098.39,Home,Pending,2022-07-28 01:51:51
LN11213,CUST1523,865392.02,Education,Approved,2022-01-23 23:34:27
LN11214,CUST4047,504546.83,Personal,Rejected,2025-07-08 08:28:32
LN11215,CUST1316,568371.65,Personal,Rejected,2025-04-27 04:10:39
LN11216,CUST5696,241514.38,Auto,Rejected,2024-07-01 13:29:01
LN11217,CUST4322,237439.84,Home,Rejected,2022-03-29 23:28:21
LN11218,CUST5005,668028.25,Education,Approved,2024-04-07 04:19:00
LN11219,CUST5853,397835.18,Auto,Pending,2024-07-03 05:56:35
LN11220,CUST1300,877867.86,Education,Approved,2022-07-15 02:41:29
LN11221,CUST1106,824375.91,Education,Rejected,2023-01-27 11:29:53
LN11222,CUST2547,842950.89,Home,Pending,2025-05-09 00:54:13
LN11223,CUST2095,406940.76,Personal,Pending,2022-08-25 13:53:47
LN11224,CUST1689,868633.61,Auto,Rejected,2023-12-06 10:18:59
LN11225,CUST5319,369664.92,Education,Approved,2025-07-08 09:34:54
LN11226,CUST2037,676154.78,Personal,Rejected,2024-02-06 16:16:27
LN11227,CUST1975,367054.24,Education,Pending,2023-12-21 08:53:25
LN11228,CUST2018,830535.11,Personal,Pending,2024-05-01 18:01:53
LN11229,CUST2485,372988.12,Personal,Approved,2024-10-06 03:47:47
LN11230,CUST4279,928558.68,Personal,Rejected,2022-05-09 19:01:48
LN11231,CUST3721,836335.27,Home,Rejected,2022-06-19 18:49:24
LN11232,CUST1938,693014.71,Education,Pending,2023-12-29 13:13:59
LN11233,CUST3168,177669.05,Home,Pending,2022-10-22 06:44:36
LN11234,CUST5568,781560.46,Auto,Pending,2025-05-22 02:10:09
LN11235,CUST3228,779257.17,Education,Approved,2024-12-12 17:11:24
LN11236,CUST5237,874045.94,Education,Approved,2024-02-13 03:28:21
LN11237,CUST2507,394268.04,Home,Rejected,2022-04-21 15:12:10
LN11238,CUST2509,514480.92,Education,Approved,2024-12-25 01:32:46
LN11239,CUST4369,149949.13,Auto,Pending,2025-10-04 00:41:08
LN11240,CUST2689,671190.69,Auto,Approved,2025-03-29 06:15:53
LN11241,CUST4226,780450.71,Home,Pending,2024-12-22 03:48:28
LN11242,CUST2112,581413.26,Education,Pending,2024-11-24 23:02:13
LN11243,CUST4710,511166.75,Auto,Approved,2022-10-14 17:32:25
LN11244,CUST1805,749167.74,Home,Approved,2022-12-06 20:48:32
LN11245,CUST1348,648779.97,Personal,Rejected,2024-04-08 04:30:32
LN11246,CUST5200,810353.66,Home,Approved,2024-10-21 11:57:28
LN11247,CUST4090,317327.69,Personal,Pending,2023-01-03 12:44:42
LN11248,CUST3426,726078.15,Auto,Pending,2024-06-17 13:01:14
LN11249,CUST1512,231365.16,Education,Rejected,2022-06-10 10:20:44
LN11250,CUST3272,842783.63,Personal,Pending,2025-06-06 00:38:33
LN11251,CUST3923,764835.88,Home,Pending,2024-03-11 09:15:39
LN11252,CUST2693,689140.2,Personal,Approved,2022-01-11 05:14:06
LN11253,CUST3043,332101.58,Personal,Approved,2024-03-18 10:01:15
LN11254,CUST3226,300157.51,Home,Pending,2022-04-03 06:13:10
LN11255,CUST2380,890751.15,Personal,Rejected,2023-02-28 12:54:36
LN11256,CUST1028,477432.39,Home,Pending,2023-09-13 03:00:16
LN11257,CUST3127,654317.88,Education,Rejected,2025-05-09 20:41:59
LN11258,CUST1527,85246.43,Personal,Pending,2022-06-06 08:50:43
LN11259,CUST4924,582763.13,Home,Pending,2024-08-22 21:30:46
LN11260,CUST5525,202767.53,Auto,Pending,2024-09-01 07:49:21
LN11261,CUST4181,552798.11,Auto,Pending,2024-06-27 15:19:42
LN11262,CUST2762,272980.18,Personal,Pending,2022-03-17 02:06:52
LN11263,CUST1747,995851.64,Home,Approved,2023-05-27 09:51:28
LN11264,CUST4114,438461.93,Home,Rejected,2025-01-13 01:12:34
LN11265,CUST2358,642479.82,Auto,Pending,2024-09-02 20:28:29
LN11266,CUST1547,619231.75,Personal,Approved,2022-04-03 19:51:54
LN11267,CUST1526,394787.97,Auto,Rejected,2023-06-22 02:07:06
LN11268,CUST4534,211201.78,Personal,Rejected,2022-11-20 06:42:56
LN11269,CUST3861,702247.45,Education,Rejected,2025-06-07 15:22:04
LN11270,CUST5133,99832.58,Personal,Rejected,2025-10-12 09:00:47
LN11271,CUST1660,726764.79,Auto,Rejected,2025-02-08 06:52:14
LN11272,CUST4968,591931.06,Education,Pending,2023-11-06 14:03:05
LN11273,CUST3677,607023.69,Personal,Approved,2023-09-04 02:05:53
LN11274,CUST3520,924472.81,Auto,Rejected,2023-04-30 09:07:47
LN11275,CUST3920,741119.22,Personal,Rejected,2022-10-09 23:14:22
LN11276,CUST4224,990601.75,Education,Approved,2023-11-19 21:07:57
LN11277,CUST5611,424053.54,Personal,Rejected,2025-01-17 00:48:52
LN11278,CUST3205,714127.4,Home,Approved,2024-02-02 00:26:47
LN11279,CUST3270,176071.91,Personal,Approved,2023-03-01 22:26:27
LN11280,CUST1112,876847.01,Home,Pending,2025-06-23 23:07:10
LN11281,CUST5269,699689.12,Home,Rejected,2024-12-03 11:45:37
LN11282,CUST3085,494017.91,Personal,Pending,2022-09-08 20:27:38
LN11283,CUST5897,562863.42,Education,Approved,2022-04-26 19:39:52
LN11284,CUST1592,249352.59,Personal,Pending,2025-10-17 23:40:24
LN11285,CUST4787,955461.71,Auto,Pending,2025-07-15 09:28:53
LN11286,CUST1057,588997.24,Personal,Pending,2023-06-25 01:35:27
LN11287,CUST3347,58719.17,Education,Rejected,2024-09-21 14:23:07
LN11288,CUST1544,385544.97,Auto,Pending,2022-07-21 07:03:49
LN11289,CUST1578,444942.13,Personal,Pending,2025-08-26 00:59:23
LN11290,CUST4000,449925.44,Education,Pending,2022-08-26 15:26:21
LN11291,CUST3520,802046.68,Auto,Pending,2024-06-17 03:54:56
LN11292,CUST5104,856266.91,Auto,Approved,2024-07-05 02:19:35
LN11293,CUST5865,705459.76,Home,Approved,2023-05-31 13:20:01
LN11294,CUST1941,396466.28,Home,Rejected,2023-12-06 16:04:54
LN11295,CUST2129,468118.85,Education,Rejected,2022-09-06 00:10:57
LN11296,CUST2303,672380.56,Education,Approved,2022-04-09 06:50:20
LN11297,CUST3472,654578.04,Auto,Approved,2025-04-20 14:07:58
LN11298,CUST4158,860023.74,Personal,Rejected,2023-09-12 03:43:12
LN11299,CUST4375,966320.26,Auto,Rejected,2022-03-20 19:47:30
LN11300,CUST2689,352105.76,Auto,Pending,2022-05-03 12:37:08
LN11301,CUST4943,633256.22,Home,Rejected,2024-03-06 05:13:47
LN11302,CUST3710,338081.35,Education,Pending,2022-04-07 05:24:46
LN11303,CUST4678,648958.58,Education,Pending,2022-09-19 09:40:34
LN11304,CUST5893,511019.19,Education,Approved,2022-05-28 17:01:21
LN11305,CUST1187,563895.87,Auto,Pending,2022-06-14 13:02:38
LN11306,CUST2753,368099.41,Auto,Approved,2024-04-08 01:43:09
LN11307,CUST1311,728280.01,Home,Approved,2024-11-09 09:34:22
LN11308,CUST2906,961171.02,Education,Rejected,2022-07-11 10:03:53
LN11309,CUST4716,109546.07,Home,Pending,2022-12-08 03:30:20
LN11310,CUST1493,997336.05,Personal,Approved,2023-05-14 09:40:27
LN11311,CUST4264,448068.73,Auto,Rejected,2023-03-23 09:57:21
LN11312,CUST3835,194746.18,Personal,Pending,2025-02-26 21:45:30
LN11313,CUST4866,374053.71,Personal,Approved,2024-02-19 20:49:29
LN11314,CUST5436,253132.69,Home,Approved,2025-04-27 10:08:22
LN11315,CUST3541,865172.61,Auto,Pending,2022-08-12 22:07:09
LN11316,CUST1064,243022.34,Education,Rejected,2024-10-14 19:54:04
LN11317,CUST5714,185408.28,Education,Rejected,2022-11-22 01:47:39
LN11318,CUST4026,703658.12,Personal,Pending,2025-02-08 23:14:35
LN11319,CUST5482,995238.1,Education,Pending,2025-06-18 09:59:50
LN11320,CUST2180,779493.93,Home,Pending,2025-06-28 02:43:32
LN11321,CUST4700,67547.17,Auto,Pending,2023-09-29 10:42:27
LN11322,CUST5277,262324.36,Auto,Pending,2025-01-25 05:22:53
LN11323,CUST2728,821223.48,Education,Approved,2022-12-05 02:19:48
LN11324,CUST3781,517682.48,Personal,Pending,2022-03-15 15:48:05
LN11325,CUST3057,139554.32,Home,Approved,2024-11-29 18:57:05
LN11326,CUST3238,837827.16,Home,Approved,2022-06-03 12:40:43
LN11327,CUST1730,861629.71,Auto,Rejected,2025-03-26 16:03:24
LN11328,CUST1719,578540.78,Education,Rejected,2024-06-09 14:26:39
LN11329,CUST2863,472261.47,Home,Pending,2023-09-15 09:32:19
LN11330,CUST4163,877657.26,Personal,Pending,2023-01-26 05:03:26
LN11331,CUST3999,738045.31,Personal,Approved,2022-08-12 18:34:15
LN11332,CUST5390,331614.68,Education,Approved,2025-08-01 03:22:03
LN11333,CUST4900,63412.37,Personal,Rejected,2023-06-23 14:16:24
LN11334,CUST2396,502810.2,Personal,Approved,2024-08-11 00:49:04
LN11335,CUST1889,193028.13,Auto,Pending,2024-03-03 03:41:20
LN11336,CUST5648,490849.44,Education,Rejected,2022-12-07 19:38:17
LN11337,CUST2676,506647.91,Auto,Approved,2025-05-31 00:05:35
LN11338,CUST4056,640651.59,Auto,Rejected,2025-10-13 12:35:56
LN11339,CUST4545,193276.61,Auto,Approved,2024-07-21 17:49:00
LN11340,CUST2264,537249.0,Auto,Pending,2023-04-20 07:07:53
LN11341,CUST4831,637603.48,Education,Approved,2022-09-17 14:27:27
LN11342,CUST4640,262573.97,Auto,Approved,2024-02-05 05:59:19
LN11343,CUST1259,978055.18,Education,Approved,2024-01-09 06:59:50
LN11344,CUST5257,216884.45,Auto,Approved,2025-06-11 00:11:22
LN11345,CUST4345,763277.29,Personal,Approved,2023-05-17 19:52:18
LN11346,CUST5373,295052.91,Education,Rejected,2023-08-16 23:40:33
LN11347,CUST1842,452076.48,Personal,Approved,2022-11-12 02:09:21
LN11348,CUST5193,813169.43,Auto,Approved,2024-12-27 18:41:53
LN11349,CUST1593,651090.0,Auto,Rejected,2024-01-18 06:04:37
LN11350,CUST4773,971389.03,Education,Pending,2023-06-10 22:58:40
LN11351,CUST1966,425019.42,Auto,Rejected,2023-03-29 22:24:31
LN11352,CUST1863,726909.6,Education,Rejected,2022-03-09 18:48:27
LN11353,CUST4371,517605.46,Personal,Approved,2023-11-11 14:26:53
LN11354,CUST2944,319238.46,Home,Approved,2024-03-20 18:30:38
LN11355,CUST5635,117586.53,Education,Rejected,2022-07-21 16:20:59
LN11356,CUST2610,746057.23,Auto,Approved,2023-03-13 14:33:08
LN11357,CUST2269,189397.51,Auto,Rejected,2023-10-12 13:02:25
LN11358,CUST1395,584716.88,Education,Approved,2023-01-23 12:01:20
LN11359,CUST3162,910310.64,Auto,Rejected,2023-02-02 13:45:53
LN11360,CUST2834,123574.81,Education,Rejected,2023-08-01 10:03:05
LN11361,CUST4803,646775.98,Education,Rejected,2023-04-23 19:22:24
LN11362,CUST2944,81972.86,Home,Approved,2023-05-01 17:04:19
LN11363,CUST3076,777487.87,Education,Rejected,2023-10-04 13:38:26
LN11364,CUST5789,592908.85,Education,Approved,2023-05-10 22:43:43
LN11365,CUST4251,461753.13,Personal,Approved,2025-07-11 13:38:49
LN11366,CUST1167,356193.52,Home,Pending,2025-08-18 09:22:03
LN11367,CUST3134,814252.48,Home,Rejected,2022-05-04 02:07:50
LN11368,CUST2330,820671.97,Education,Approved,2023-04-10 18:45:23
LN11369,CUST2552,764026.7,Auto,Rejected,2023-10-31 01:32:28
LN11370,CUST3793,788284.07,Personal,Rejected,2024-03-05 00:27:49
LN11371,CUST1441,551234.54,Auto,Pending,2022-08-11 11:29:40
LN11372,CUST1733,114005.12,Auto,Rejected,2024-07-25 12:26:08
LN11373,CUST5165,118903.19,Personal,Pending,2024-03-02 20:16:59
LN11374,CUST1606,551214.45,Personal,Approved,2024-05-01 09:56:32
LN11375,CUST2579,398704.35,Home,Approved,2023-09-01 03:52:27
LN11376,CUST1542,583489.92,Auto,Rejected,2023-05-27 18:38:45
LN11377,CUST5397,229054.29,Education,Approved,2024-04-04 09:20:13
LN11378,CUST2715,990723.98,Personal,Pending,2023-06-20 04:00:03
LN11379,CUST1941,730913.67,Auto,Rejected,2024-12-13 01:22:51
LN11380,CUST1229,257800.37,Home,Rejected,2023-01-20 05:46:57
LN11381,CUST1028,733971.04,Auto,Pending,2022-11-10 14:32:45
LN11382,CUST1719,295321.1,Education,Rejected,2025-01-23 20:13:34
LN11383,CUST3887,631299.24,Education,Pending,2023-02-25 16:42:46
LN11384,CUST2851,158114.14,Personal,Approved,2023-04-09 10:43:06
LN11385,CUST3562,303068.02,Home,Rejected,2025-01-27 19:05:12
LN11386,CUST4809,251657.48,Education,Approved,2024-10-10 23:43:42
LN11387,CUST2348,72596.95,Personal,Approved,2022-05-28 08:30:27
LN11388,CUST5679,950189.06,Home,Approved,2022-10-10 00:54:07
LN11389,CUST5132,158539.28,Education,Pending,2023-06-16 05:29:25
LN11390,CUST3635,722279.81,Education,Pending,2024-02-10 17:09:15
LN11391,CUST5497,638439.0,Education,Pending,2023-12-05 22:20:15
LN11392,CUST4162,393747.77,Personal,Rejected,2024-08-17 07:29:12
LN11393,CUST4630,552183.09,Personal,Approved,2022-07-04 01:15:11
LN11394,CUST2746,410511.15,Personal,Pending,2022-06-04 14:28:03
LN11395,CUST4303,792562.0,Auto,Pending,2024-05-26 18:31:01
LN11396,CUST5817,950310.21,Personal,Pending,2025-02-17 17:34:05
LN11397,CUST5963,907608.33,Home,Approved,2024-06-25 07:36:46
LN11398,CUST4900,434560.07,Education,Approved,2025-05-04 18:10:30
LN11399,CUST2661,656227.85,Home,Pending,2022-11-24 21:42:07
LN11400,CUST2924,319655.28,Auto,Pending,2023-11-16 06:17:23
LN11401,CUST2176,530229.1,Home,Approved,2025-01-14 14:25:40
LN11402,CUST3880,373109.86,Personal,Pending,2022-01-31 23:34:43
LN11403,CUST1748,379067.08,Personal,Approved,2024-04-14 18:18:28
LN11404,CUST2832,353678.92,Education,Approved,2024-11-10 00:09:40
LN11405,CUST2901,291905.36,Home,Approved,2023-09-22 07:09:48
LN11406,CUST2970,536020.85,Home,Rejected,2025-09-12 18:09:54
LN11407,CUST1688,656503.49,Home,Rejected,2023-02-16 11:52:40
LN11408,CUST5095,957633.17,Auto,Pending,2024-10-05 14:14:00
LN11409,CUST5654,246130.19,Education,Approved,2022-04-01 06:01:56
LN11410,CUST5996,505207.45,Home,Rejected,2022-09-27 15:26:08
LN11411,CUST5560,710304.7,Auto,Approved,2025-01-26 16:33:37
LN11412,CUST4194,562669.19,Personal,Rejected,2025-03-21 05:30:21
LN11413,CUST5426,757387.66,Education,Pending,2023-06-03 17:42:10
LN11414,CUST3589,621653.19,Personal,Approved,2024-06-04 10:31:33
LN11415,CUST5238,496308.58,Personal,Rejected,2023-11-23 03:05:11
LN11416,CUST5749,541748.36,Home,Pending,2025-07-23 07:34:27
LN11417,CUST5719,286094.42,Education,Rejected,2024-01-08 05:51:01
LN11418,CUST3956,50730.67,Home,Rejected,2025-08-02 20:50:04
LN11419,CUST3026,99391.32,Personal,Pending,2022-03-15 02:07:13
LN11420,CUST1439,861333.72,Personal,Approved,2023-11-03 22:59:50
LN11421,CUST1381,181360.81,Personal,Approved,2023-06-07 17:10:24
LN11422,CUST1764,100432.88,Personal,Pending,2022-01-08 01:50:49
LN11423,CUST2046,944077.03,Auto,Pending,2024-04-05 17:42:13
LN11424,CUST3236,896093.23,Education,Pending,2023-05-19 02:49:37
LN11425,CUST1526,117039.11,Personal,Pending,2024-05-24 01:20:18
LN11426,CUST4579,63732.81,Personal,Pending,2024-10-18 14:15:33
LN11427,CUST1456,163435.31,Education,Rejected,2025-04-30 07:49:30
LN11428,CUST5657,552797.76,Personal,Approved,2025-07-01 03:35:26
LN11429,CUST3380,398926.2,Auto,Pending,2025-07-24 21:12:12
LN11430,CUST2037,571261.67,Education,Approved,2024-05-02 00:10:59
LN11431,CUST2224,418009.81,Personal,Approved,2024-12-10 22:41:31
LN11432,CUST5994,638753.47,Home,Approved,2023-05-10 21:58:27
LN11433,CUST1401,823087.93,Education,Approved,2024-11-28 12:30:02
LN11434,CUST5564,776042.65,Education,Rejected,2024-08-09 02:22:15
LN11435,CUST2310,164099.07,Auto,Approved,2023-04-27 15:29:08
LN11436,CUST4287,523856.85,Personal,Approved,2022-05-20 22:06:25
LN11437,CUST2313,983418.88,Education,Pending,2024-05-21 14:18:32
LN11438,CUST1297,793003.86,Home,Rejected,2022-05-09 17:40:17
LN11439,CUST4396,694738.65,Home,Rejected,2023-02-15 09:22:05
LN11440,CUST5798,526558.2,Personal,Approved,2025-01-03 17:33:08
LN11441,CUST3591,783625.66,Home,Rejected,2023-05-15 04:12:14
LN11442,CUST1724,579201.02,Education,Rejected,2022-07-18 02:42:19
LN11443,CUST4821,775075.95,Home,Approved,2024-02-15 20:42:59
LN11444,CUST2248,782317.91,Home,Rejected,2022-12-22 00:06:18
LN11445,CUST1898,265123.21,Auto,Approved,2025-02-08 10:43:23
LN11446,CUST4282,221356.76,Education,Rejected,2022-04-23 04:01:26
LN11447,CUST4064,514805.12,Home,Pending,2024-05-11 14:18:07
LN11448,CUST2024,719273.12,Home,Approved,2022-10-14 09:41:45
LN11449,CUST3284,743899.86,Auto,Pending,2024-12-30 13:59:07
LN11450,CUST4447,558089.27,Personal,Rejected,2024-11-26 05:43:32
LN11451,CUST5921,649097.89,Personal,Pending,2023-04-01 21:54:53
LN11452,CUST3266,802452.18,Home,Pending,2022-10-29 18:33:13
LN11453,CUST1233,868160.42,Auto,Rejected,2024-04-04 03:28:54
LN11454,CUST4158,525341.67,Personal,Rejected,2025-10-15 23:56:05
LN11455,CUST1579,207612.7,Education,Approved,2022-12-07 11:27:31
LN11456,CUST4219,703492.55,Personal,Pending,2024-09-16 07:32:02
LN11457,CUST1651,224156.72,Auto,Rejected,2023-03-11 14:47:46
LN11458,CUST4903,259502.77,Personal,Approved,2023-07-09 06:08:35
LN11459,CUST3142,794469.56,Education,Approved,2025-05-31 04:37:45
LN11460,CUST4656,503148.97,Auto,Pending,2023-02-05 08:16:29
LN11461,CUST3764,420778.37,Home,Rejected,2022-07-25 16:18:30
LN11462,CUST1929,402337.99,Education,Rejected,2022-05-27 10:53:07
LN11463,CUST3805,772069.25,Personal,Rejected,2022-05-09 11:07:46
LN11464,CUST3477,436347.02,Auto,Rejected,2023-10-26 22:39:38
LN11465,CUST1942,480582.07,Home,Pending,2023-03-12 04:54:33
LN11466,CUST3989,311961.96,Auto,Pending,2023-02-12 14:26:27
LN11467,CUST2571,601678.35,Education,Approved,2023-10-08 02:56:50
LN11468,CUST5616,752966.44,Home,Approved,2024-04-11 22:54:18
LN11469,CUST5086,352159.26,Home,Pending,2022-06-01 07:49:23
LN11470,CUST1452,873648.05,Education,Approved,2025-09-02 12:25:31
LN11471,CUST3804,62832.49,Personal,Pending,2024-12-02 11:55:04
LN11472,CUST1257,73067.12,Home,Rejected,2023-10-09 09:28:09
LN11473,CUST1778,305456.26,Education,Rejected,2025-07-16 18:29:10
LN11474,CUST1157,868432.98,Personal,Rejected,2022-09-29 16:39:38
LN11475,CUST5267,393109.71,Education,Pending,2023-08-26 15:16:04
LN11476,CUST5954,121434.89,Education,Approved,2022-12-29 10:06:26
LN11477,CUST2038,647448.15,Auto,Rejected,2022-12-09 13:27:39
LN11478,CUST4495,351347.46,Education,Pending,2024-07-10 08:22:20
LN11479,CUST3229,178859.13,Home,Pending,2024-11-28 10:42:00
LN11480,CUST5763,609970.7,Education,Pending,2022-04-12 06:14:01
LN11481,CUST3218,142279.51,Auto,Pending,2024-11-27 04:19:55
LN11482,CUST4508,477236.46,Personal,Pending,2022-07-29 12:57:36
LN11483,CUST2045,965824.71,Personal,Rejected,2023-09-18 08:40:48
LN11484,CUST1120,565600.24,Auto,Pending,2023-06-16 10:02:16
LN11485,CUST4300,495778.61,Auto,Rejected,2023-12-13 08:36:45
LN11486,CUST4938,81422.9,Auto,Approved,2025-06-01 10:03:50
LN11487,CUST1965,655156.93,Personal,Pending,2024-03-15 18:13:18
LN11488,CUST2290,365666.14,Education,Pending,2023-06-12 16:31:32
LN11489,CUST5438,727120.22,Education,Approved,2022-08-18 17:44:36
LN11490,CUST1106,961101.45,Home,Approved,2023-06-10 19:13:08
LN11491,CUST5046,348259.33,Education,Approved,2022-11-06 18:57:22
LN11492,CUST3834,755828.43,Home,Pending,2024-09-24 23:14:34
LN11493,CUST1169,708806.52,Home,Rejected,2022-06-29 12:01:54
LN11494,CUST3023,747724.36,Personal,Approved,2022-09-01 12:19:23
LN11495,CUST3513,803018.39,Personal,Approved,2025-03-30 07:40:54
LN11496,CUST2681,213564.35,Auto,Pending,2023-04-20 15:13:04
LN11497,CUST3558,660680.61,Personal,Approved,2022-01-06 14:03:58
LN11498,CUST3494,588226.82,Home,Rejected,2022-05-28 11:35:29
LN11499,CUST1959,267761.97,Home,Approved,2022-05-23 06:09:10
LN11500,CUST3082,343296.46,Education,Rejected,2025-05-12 14:24:28
LN11501,CUST2179,262522.58,Home,Approved,2022-07-04 09:08:21
LN11502,CUST5492,565520.52,Home,Approved,2024-02-06 09:17:33
LN11503,CUST2640,121143.83,Education,Approved,2022-07-09 19:27:55
LN11504,CUST5950,159707.35,Education,Pending,2025-08-07 17:01:18
LN11505,CUST4537,782532.56,Home,Rejected,2023-03-16 04:48:48
LN11506,CUST4161,311426.67,Home,Approved,2025-07-13 10:14:27
LN11507,CUST2279,977597.57,Home,Rejected,2024-02-23 20:58:42
LN11508,CUST3291,860853.13,Education,Rejected,2024-01-16 01:06:52
LN11509,CUST4348,891704.89,Auto,Pending,2022-08-14 12:14:54
LN11510,CUST3359,168315.64,Auto,Approved,2024-08-28 03:58:22
LN11511,CUST4976,546824.69,Personal,Pending,2022-08-21 13:31:33
LN11512,CUST4701,52243.0,Personal,Approved,2025-06-16 08:19:30
LN11513,CUST3861,460520.52,Personal,Pending,2023-11-15 20:59:28
LN11514,CUST4220,863474.33,Home,Approved,2024-11-24 01:07:38
LN11515,CUST1878,196348.88,Education,Pending,2023-11-08 20:26:09
