customer_id,credit_score,last_updated
CUST4608,893,2023-05-01 14:45:49
CUST5265,336,2022-03-20 07:03:16
CUST1587,809,2023-03-25 08:39:02
CUST2330,492,2022-12-30 23:59:51
CUST3990,591,2024-07-28 17:27:25
CUST3437,566,2023-02-11 06:05:33
CUST3054,437,2025-03-07 01:38:58
CUST3114,591,2024-07-16 08:37:25
CUST4736,329,2022-04-25 05:44:02
CUST2542,553,2023-02-10 09:45:17
CUST4234,376,2022-10-07 07:00:38
CUST3339,885,2024-06-02 02:40:20
CUST2208,659,2022-07-08 19:26:05
CUST4036,395,2025-08-01 21:01:24
CUST1310,701,2023-10-25 16:27:11
CUST5812,655,2024-01-03 20:11:27
CUST4348,719,2025-06-12 22:22:02
CUST1470,523,2024-10-22 08:24:05
CUST1014,431,2023-01-09 02:22:01
CUST1131,624,2022-07-30 11:33:14
CUST2122,540,2023-03-04 03:39:28
CUST1206,600,2023-04-23 08:58:41
CUST5414,729,2025-06-04 05:24:06
CUST4894,878,2023-04-04 12:55:58
CUST2270,607,2022-09-04 06:52:18
CUST4460,463,2024-04-04 21:20:08
CUST3795,357,2025-02-24 21:44:52
CUST4048,899,2023-06-11 09:03:52
CUST3025,544,2025-09-18 08:19:11
CUST2001,758,2022-01-14 23:45:46
CUST1630,594,2024-08-04 02:55:52
CUST5402,429,2023-05-17 22:25:30
CUST4349,364,2024-08-21 22:09:55
CUST3444,729,2023-08-19 22:29:36
CUST1543,882,2023-09-24 21:19:42
CUST2003,569,2022-05-06 18:01:56
CUST4738,763,2023-10-20 00:44:27
CUST3656,778,2025-10-16 21:44:12
CUST5279,699,2025-07-31 03:28:09
CUST5382,365,2024-08-09 05:41:02
CUST3469,603,2024-10-17 05:33:27
CUST3508,821,2022-02-12 05:26:34
CUST3436,810,2024-05-22 20:25:32
CUST4954,377,2023-03-14 06:00:41
CUST4472,549,2023-10-27 05:21:47
CUST3884,584,2023-12-11 14:46:13
CUST1885,541,2022-04-13 06:54:48
CUST3208,515,2022-09-14 05:14:34
CUST5065,444,2024-02-22 13:07:54
CUST2699,721,2023-02-06 01:11:10
CUST2611,436,2023-02-18 12:10:30
CUST5537,649,2024-12-15 19:44:46
CUST5946,864,2023-09-08 20:21:42
CUST4961,613,2025-02-03 17:48:39
CUST5394,415,2022-05-15 22:09:49
CUST2136,548,2022-01-23 10:57:09
CUST2602,601,2025-08-14 14:49:28
CUST5296,694,2023-11-01 08:05:10
CUST4214,325,2022-02-24 12:17:03
CUST2092,798,2023-05-14 02:34:07
CUST4364,595,2022-08-01 02:56:04
CUST3422,634,2023-09-22 11:42:24
CUST5012,471,2022-07-17 22:26:05
CUST5773,309,2022-04-04 15:56:19
CUST3545,625,2023-09-12 07:43:51
CUST3682,732,2024-07-19 12:36:44
CUST5153,785,2024-04-05 01:13:02
CUST5244,517,2023-08-04 07:01:39
CUST1635,352,2022-06-18 23:00:45
CUST1987,496,2022-10-10 14:44:25
CUST4266,790,2024-11-12 02:35:21
CUST2397,877,2025-08-18 04:35:23
CUST2779,453,2023-04-07 15:50:47
CUST2835,543,2023-11-08 09:32:13
CUST1381,826,2024-05-03 19:01:19
CUST2131,352,2023-03-21 18:55:43
CUST4700,681,2023-11-15 21:17:00
CUST2022,707,2025-08-23 13:15:16
CUST5663,326,2022-11-21 12:58:34
CUST3069,671,2025-04-08 13:36:34
CUST1993,593,2023-12-05 20:26:27
CUST2139,673,2025-07-03 11:52:48
CUST5009,371,2022-02-17 04:47:22
CUST3587,382,2024-11-04 06:43:00
CUST3538,716,2023-07-04 22:19:19
CUST2107,585,2025-07-03 16:28:55
CUST5544,487,2024-09-04 02:14:22
CUST3116,359,2024-04-13 10:09:40
CUST3535,768,2022-06-09 02:49:25
CUST5943,629,2024-01-25 15:22:59
CUST1162,817,2022-10-30 08:38:41
CUST2247,537,2022-06-18 23:32:19
CUST4921,512,2022-12-07 10:32:51
CUST1810,330,2022-09-27 16:14:46
CUST2389,646,2023-01-18 06:40:22
CUST4128,577,2025-08-15 12:37:50
CUST3952,380,2023-10-07 18:29:44
CUST3553,744,2024-11-16 12:34:33
CUST3445,871,2022-01-07 14:31:40
CUST1622,880,2025-03-07 10:53:58
CUST1512,422,2024-02-22 11:06:29
CUST5746,364,2022-10-02 14:48:31
CUST2912,416,2022-05-26 22:31:41
CUST1776,682,2025-05-29 19:46:24
CUST2976,642,2022-06-25 17:53:25
CUST4237,479,2025-06-17 00:47:00
CUST3913,530,2024-08-12 18:48:04
CUST3427,526,2022-02-17 19:56:05
CUST4726,794,2025-07-08 01:57:48
CUST2114,439,2022-04-20 10:57:08
CUST1626,376,2022-07-24 06:41:03
CUST1646,658,2025-05-27 13:07:35
CUST1999,474,2022-01-20 23:10:45
CUST1088,859,2024-05-15 10:40:16
CUST5900,854,2024-02-12 21:27:16
CUST5392,456,2023-04-23 08:17:14
CUST4641,852,2022-05-24 02:11:46
CUST1950,661,2023-09-15 23:07:15
CUST4992,706,2023-12-04 22:34:49
CUST5672,594,2024-03-20 14:31:40
CUST4339,725,2024-04-13 18:07:56
CUST5743,325,2023-08-19 04:50:48
CUST2166,437,2022-11-04 16:51:03
CUST2273,665,2025-01-16 19:05:04
CUST1730,430,2024-04-09 08:59:54
CUST3826,556,2022-06-29 21:37:52
CUST1262,691,2022-10-01 23:11:39
CUST2456,478,2022-04-09 05:54:27
CUST2889,422,2024-08-04 15:41:33
CUST4592,617,2025-10-07 06:18:39
CUST5070,753,2024-03-06 23:23:38
CUST2227,378,2022-08-08 09:20:24
CUST5516,523,2022-03-05 21:20:46
CUST3263,881,2022-04-09 18:54:58
CUST5821,722,2024-09-22 15:20:57
CUST3925,430,2023-09-28 22:37:38
CUST3564,325,2024-06-15 14:19:42
CUST3409,643,2023-01-08 05:11:03
CUST5289,552,2025-04-29 01:52:37
CUST3461,602,2024-06-05 02:03:57
CUST4990,352,2024-10-29 20:34:49
CUST2189,545,2024-09-19 02:31:14
CUST4984,701,2023-10-23 06:26:40
CUST3713,872,2023-11-26 04:43:31
CUST4833,654,2024-08-23 20:40:28
CUST5522,710,2022-01-15 05:49:24
CUST1161,643,2022-09-10 10:36:59
CUST2477,569,2022-02-20 20:05:37
CUST3512,647,2025-08-29 21:38:29
CUST5487,553,2025-04-15 03:01:48
CUST5702,466,2022-12-09 01:22:23
CUST2543,757,2023-06-05 16:39:44
CUST2095,346,2025-06-17 02:30:35
CUST5049,530,2024-11-05 21:42:51
CUST4390,662,2025-05-30 01:35:02
CUST1081,397,2025-03-18 14:04:59
CUST5270,849,2024-11-13 00:59:09
CUST4086,402,2025-07-08 13:53:42
CUST4542,592,2025-10-23 07:03:02
CUST5844,655,2023-08-11 11:12:42
CUST1182,569,2022-12-28 19:11:05
CUST1233,557,2024-12-18 23:01:27
CUST5615,729,2024-09-08 10:58:02
CUST1247,458,2025-04-29 22:57:11
CUST2679,857,2024-01-19 18:25:59
CUST1825,499,2024-06-02 11:56:41
CUST3121,889,2025-01-19 15:10:20
CUST4963,478,2022-02-22 06:46:44
CUST4259,723,2023-07-03 20:12:41
CUST3836,469,2022-08-07 14:20:41
CUST4038,498,2024-07-05 20:14:25
CUST2269,523,2023-08-25 18:44:04
CUST3392,681,2024-05-12 17:50:29
CUST3922,545,2025-01-01 06:41:55
CUST1140,416,2023-12-01 14:00:32
CUST1451,490,2025-05-16 01:41:33
CUST4494,659,2025-03-14 23:32:19
CUST5654,538,2024-02-13 16:42:45
CUST5489,830,2022-03-10 21:41:42
CUST1194,639,2022-07-04 11:14:20
CUST4735,868,2023-11-26 16:41:43
CUST1996,426,2024-09-23 12:47:13
CUST1479,440,2024-06-11 22:49:50
CUST5210,441,2024-10-08 10:02:06
CUST3793,787,2022-10-29 07:42:36
CUST4257,559,2022-07-01 20:57:37
CUST1034,389,2025-01-15 08:25:40
CUST3978,711,2024-12-28 00:07:18
CUST4442,728,2025-03-05 00:45:38
CUST3935,532,2025-06-25 05:09:19
CUST2252,659,2023-01-25 20:14:14
CUST2844,636,2023-11-11 04:23:15
CUST2759,563,2025-01-14 20:56:39
CUST4939,747,2025-01-24 04:42:15
CUST3497,423,2022-08-31 01:11:07
CUST1726,821,2022-03-27 03:07:14
CUST4910,620,2023-12-12 03:19:51
CUST1253,715,2022-06-25 00:19:23
CUST3955,852,2024-01-16 00:44:28
CUST4823,419,2023-03-15 13:43:16
CUST2556,874,2025-03-03 06:23:45
CUST3020,695,2023-05-16 00:37:46
CUST5158,581,2023-09-15 19:28:05
CUST5474,478,2023-01-13 22:34:13
CUST4148,715,2025-01-15 03:59:53
CUST2672,639,2023-11-18 08:51:08
CUST3242,751,2024-03-26 12:09:06
CUST1218,848,2025-01-05 21:45:06
CUST3635,649,2024-03-21 19:40:02
CUST2368,505,2022-10-23 20:52:03
CUST5486,501,2024-08-13 01:00:36
CUST5774,693,2023-09-07 02:13:22
CUST3270,477,2023-03-06 05:10:03
CUST1200,780,2023-08-19 10:48:45
CUST3251,716,2022-12-25 13:45:48
CUST4695,899,2023-07-22 16:32:06
CUST2922,340,2025-01-05 02:27:59
CUST1886,530,2023-04-02 00:56:56
CUST2231,837,2024-12-07 18:42:56
CUST3007,678,2025-02-11 12:52:11
CUST4589,883,2024-09-26 09:00:23
CUST1059,763,2024-11-19 16:16:22
CUST1111,808,2024-02-12 20:05:28
CUST1120,493,2024-07-30 05:30:49
CUST2398,695,2024-11-22 04:59:15
CUST4495,721,2022-02-06 15:48:32
CUST3778,412,2024-08-04 09:27:51
CUST4744,544,2022-12-11 06:30:51
CUST1683,387,2022-12-20 01:34:51
CUST3697,563,2024-07-27 16:54:10
CUST1739,836,2022-11-27 20:14:41
CUST5646,723,2024-10-07 09:40:32
CUST5013,533,2025-09-04 01:16:18
CUST3515,559,2022-04-28 14:35:24
CUST2496,796,2025-01-15 20:13:14
CUST4732,527,2024-06-07 12:50:48
CUST1068,769,2022-01-04 10:00:51
CUST2395,341,2022-02-22 17:44:28
CUST4185,857,2023-03-15 03:20:22
CUST4959,665,2024-11-04 12:33:00
CUST2295,329,2022-12-17 06:32:29
CUST1112,680,2023-10-26 04:25:27
CUST2937,609,2024-06-10 06:06:16
CUST5076,765,2025-04-16 23:36:50
CUST3485,780,2023-09-15 21:13:20
CUST2401,724,2023-06-01 06:19:23
CUST1435,480,2023-06-16 07:30:07
CUST3598,503,2023-02-28 00:41:36
CUST5885,430,2022-01-26 16:43:44
CUST4154,410,2022-01-21 09:40:47
CUST1377,534,2024-09-03 21:10:19
CUST2015,416,2023-10-30 11:52:40
CUST4593,530,2023-12-29 17:05:37
CUST5965,747,2022-02-08 01:10:30
CUST1966,430,2022-04-17 05:09:01
CUST3615,825,2025-04-24 18:11:07
CUST4181,870,2025-01-22 14:47:09
CUST1550,401,2025-01-02 15:30:42
CUST4312,525,2025-05-17 05:16:56
CUST1561,567,2024-06-09 09:36:28
CUST5864,655,2023-10-11 08:11:48
CUST3424,634,2024-07-09 12:27:31
CUST1249,548,2023-09-03 07:01:05
CUST3476,354,2023-08-12 04:45:15
CUST2830,814,2025-02-17 14:24:56
CUST5970,534,2025-03-05 23:43:20
CUST1853,393,2023-02-21 18:00:52
CUST4156,415,2024-05-12 09:44:18
CUST5419,376,2025-03-08 13:32:21
CUST2924,598,2023-06-20 21:44:57
CUST5120,667,2022-10-14 16:43:38
CUST2319,449,2025-08-09 10:33:44
CUST3631,365,2023-07-04 15:23:01
CUST5314,612,2023-10-25 17:27:46
CUST5185,628,2024-01-29 20:17:04
CUST3090,540,2022-10-19 18:27:03
CUST2465,719,2022-12-27 08:59:19
CUST5431,784,2024-08-26 11:28:05
CUST3741,706,2022-04-14 01:37:41
CUST2921,829,2022-06-17 14:26:57
CUST4356,785,2024-07-29 15:39:40
CUST1063,430,2023-12-10 03:20:20
CUST4035,456,2023-10-17 09:43:55
CUST1770,469,2025-06-06 04:56:09
CUST1578,702,2024-08-29 11:06:05
CUST3963,606,2024-05-30 16:55:46
CUST3996,598,2024-07-01 16:09:27
CUST4683,650,2025-04-05 18:52:55
CUST1431,581,2023-03-30 01:06:13
CUST1243,811,2024-12-16 03:48:36
CUST4528,333,2023-06-15 03:35:41
CUST4547,757,2024-10-21 08:47:31
CUST4271,389,2024-06-03 20:03:02
CUST5203,357,2025-06-04 14:44:44
CUST3667,544,2024-06-16 02:04:38
CUST3833,828,2025-02-18 17:22:35
CUST4116,386,2025-10-22 23:37:00
CUST4444,851,2024-01-07 05:02:58
CUST1629,675,2024-12-03 12:08:51
CUST4331,843,2023-08-26 21:24:19
CUST4449,790,2022-10-13 11:29:00
CUST2261,529,2024-12-25 20:10:01
CUST4394,456,2024-11-15 00:56:56
CUST3099,815,2025-06-22 00:42:28
CUST1114,350,2023-07-26 04:24:49
CUST3900,835,2022-08-02 17:54:29
CUST2829,394,2024-07-10 21:53:41
CUST1213,616,2022-08-20 00:40:10
CUST5330,329,2022-03-04 11:11:10
CUST3087,700,2025-08-30 12:40:28
CUST3393,871,2022-05-20 10:28:49
CUST1045,702,2025-09-03 20:35:24
CUST4657,721,2024-05-11 23:52:44
CUST4622,524,2022-12-28 00:43:01
CUST5491,839,2023-09-29 22:48:09
CUST4050,563,2025-04-14 16:21:12
CUST5285,738,2022-09-28 03:06:43
CUST1302,801,2024-01-11 08:05:30
CUST1705,404,2025-08-25 08:29:39
CUST4274,654,2022-09-03 11:59:56
CUST5899,587,2022-01-11 12:27:31
CUST5366,891,2023-11-13 02:48:19
CUST3981,447,2022-10-16 06:35:13
CUST2790,636,2022-05-08 11:42:18
CUST3887,864,2024-02-05 23:05:10
CUST1644,433,2024-07-09 20:43:04
CUST2200,518,2024-10-15 16:44:30
CUST1277,557,2023-07-21 00:56:42
CUST3764,556,2023-12-05 22:42:13
CUST5775,402,2025-09-03 22:55:10
CUST5106,749,2023-04-14 15:45:31
CUST5622,631,2022-08-20 03:32:51
CUST2150,385,2023-05-24 21:56:24
CUST5674,367,2023-06-06 21:30:33
CUST4360,442,2024-06-10 12:11:42
CUST3404,868,2024-09-12 09:36:37
CUST3260,426,2022-01-22 23:02:21
CUST2856,426,2022-08-11 14:15:16
CUST3816,746,2025-04-19 16:28:25
CUST3840,856,2023-02-28 05:18:48
CUST5139,575,2024-03-28 14:43:43
CUST1838,369,2022-11-18 03:12:56
CUST1060,849,2022-01-06 01:09:49
CUST2742,843,2022-09-26 03:58:54
CUST3570,806,2022-11-30 08:07:03
CUST2349,626,2025-10-08 06:15:29
CUST1602,743,2022-12-20 19:59:06
CUST5686,718,2022-12-06 17:39:18
CUST4870,534,2023-05-10 02:44:10
CUST4391,658,2023-01-04 13:31:31
CUST3122,395,2023-08-24 06:33:47
CUST3365,360,2025-03-30 03:25:35
CUST5059,403,2024-03-31 20:10:39
CUST3170,315,2025-04-17 11:16:15
CUST4107,655,2025-10-22 19:51:58
CUST5332,602,2022-08-03 21:22:52
CUST1497,778,2025-05-10 12:33:37
CUST4270,636,2024-03-23 07:01:55
CUST2475,409,2024-12-03 00:28:19
CUST1876,422,2023-05-03 09:57:46
CUST1749,560,2024-09-11 03:40:10
CUST3080,742,2023-01-04 15:48:04
CUST1803,542,2023-02-24 01:49:10
CUST2494,790,2025-06-02 07:56:54
CUST4187,367,2025-01-23 05:16:43
CUST5631,380,2022-07-16 18:52:11
CUST4530,387,2023-03-10 22:51:51
CUST2733,844,2025-10-25 11:05:28
CUST2232,878,2025-03-02 16:13:57
CUST2236,439,2024-10-11 08:38:19
CUST2865,726,2023-03-16 06:34:03
CUST3710,319,2023-05-17 16:54:49
CUST2356,618,2023-07-27 10:43:34
CUST1710,653,2022-06-28 12:21:40
CUST3701,449,2022-10-14 05:27:52
CUST2059,838,2025-09-06 16:04:46
CUST4251,666,2023-12-23 03:08:02
CUST2156,676,2024-11-10 07:14:44
CUST3520,852,2023-03-01 06:53:14
CUST1676,723,2024-03-19 23:54:51
CUST2445,615,2024-09-12 03:06:50
CUST3153,510,2023-09-05 07:35:59
CUST4631,873,2022-05-31 09:33:42
CUST3360,377,2025-02-19 14:28:50
CUST4291,657,2025-05-26 23:09:39
CUST1824,559,2024-08-16 09:46:12
CUST2772,639,2022-06-19 19:37:40
CUST1107,331,2023-10-25 10:56:24
CUST4083,872,2025-09-27 05:31:32
CUST1187,499,2025-06-22 00:11:16
CUST4363,515,2024-10-24 17:17:36
CUST5481,387,2022-04-22 01:06:03
CUST1883,668,2025-07-07 07:04:35
CUST4277,396,2022-12-27 09:04:33
CUST4571,411,2025-04-04 12:34:03
CUST4003,755,2024-12-17 00:51:45
CUST1790,421,2023-11-02 09:33:53
CUST2791,356,2023-09-14 23:09:31
CUST4952,513,2023-02-09 10:20:40
CUST3026,883,2022-05-05 00:53:15
CUST1929,858,2022-04-05 14:01:02
CUST3645,343,2022-11-25 04:51:06
CUST1305,891,2023-09-21 00:35:25
CUST3435,418,2024-10-24 17:06:10
CUST1052,653,2024-11-05 08:26:06
CUST5055,513,2022-01-04 01:42:34
CUST5290,704,2022-03-07 02:57:00
CUST3803,572,2023-01-18 02:58:06
CUST4318,836,2025-04-16 00:59:51
CUST5252,868,2022-07-09 20:39:51
CUST3232,836,2025-06-20 21:40:54
CUST3578,548,2023-07-24 14:21:19
CUST3313,365,2023-02-04 04:24:49
CUST5442,528,2024-03-13 19:10:09
CUST2146,536,2025-02-13 08:54:51
CUST5067,534,2024-09-09 00:57:04
CUST2216,369,2023-04-01 13:34:38
CUST4761,864,2022-07-03 05:08:07
CUST4908,737,2023-03-21 23:11:55
CUST3684,518,2023-05-08 06:05:54
CUST2607,746,2023-04-30 03:53:11
CUST2595,672,2024-05-16 07:23:04
CUST5769,435,2022-04-17 10:02:33
CUST1820,621,2024-04-21 16:00:41
CUST5143,672,2024-04-24 08:34:15
CUST3290,354,2024-12-20 00:38:24
CUST2308,894,2023-04-17 01:19:12
CUST2160,492,2025-03-15 10:44:11
CUST3214,673,2023-11-18 04:23:08
CUST4414,441,2025-08-06 11:25:05
CUST5605,771,2023-02-23 23:40:01
CUST3033,475,2023-06-25 10:26:58
CUST3910,612,2022-06-16 10:32:49
CUST5589,712,2023-11-23 14:51:37
CUST3711,594,2023-09-07 13:31:10
CUST1464,603,2025-03-28 11:46:21
CUST5913,848,2024-08-10 07:04:47
CUST5361,659,2025-10-28 17:48:23
CUST1208,601,2025-03-22 15:46:58
CUST5353,491,2024-04-18 16:23:31
CUST5121,359,2025-08-26 03:12:18
CUST5186,417,2023-02-16 07:31:52
CUST5283,845,2024-02-18 02:17:52
CUST4134,461,2023-06-24 08:29:35
CUST2651,425,2024-02-09 13:23:52
CUST2878,482,2022-03-23 18:59:06
CUST1415,898,2024-04-28 08:42:22
CUST4883,385,2024-01-11 02:09:56
CUST5017,884,2025-08-22 18:45:23
CUST1397,894,2022-02-21 08:36:56
CUST4014,704,2024-02-06 01:36:13
CUST1591,555,2023-06-02 19:47:35
CUST3348,598,2024-01-20 06:55:23
CUST4052,450,2025-08-27 01:11:20
CUST2612,873,2024-07-15 03:48:29
CUST2484,411,2025-05-05 20:30:32
CUST2610,830,2022-08-10 06:02:56
CUST5682,471,2024-02-12 07:59:38
CUST1016,386,2025-06-07 00:04:50
CUST1393,543,2022-03-27 06:41:29
CUST3102,759,2022-11-08 17:14:41
CUST3797,811,2022-01-12 03:14:15
CUST2105,394,2024-04-28 00:32:24
CUST4294,657,2023-02-20 19:14:36
CUST5169,587,2023-04-08 13:18:07
CUST5083,758,2024-07-09 11:10:41
CUST5761,738,2022-01-26 18:28:44
CUST3275,666,2024-06-06 09:29:06
CUST3595,813,2024-01-03 12:45:00
CUST2161,712,2023-08-08 09:38:18
CUST3894,395,2022-01-16 01:32:54
CUST3847,498,2024-04-27 11:25:16
CUST2845,354,2024-09-10 22:35:44
CUST1553,432,2023-06-08 00:42:58
CUST2033,528,2022-03-24 12:51:43
CUST1860,813,2024-06-03 19:35:43
CUST3340,545,2022-10-07 06:37:02
CUST4498,786,2024-12-12 20:45:44
CUST5072,341,2025-10-29 06:54:36
CUST3717,682,2023-08-28 09:30:25
CUST5406,448,2025-01-29 14:33:21
CUST1811,779,2022-12-27 14:29:24
CUST4546,495,2025-02-21 01:05:33
CUST5188,340,2023-11-11 05:08:55
CUST1396,757,2023-09-12 01:51:23
CUST2422,363,2025-09-13 19:02:09
CUST3760,862,2024-11-22 22:32:20
CUST2342,652,2024-12-13 00:31:09
CUST3501,729,2022-11-27 01:31:17
CUST3556,496,2025-07-03 00:51:59
CUST4474,758,2025-02-28 05:04:39
CUST2041,528,2022-11-02 22:40:36
CUST1531,457,2023-04-01 08:24:17
CUST5231,838,2023-10-04 11:12:30
CUST1028,676,2024-02-25 10:11:01
CUST1601,796,2024-02-19 13:43:39
CUST4749,393,2025-02-18 12:48:07
CUST2665,790,2024-10-24 22:16:59
CUST3956,504,2022-11-23 07:53:45
CUST1331,836,2025-01-24 09:07:17
CUST4088,544,2024-06-04 12:41:58
CUST3362,410,2022-12-11 22:06:20
CUST3323,877,2025-10-09 10:43:22
CUST5323,428,2023-07-25 22:25:59
CUST2492,449,2023-04-23 20:57:27
CUST4578,484,2025-10-30 00:21:07
CUST5026,793,2025-03-01 08:06:52
CUST3037,821,2023-07-13 11:57:06
CUST2277,331,2022-08-16 07:45:50
CUST3997,888,2022-10-30 21:05:14
CUST5992,817,2023-07-05 06:14:28
CUST5432,436,2025-07-13 22:14:49
CUST3799,895,2023-08-31 14:22:28
CUST3850,308,2023-05-08 13:15:12
CUST4541,330,2023-02-28 20:15:33
CUST3039,895,2024-02-15 09:37:24
CUST1142,726,2023-07-02 15:22:08
CUST2546,751,2025-04-12 08:31:49
CUST2953,849,2024-10-25 17:39:20
CUST5423,850,2024-06-20 09:52:51
CUST4712,849,2025-01-23 12:49:17
CUST4302,764,2025-01-06 21:57:23
CUST2774,595,2024-12-30 06:58:35
CUST4524,530,2023-12-08 18:41:18
CUST4604,682,2024-12-17 11:28:32
CUST2204,717,2024-04-02 04:27:38
CUST4974,470,2023-03-07 22:32:10
CUST3534,832,2024-04-02 08:03:35
CUST5101,730,2025-07-19 18:54:59
CUST4812,795,2024-03-07 01:02:58
CUST5465,583,2023-03-16 14:37:54
CUST3294,573,2023-01-05 23:52:03
CUST1584,455,2024-10-24 03:10:13
CUST5582,890,2023-08-06 19:16:13
CUST1554,506,2024-08-01 13:22:05
CUST2744,719,2024-01-05 16:00:12
CUST3733,734,2022-10-28 09:04:46
CUST3875,882,2024-03-13 04:13:51
CUST5680,384,2022-08-15 01:48:00
CUST1547,701,2024-11-19 23:14:41
CUST5613,875,2025-03-23 11:18:21
CUST4194,514,2023-09-30 04:35:37
CUST1618,486,2024-04-14 03:35:06
CUST3249,774,2024-02-09 08:10:44
CUST1700,794,2024-01-16 05:33:27
CUST2363,301,2023-08-26 01:32:32
CUST3464,742,2024-04-16 18:07:49
CUST4688,827,2024-07-01 20:18:04
CUST4386,303,2022-08-15 10:26:00
CUST3824,579,2023-05-20 08:53:54
CUST5514,355,2023-02-17 09:34:54
CUST4809,348,2022-08-22 19:29:38
CUST2090,817,2024-06-02 17:34:06
CUST1308,308,2022-07-19 05:48:07
CUST5228,571,2023-07-09 18:38:44
CUST3712,603,2023-12-17 10:34:33
CUST5288,686,2025-04-05 01:43:54
CUST5865,704,2025-10-26 22:36:47
CUST2846,599,2023-12-14 02:45:13
CUST1716,395,2022-12-09 08:23:12
CUST5590,502,2023-03-22 23:03:52
CUST4085,796,2022-05-25 23:18:33
CUST5131,374,2022-01-15 00:43:12
CUST3921,801,2024-07-18 00:28:22
CUST1357,791,2023-02-27 05:18:05
CUST5502,495,2023-09-13 02:33:53
CUST5248,461,2023-07-31 06:17:53
CUST4815,300,2023-03-04 00:43:04
CUST4904,305,2025-09-23 10:44:06
CUST1434,884,2022-08-03 01:38:19
CUST1117,836,2023-04-16 09:32:55
CUST1449,679,2023-12-01 05:44:43
CUST2410,657,2022-12-18 02:40:37
CUST3105,725,2024-09-01 00:57:57
CUST3267,673,2022-03-25 19:22:18
CUST4930,542,2023-04-14 14:51:26
CUST5264,513,2022-06-20 19:37:03
CUST2568,679,2024-10-12 01:19:02
CUST2155,828,2024-01-06 08:11:42
CUST5729,564,2023-03-08 11:34:37
CUST3819,796,2024-06-04 19:03:31
CUST4097,593,2024-01-09 12:36:14
CUST1466,417,2024-02-07 12:30:20
CUST4697,701,2025-10-01 02:20:18
CUST2600,542,2022-12-11 10:10:46
CUST4680,821,2025-02-28 03:23:34
CUST4425,412,2023-06-21 03:25:58
CUST1366,676,2023-09-29 06:57:59
CUST5403,400,2023-08-08 07:52:29
CUST2520,893,2024-05-13 04:44:43
CUST2103,624,2022-05-23 02:32:02
CUST4537,847,2024-01-03 05:44:55
CUST5054,673,2024-04-28 01:49:11
CUST1070,816,2022-01-06 14:22:18
CUST1982,734,2022-11-27 09:17:11
CUST1639,517,2024-06-26 17:53:54
CUST5047,659,2025-05-20 07:31:10
CUST3695,730,2024-07-25 00:43:30
CUST4104,853,2024-11-18 11:59:22
CUST1405,506,2025-07-16 20:05:18
CUST2933,324,2025-03-22 05:57:32
CUST1609,538,2024-06-01 11:15:13
CUST2203,692,2024-02-01 15:39:31
CUST3297,798,2024-03-24 09:50:06
CUST1260,720,2024-01-19 22:38:40
CUST3128,462,2025-06-15 07:01:37
CUST1908,303,2023-07-31 03:56:05
CUST1211,338,2023-06-03 11:06:08
CUST5322,688,2023-08-12 09:29:44
CUST1935,831,2025-08-05 08:14:28
CUST2352,417,2022-10-20 07:30:00
CUST5383,798,2025-01-22 09:42:29
CUST5530,706,2025-09-20 09:16:27
CUST4792,542,2024-05-14 23:58:11
CUST5096,535,2025-01-13 22:07:25
CUST3653,606,2022-01-05 01:51:39
CUST1558,527,2023-04-18 01:26:41
CUST5597,546,2022-05-28 17:30:33
CUST1725,716,2023-09-12 20:39:18
CUST5197,384,2023-03-04 11:56:05
CUST3182,802,2025-02-21 11:21:36
CUST1500,613,2022-04-14 11:48:25
CUST4201,893,2022-02-03 10:33:20
CUST3654,359,2024-09-12 14:18:18
CUST3282,643,2022-06-11 13:50:34
CUST4632,460,2024-09-23 14:56:33
CUST1304,561,2023-03-14 02:47:18
CUST3781,475,2024-04-10 20:06:28
CUST1672,738,2023-04-09 06:58:01
CUST1375,390,2025-03-27 13:53:40
CUST3544,378,2023-03-17 18:04:45
CUST4791,334,2023-02-03 19:14:55
CUST4880,843,2024-12-25 21:42:01
CUST1172,551,2024-05-31 14:41:51
CUST1664,558,2024-06-22 03:07:27
CUST3525,571,2023-01-16 14:50:41
CUST4796,847,2022-06-17 21:48:44
CUST3246,530,2024-04-06 14:23:14
CUST3467,420,2024-06-21 04:23:47
CUST2102,798,2024-11-29 09:01:00
CUST5463,783,2023-09-28 05:13:15
CUST4168,461,2025-09-27 07:43:43
CUST5961,646,2024-04-20 22:16:36
CUST1557,560,2023-01-21 08:47:01
CUST3295,526,2022-04-03 00:33:54
CUST3264,667,2025-02-04 06:31:38
CUST3457,333,2022-08-19 06:42:41
CUST2868,633,2022-06-02 18:44:27
CUST4392,768,2024-08-19 09:03:55
CUST2248,367,2022-06-24 15:21:05
CUST1679,510,2024-12-22 23:35:34
CUST2626,669,2023-03-01 12:46:36
CUST1505,637,2023-10-17 03:25:58
CUST2971,514,2024-12-11 14:57:50
CUST1667,894,2023-06-07 03:20:32
CUST3992,327,2023-10-16 15:21:57
CUST2258,736,2025-03-15 03:33:23
CUST4031,784,2025-05-31 16:13:48
CUST4007,491,2023-08-12 03:57:12
CUST3059,882,2024-12-24 19:10:21
CUST4230,864,2023-12-04 20:04:36
CUST4814,737,2023-04-20 05:02:31
CUST5712,344,2023-12-11 10:31:04
CUST4446,589,2022-07-01 22:34:33
CUST5592,611,2025-03-17 09:49:58
