txn_id,customer_id,amount,txn_type,timestamp
CBS122034,CUST5524,77939.52,Withdrawal,2025-04-30 02:52:33
CBS122035,CUST5646,19099.35,Withdrawal,2022-07-05 23:42:00
CBS122036,CUST1238,58782.31,Withdrawal,2022-03-03 09:54:42
CBS122037,CUST5853,45845.02,Withdrawal,2024-12-25 10:31:58
CBS122038,CUST4461,23357.29,Withdrawal,2022-03-03 21:27:23
CBS122039,CUST2866,1853.55,Transfer,2025-10-05 00:10:22
CBS122040,CUST2498,59317.55,Deposit,2025-08-26 02:15:19
CBS122041,CUST5972,81012.89,Transfer,2023-09-28 21:01:27
CBS122042,CUST3005,80812.19,Transfer,2023-01-21 22:38:16
CBS122043,CUST5255,39258.73,Deposit,2024-06-18 05:47:05
CBS122044,CUST2304,18492.42,Transfer,2022-12-23 01:49:39
CBS122045,CUST5178,94361.15,Transfer,2024-07-14 05:55:09
CBS122046,CUST4951,38480.54,Deposit,2025-02-07 23:39:50
CBS122047,CUST4549,35104.35,Deposit,2024-08-11 06:09:09
CBS122048,CUST2709,61676.41,Transfer,2025-08-22 08:36:07
CBS122049,CUST2983,44287.97,Deposit,2022-09-24 08:25:57
CBS122050,CUST5122,34713.37,Deposit,2022-03-17 03:12:54
CBS122051,CUST3513,32832.98,Deposit,2022-05-14 22:28:13
CBS122052,CUST2036,39528.65,Transfer,2022-09-22 18:46:50
CBS122053,CUST2899,68690.28,Transfer,2024-10-06 01:48:55
CBS122054,CUST3462,1645.49,Deposit,2024-01-09 10:23:19
CBS122055,CUST3498,20689.42,Withdrawal,2024-01-15 17:22:43
CBS122056,CUST5126,25935.94,Deposit,2025-06-24 22:49:41
CBS122057,CUST1189,99956.32,Transfer,2023-10-05 07:40:59
CBS122058,CUST3709,88464.88,Withdrawal,2025-03-30 21:55:12
CBS122059,CUST2376,42408.82,Transfer,2022-04-05 08:35:21
CBS122060,CUST4756,70271.76,Withdrawal,2022-08-16 14:18:22
CBS122061,CUST3917,23954.8,Deposit,2022-11-24 15:30:50
CBS122062,CUST2641,93939.05,Transfer,2023-02-12 00:36:51
CBS122063,CUST1205,92839.72,Transfer,2025-03-17 08:38:39
CBS122064,CUST4195,16614.54,Withdrawal,2023-01-17 01:54:03
CBS122065,CUST3574,92875.22,Deposit,2024-11-29 16:12:13
CBS122066,CUST3551,41338.87,Withdrawal,2022-05-20 08:47:45
CBS122067,CUST5892,49483.79,Deposit,2023-06-19 22:54:58
CBS122068,CUST5633,69400.37,Transfer,2023-12-09 17:32:41
CBS122069,CUST3837,48124.54,Transfer,2023-06-11 23:34:27
CBS122070,CUST3744,57505.82,Withdrawal,2025-03-14 09:08:33
CBS122071,CUST4140,45032.72,Deposit,2024-08-21 00:21:32
CBS122072,CUST3075,7186.9,Transfer,2023-03-03 18:56:34
CBS122073,CUST3174,55272.33,Withdrawal,2023-06-23 17:03:45
CBS122074,CUST2520,5399.7,Transfer,2025-02-21 05:22:16
CBS122075,CUST3594,10497.59,Withdrawal,2022-04-16 09:09:26
CBS122076,CUST5511,68878.51,Deposit,2022-05-12 06:43:26
CBS122077,CUST3221,47218.49,Withdrawal,2022-12-21 10:20:22
CBS122078,CUST4351,54214.79,Deposit,2023-02-27 19:13:41
CBS122079,CUST5424,17245.36,Transfer,2025-06-28 02:05:57
CBS122080,CUST1894,68676.35,Transfer,2022-11-21 16:35:50
CBS122081,CUST2711,7656.01,Deposit,2023-08-10 12:22:09
CBS122082,CUST3997,25705.55,Transfer,2025-09-20 02:08:00
CBS122083,CUST5964,90347.48,Transfer,2022-03-23 20:43:26
CBS122084,CUST5044,3054.27,Withdrawal,2025-01-06 06:28:22
CBS122085,CUST4423,74716.02,Deposit,2025-01-23 10:31:16
CBS122086,CUST5921,16278.35,Transfer,2023-08-15 10:39:11
CBS122087,CUST4179,83404.67,Transfer,2022-01-15 19:44:42
CBS122088,CUST4273,60975.52,Withdrawal,2024-01-26 19:52:08
CBS122089,CUST2706,3860.83,Deposit,2024-01-02 11:02:14
CBS122090,CUST2413,1345.62,Withdrawal,2024-12-30 13:08:19
CBS122091,CUST1596,57752.69,Withdrawal,2024-09-19 15:16:45
CBS122092,CUST4795,79485.56,Transfer,2022-07-13 18:45:41
CBS122093,CUST3417,71551.72,Deposit,2022-11-17 21:40:53
CBS122094,CUST3730,29904.1,Transfer,2022-04-18 15:36:32
CBS122095,CUST5354,72534.86,Deposit,2022-12-21 07:29:57
CBS122096,CUST2836,28153.29,Transfer,2022-05-04 20:09:12
CBS122097,CUST4175,49758.44,Transfer,2023-01-27 13:54:46
CBS122098,CUST5478,22507.79,Deposit,2025-10-29 06:32:02
CBS122099,CUST5772,12005.33,Deposit,2022-11-09 09:29:48
CBS122100,CUST5916,96043.52,Withdrawal,2024-01-05 20:57:14
CBS122101,CUST5913,65001.44,Withdrawal,2023-11-04 20:45:25
CBS122102,CUST1959,22802.27,Withdrawal,2022-11-29 23:28:39
CBS122103,CUST5207,12751.85,Deposit,2022-07-15 00:12:45
CBS122104,CUST1528,26115.5,Transfer,2023-06-01 08:41:24
CBS122105,CUST1007,37447.17,Deposit,2025-07-06 20:46:53
CBS122106,CUST4112,86614.21,Withdrawal,2023-11-01 00:21:13
CBS122107,CUST3558,68398.17,Withdrawal,2025-02-24 09:24:08
CBS122108,CUST1794,36332.14,Withdrawal,2022-12-15 16:47:19
CBS122109,CUST5153,32942.35,Withdrawal,2025-03-12 02:32:35
CBS122110,CUST5666,24152.3,Transfer,2022-12-12 16:14:48
CBS122111,CUST2795,11708.96,Transfer,2025-06-17 04:19:18
CBS122112,CUST4502,86198.08,Withdrawal,2023-12-04 19:57:57
CBS122113,CUST2194,47432.48,Deposit,2025-02-25 17:42:47
CBS122114,CUST4424,94647.08,Withdrawal,2022-08-07 20:43:47
CBS122115,CUST1862,78093.4,Withdrawal,2024-10-12 03:10:54
CBS122116,CUST5923,69473.4,Withdrawal,2025-03-08 23:56:34
CBS122117,CUST3520,34941.98,Transfer,2025-06-28 00:16:33
CBS122118,CUST3297,47349.94,Deposit,2023-05-29 14:42:56
CBS122119,CUST5080,24114.26,Transfer,2025-02-08 18:36:02
CBS122120,CUST1574,80054.98,Withdrawal,2024-08-09 14:19:29
CBS122121,CUST2770,46895.5,Withdrawal,2022-09-29 10:58:33
CBS122122,CUST5112,79019.2,Withdrawal,2025-06-27 05:33:38
CBS122123,CUST3953,8672.19,Deposit,2024-10-16 19:25:21
CBS122124,CUST5399,31807.93,Transfer,2023-09-07 16:26:17
CBS122125,CUST5501,9239.64,Transfer,2023-10-26 21:40:13
CBS122126,CUST5509,59208.24,Deposit,2023-12-06 05:35:47
CBS122127,CUST4859,72509.53,Transfer,2023-07-04 14:28:06
CBS122128,CUST3318,78586.27,Withdrawal,2025-10-12 12:50:29
CBS122129,CUST5408,37354.38,Deposit,2022-01-10 15:43:43
CBS122130,CUST5498,14113.48,Deposit,2022-11-13 16:56:45
CBS122131,CUST1918,96860.84,Deposit,2025-09-28 05:11:46
CBS122132,CUST5459,19400.68,Withdrawal,2022-05-10 01:09:11
CBS122133,CUST3765,32631.04,Transfer,2023-05-20 03:04:04
CBS122134,CUST4311,30820.79,Transfer,2022-05-05 00:27:11
CBS122135,CUST5295,77113.32,Withdrawal,2022-01-19 00:54:59
CBS122136,CUST5075,83731.63,Withdrawal,2022-12-11 03:56:57
CBS122137,CUST3590,28900.86,Deposit,2022-02-18 16:46:07
CBS122138,CUST3101,28689.29,Deposit,2025-08-12 05:02:12
CBS122139,CUST5966,69132.57,Transfer,2022-01-05 05:15:47
CBS122140,CUST5628,85965.97,Deposit,2025-03-04 17:30:38
CBS122141,CUST1327,15557.51,Deposit,2024-02-03 06:00:40
CBS122142,CUST1549,98388.43,Deposit,2023-10-03 15:54:41
CBS122143,CUST5421,68477.11,Deposit,2023-11-18 21:15:42
CBS122144,CUST4213,30510.14,Transfer,2022-08-29 00:14:04
CBS122145,CUST1630,76667.06,Withdrawal,2022-03-15 04:46:49
CBS122146,CUST5557,5175.99,Transfer,2025-05-18 02:22:07
CBS122147,CUST5358,91046.31,Withdrawal,2022-03-07 01:06:32
CBS122148,CUST2816,47961.18,Deposit,2022-01-26 14:13:11
CBS122149,CUST2426,21649.3,Deposit,2025-08-03 23:25:16
CBS122150,CUST4242,67773.25,Deposit,2023-12-23 08:28:00
CBS122151,CUST3397,9761.04,Transfer,2022-10-29 18:50:57
CBS122152,CUST5578,47745.3,Deposit,2022-08-08 22:31:46
CBS122153,CUST5768,93920.8,Withdrawal,2024-02-15 04:55:09
CBS122154,CUST5566,64036.02,Transfer,2022-09-27 14:27:27
CBS122155,CUST5413,9900.95,Transfer,2023-01-03 22:50:21
CBS122156,CUST2727,87693.64,Transfer,2025-01-29 13:09:28
CBS122157,CUST1100,83028.39,Withdrawal,2023-02-25 19:51:00
CBS122158,CUST5393,74092.93,Withdrawal,2022-07-17 03:08:03
CBS122159,CUST5445,16757.73,Transfer,2024-12-04 21:07:07
CBS122160,CUST3174,61965.97,Transfer,2025-02-19 06:39:04
CBS122161,CUST1800,78661.6,Withdrawal,2022-02-09 07:41:46
CBS122162,CUST5442,71494.7,Transfer,2022-11-16 23:51:53
CBS122163,CUST4465,33693.24,Transfer,2022-01-16 07:33:01
CBS122164,CUST1062,95020.49,Deposit,2024-08-19 11:40:35
CBS122165,CUST5093,20333.54,Withdrawal,2023-06-10 19:54:29
CBS122166,CUST2491,44089.03,Withdrawal,2024-09-18 05:28:20
CBS122167,CUST5238,41299.64,Withdrawal,2022-05-07 09:04:53
CBS122168,CUST2294,89692.41,Transfer,2022-07-26 21:16:21
CBS122169,CUST1942,21262.85,Withdrawal,2023-03-14 15:53:59
CBS122170,CUST5496,77223.76,Deposit,2023-12-19 23:10:06
CBS122171,CUST2277,53453.46,Deposit,2025-06-08 00:27:31
CBS122172,CUST4376,60986.9,Deposit,2023-01-30 18:34:46
CBS122173,CUST4293,2353.72,Transfer,2022-05-16 12:13:28
CBS122174,CUST4737,67690.81,Deposit,2024-10-27 07:58:28
CBS122175,CUST5216,22872.09,Withdrawal,2022-10-13 15:41:38
CBS122176,CUST2903,45652.37,Deposit,2024-01-21 23:45:42
CBS122177,CUST3392,47835.34,Withdrawal,2023-06-08 13:19:26
CBS122178,CUST2452,96221.19,Deposit,2024-12-27 20:18:16
CBS122179,CUST1437,46814.75,Deposit,2023-02-15 15:02:23
CBS122180,CUST4066,42045.75,Transfer,2022-12-31 22:22:10
CBS122181,CUST2009,76153.57,Deposit,2023-09-12 04:20:15
CBS122182,CUST4134,42320.15,Transfer,2023-08-05 03:17:34
CBS122183,CUST4778,87619.64,Transfer,2024-08-30 10:43:15
CBS122184,CUST2268,53161.7,Deposit,2023-03-05 09:42:03
CBS122185,CUST5154,87219.75,Deposit,2022-10-03 02:34:50
CBS122186,CUST2657,66762.35,Withdrawal,2025-08-08 15:54:08
CBS122187,CUST5394,65277.78,Transfer,2025-09-26 22:20:11
CBS122188,CUST2143,56748.91,Deposit,2025-10-22 04:57:50
CBS122189,CUST3186,49878.5,Withdrawal,2023-09-21 10:40:29
CBS122190,CUST1923,36672.54,Withdrawal,2024-07-04 21:17:24
CBS122191,CUST4867,80192.6,Transfer,2025-07-03 12:00:14
CBS122192,CUST5317,64161.35,Transfer,2024-08-14 15:01:26
CBS122193,CUST1418,10008.19,Withdrawal,2024-06-24 06:21:04
CBS122194,CUST3438,67861.82,Deposit,2024-02-17 04:38:40
CBS122195,CUST4055,5325.58,Withdrawal,2023-01-25 04:40:57
CBS122196,CUST4610,97611.89,Transfer,2023-06-08 18:10:26
CBS122197,CUST1092,32442.55,Deposit,2022-01-02 05:52:20
CBS122198,CUST3970,12219.93,Transfer,2025-10-21 00:29:10
CBS122199,CUST2897,23565.93,Withdrawal,2024-05-22 05:20:26
CBS122200,CUST2118,95065.42,Deposit,2025-07-11 17:13:33
CBS122201,CUST5740,49637.0,Transfer,2022-11-30 04:11:46
CBS122202,CUST4092,97719.4,Transfer,2023-12-27 17:08:24
CBS122203,CUST3677,32923.82,Transfer,2023-01-22 02:30:34
CBS122204,CUST3144,4796.18,Withdrawal,2024-09-15 03:33:24
CBS122205,CUST4881,91931.12,Deposit,2024-09-14 12:31:18
CBS122206,CUST2342,91835.89,Transfer,2024-10-22 14:43:45
CBS122207,CUST4585,35626.66,Deposit,2023-11-19 10:26:32
CBS122208,CUST5438,66198.49,Deposit,2023-10-22 00:33:51
CBS122209,CUST3175,26091.83,Deposit,2024-08-21 02:45:05
CBS122210,CUST3466,62689.63,Transfer,2024-05-07 18:00:18
CBS122211,CUST1393,6893.77,Withdrawal,2024-05-24 19:07:41
CBS122212,CUST4871,34951.37,Transfer,2025-05-27 08:08:02
CBS122213,CUST3281,39062.26,Transfer,2023-06-25 03:36:12
CBS122214,CUST5132,31480.15,Withdrawal,2023-10-26 10:26:37
CBS122215,CUST3576,49309.54,Deposit,2022-01-31 08:28:48
CBS122216,CUST1365,65978.92,Transfer,2024-06-05 20:42:46
CBS122217,CUST5250,50249.0,Transfer,2025-09-27 17:44:19
CBS122218,CUST1047,44980.1,Withdrawal,2022-10-08 12:27:43
CBS122219,CUST1909,66395.88,Transfer,2023-04-06 21:32:00
CBS122220,CUST2475,84664.34,Transfer,2024-02-14 20:05:31
CBS122221,CUST3015,44700.72,Deposit,2023-02-15 03:11:48
CBS122222,CUST2649,47562.79,Transfer,2025-09-04 08:14:49
CBS122223,CUST2409,86980.68,Withdrawal,2022-03-05 12:36:57
CBS122224,CUST3937,1312.29,Withdrawal,2022-06-15 23:20:18
CBS122225,CUST4160,41524.5,Transfer,2022-02-04 06:20:57
CBS122226,CUST1421,2711.94,Withdrawal,2022-03-28 10:39:52
CBS122227,CUST5794,37966.17,Withdrawal,2023-03-04 20:26:26
CBS122228,CUST3735,26287.39,Transfer,2022-10-10 03:09:56
CBS122229,CUST3381,55914.34,Transfer,2022-09-17 03:49:27
CBS122230,CUST3219,46804.55,Deposit,2022-01-03 20:20:08
CBS122231,CUST3107,10709.38,Transfer,2022-08-09 14:54:37
CBS122232,CUST3504,53484.83,Withdrawal,2022-07-05 12:20:39
CBS122233,CUST5823,69518.59,Withdrawal,2023-06-09 06:34:01
CBS122234,CUST1286,6074.29,Deposit,2024-03-08 15:45:09
CBS122235,CUST2974,3740.82,Withdrawal,2023-08-01 19:00:43
CBS122236,CUST4423,88517.26,Withdrawal,2025-04-09 23:16:00
CBS122237,CUST2908,56898.72,Withdrawal,2023-01-10 12:21:57
CBS122238,CUST4350,11316.06,Deposit,2023-10-03 00:57:15
CBS122239,CUST2701,71966.38,Transfer,2023-06-01 16:38:13
CBS122240,CUST3915,85736.16,Deposit,2025-07-26 17:04:57
CBS122241,CUST4583,96721.05,Withdrawal,2025-10-09 03:04:04
CBS122242,CUST4317,83083.07,Withdrawal,2023-02-11 12:20:19
CBS122243,CUST5438,75138.33,Deposit,2023-01-26 04:53:09
CBS122244,CUST2406,87897.13,Deposit,2022-11-23 16:38:39
CBS122245,CUST1509,49007.63,Transfer,2023-05-31 00:22:19
CBS122246,CUST1921,48889.44,Withdrawal,2025-08-18 06:08:51
CBS122247,CUST4072,67757.02,Withdrawal,2024-06-07 17:50:18
CBS122248,CUST2996,87603.95,Withdrawal,2022-09-06 18:05:09
CBS122249,CUST2457,21269.4,Transfer,2025-09-14 01:54:03
CBS122250,CUST3586,43419.51,Transfer,2024-08-08 18:55:14
CBS122251,CUST5395,75611.8,Withdrawal,2025-10-08 03:06:13
CBS122252,CUST1714,28624.48,Deposit,2023-08-07 13:16:25
CBS122253,CUST4726,6033.02,Transfer,2023-07-12 19:38:23
CBS122254,CUST2117,41486.68,Transfer,2023-01-01 15:41:00
CBS122255,CUST5139,97270.15,Withdrawal,2024-08-24 21:01:46
CBS122256,CUST1471,64785.06,Transfer,2023-11-12 23:35:22
CBS122257,CUST2375,77886.43,Withdrawal,2025-02-13 02:26:25
CBS122258,CUST3261,10569.45,Deposit,2023-10-14 15:34:25
CBS122259,CUST4268,53128.78,Deposit,2023-04-05 14:19:21
CBS122260,CUST5420,87734.68,Transfer,2022-08-08 10:08:41
CBS122261,CUST2685,88045.24,Deposit,2022-08-07 08:18:25
CBS122262,CUST1880,97965.1,Withdrawal,2024-11-05 09:44:20
CBS122263,CUST5018,82559.11,Transfer,2022-12-11 11:23:10
CBS122264,CUST5657,87466.17,Deposit,2025-09-08 15:46:57
CBS122265,CUST2276,20925.63,Withdrawal,2023-03-04 09:00:35
CBS122266,CUST3772,3094.78,Withdrawal,2022-06-10 03:48:40
CBS122267,CUST4913,65725.54,Transfer,2024-11-09 17:37:40
CBS122268,CUST4005,69138.83,Deposit,2025-06-07 01:08:50
CBS122269,CUST4428,91780.51,Deposit,2024-02-03 14:52:57
CBS122270,CUST1726,55938.56,Deposit,2023-02-06 12:06:57
CBS122271,CUST1716,42696.43,Transfer,2025-03-29 04:36:04
CBS122272,CUST2629,93470.13,Deposit,2022-10-25 19:18:42
CBS122273,CUST4624,20295.99,Withdrawal,2024-05-28 19:33:01
CBS122274,CUST1385,47132.95,Transfer,2023-12-14 06:27:51
CBS122275,CUST2848,4827.15,Withdrawal,2022-07-02 16:41:27
CBS122276,CUST2338,79564.68,Withdrawal,2022-07-02 18:24:16
CBS122277,CUST1188,62558.17,Deposit,2025-03-27 03:04:10
CBS122278,CUST5955,29359.6,Withdrawal,2023-11-10 23:57:39
CBS122279,CUST2268,54143.98,Deposit,2024-11-22 12:09:38
CBS122280,CUST4760,68874.31,Withdrawal,2022-04-20 21:01:15
CBS122281,CUST1688,79240.1,Transfer,2022-06-12 20:37:23
CBS122282,CUST3791,10767.41,Deposit,2025-01-30 08:04:02
CBS122283,CUST3017,19660.64,Withdrawal,2025-03-05 05:06:52
CBS122284,CUST3910,52514.39,Deposit,2025-03-04 13:37:10
CBS122285,CUST1144,71173.75,Withdrawal,2023-04-08 12:02:06
CBS122286,CUST1531,88060.42,Transfer,2022-11-06 03:40:59
CBS122287,CUST2356,54692.19,Withdrawal,2022-11-13 19:04:45
CBS122288,CUST3010,30814.09,Transfer,2025-01-06 09:39:14
CBS122289,CUST3171,85852.31,Deposit,2024-07-12 20:30:00
CBS122290,CUST2626,96101.87,Withdrawal,2023-01-13 13:29:37
CBS122291,CUST1447,25281.48,Withdrawal,2024-10-12 18:40:00
CBS122292,CUST3696,60415.83,Withdrawal,2022-04-10 06:08:10
CBS122293,CUST1724,32487.93,Transfer,2025-07-01 10:15:41
CBS122294,CUST1802,86025.93,Deposit,2023-02-01 23:17:07
CBS122295,CUST1155,41159.2,Withdrawal,2025-05-04 09:45:28
CBS122296,CUST1269,91433.75,Withdrawal,2024-11-04 15:37:02
CBS122297,CUST4612,47753.47,Deposit,2025-08-15 20:46:56
CBS122298,CUST1315,73340.05,Transfer,2022-12-03 01:55:59
CBS122299,CUST5152,34795.5,Withdrawal,2023-03-19 12:31:02
CBS122300,CUST5341,52919.38,Deposit,2025-09-24 05:16:10
CBS122301,CUST1828,69196.2,Deposit,2022-11-29 03:55:19
CBS122302,CUST5308,19436.8,Withdrawal,2024-06-26 08:01:37
CBS122303,CUST4771,17840.21,Deposit,2025-06-13 19:25:25
CBS122304,CUST5208,9153.07,Deposit,2024-12-01 02:01:11
CBS122305,CUST1321,35549.94,Deposit,2024-03-03 22:57:55
CBS122306,CUST1521,59134.32,Withdrawal,2022-12-01 13:07:22
CBS122307,CUST3903,11261.47,Withdrawal,2024-08-31 21:43:58
CBS122308,CUST4674,15397.94,Withdrawal,2024-03-05 09:14:36
CBS122309,CUST1050,78810.71,Withdrawal,2024-05-01 11:15:20
CBS122310,CUST3290,43976.23,Transfer,2023-05-18 04:23:31
CBS122311,CUST1351,9370.4,Transfer,2022-11-02 09:37:59
CBS122312,CUST5588,32242.92,Transfer,2025-03-24 07:27:37
CBS122313,CUST4030,46524.15,Withdrawal,2023-04-05 21:26:05
CBS122314,CUST3735,24032.77,Withdrawal,2022-08-23 10:18:40
CBS122315,CUST5152,67913.32,Transfer,2023-10-13 20:45:41
CBS122316,CUST3483,80794.43,Withdrawal,2022-10-25 06:17:04
CBS122317,CUST3283,77590.38,Transfer,2022-02-22 12:31:42
CBS122318,CUST4811,56988.76,Withdrawal,2022-05-24 16:17:31
CBS122319,CUST3360,45871.83,Deposit,2023-07-13 13:58:17
CBS122320,CUST3900,92702.03,Deposit,2023-11-21 17:56:49
CBS122321,CUST1853,11893.05,Deposit,2025-07-24 07:13:53
CBS122322,CUST5822,51333.82,Deposit,2023-12-26 16:14:48
CBS122323,CUST3933,32448.27,Transfer,2024-06-21 05:42:06
CBS122324,CUST4083,44814.09,Withdrawal,2023-02-25 18:21:05
CBS122325,CUST5556,64170.29,Deposit,2022-02-16 09:14:31
CBS122326,CUST3497,58005.94,Withdrawal,2025-03-26 16:02:10
CBS122327,CUST5520,71494.88,Deposit,2024-06-08 01:56:39
CBS122328,CUST5789,2323.09,Withdrawal,2025-02-12 08:52:52
CBS122329,CUST4959,48295.22,Deposit,2022-01-18 19:53:55
CBS122330,CUST5497,69315.22,Transfer,2023-05-19 21:40:27
CBS122331,CUST1975,79548.94,Withdrawal,2024-09-17 08:50:31
CBS122332,CUST3509,11843.02,Deposit,2024-05-24 15:08:10
CBS122333,CUST2798,32043.48,Transfer,2025-03-08 09:04:44
CBS122334,CUST2957,58719.8,Withdrawal,2025-07-29 23:26:19
CBS122335,CUST3835,38839.86,Transfer,2023-09-28 05:13:29
CBS122336,CUST1899,39322.04,Withdrawal,2024-07-15 11:12:49
CBS122337,CUST1010,16591.97,Transfer,2022-01-27 06:28:10
CBS122338,CUST5869,22301.39,Transfer,2022-12-09 12:33:43
CBS122339,CUST1241,28451.28,Deposit,2025-05-16 01:54:10
CBS122340,CUST3694,71889.66,Deposit,2024-09-26 10:50:15
CBS122341,CUST3077,41823.21,Transfer,2023-12-15 21:12:08
CBS122342,CUST1539,21428.46,Withdrawal,2022-04-14 11:33:17
CBS122343,CUST3405,6742.6,Deposit,2022-11-26 09:36:23
CBS122344,CUST2762,56362.32,Deposit,2025-02-12 14:21:37
CBS122345,CUST4639,20947.73,Transfer,2024-06-17 04:49:47
CBS122346,CUST2152,59192.12,Transfer,2025-05-14 05:36:59
CBS122347,CUST3391,54751.18,Transfer,2022-01-04 19:00:23
CBS122348,CUST4387,33990.32,Deposit,2024-01-03 04:35:57
CBS122349,CUST1431,23816.72,Withdrawal,2023-08-09 06:42:49
CBS122350,CUST1027,43950.27,Withdrawal,2024-02-22 00:45:56
CBS122351,CUST1182,33899.29,Transfer,2023-01-23 17:10:37
CBS122352,CUST3135,33699.32,Deposit,2024-04-28 08:15:40
CBS122353,CUST5894,94236.88,Transfer,2023-04-21 05:06:51
CBS122354,CUST4987,59256.99,Withdrawal,2022-06-03 20:30:02
CBS122355,CUST2466,66201.15,Deposit,2022-07-30 13:29:05
CBS122356,CUST4867,19769.46,Transfer,2024-12-11 11:43:24
CBS122357,CUST2869,40326.08,Withdrawal,2022-10-31 07:18:36
CBS122358,CUST3473,26213.72,Withdrawal,2023-09-23 06:20:33
CBS122359,CUST5799,92637.59,Withdrawal,2022-06-19 22:42:31
CBS122360,CUST4963,46140.23,Transfer,2024-10-12 08:15:59
CBS122361,CUST1665,91529.45,Withdrawal,2022-05-04 09:58:03
CBS122362,CUST4967,50479.8,Transfer,2022-06-27 04:20:08
CBS122363,CUST1235,97510.82,Withdrawal,2025-06-24 17:41:08
CBS122364,CUST2443,69131.8,Deposit,2022-11-23 22:18:40
CBS122365,CUST4418,58350.0,Withdrawal,2023-10-30 07:44:01
CBS122366,CUST1923,65183.62,Deposit,2024-08-10 11:04:07
CBS122367,CUST4679,10478.92,Transfer,2024-10-02 10:53:42
CBS122368,CUST1410,62750.15,Deposit,2024-01-16 12:44:35
CBS122369,CUST1266,30607.44,Deposit,2024-06-08 16:43:26
CBS122370,CUST4271,77607.51,Withdrawal,2022-11-21 00:43:43
CBS122371,CUST3999,40500.04,Transfer,2024-05-21 10:34:45
CBS122372,CUST3736,87274.55,Deposit,2025-09-21 13:56:59
CBS122373,CUST3410,36723.23,Deposit,2022-02-09 12:41:16
CBS122374,CUST3371,28740.26,Deposit,2025-07-06 01:28:46
CBS122375,CUST2144,50754.99,Transfer,2023-09-03 21:08:42
CBS122376,CUST4275,46105.44,Withdrawal,2025-02-14 20:09:30
CBS122377,CUST5767,6128.82,Withdrawal,2022-04-25 04:14:28
CBS122378,CUST3234,76955.14,Withdrawal,2025-07-24 04:54:59
CBS122379,CUST5850,39395.72,Deposit,2024-08-04 20:59:42
CBS122380,CUST1920,46162.54,Deposit,2025-04-27 04:57:55
CBS122381,CUST2751,71219.88,Withdrawal,2022-03-14 17:19:04
CBS122382,CUST5179,5305.73,Withdrawal,2022-05-28 02:53:07
CBS122383,CUST5401,25537.14,Deposit,2025-03-03 20:22:00
CBS122384,CUST5329,22420.27,Withdrawal,2023-07-25 11:51:12
CBS122385,CUST2030,52934.08,Withdrawal,2025-04-26 22:21:27
CBS122386,CUST5722,85603.59,Deposit,2023-06-24 18:57:12
CBS122387,CUST5613,47993.07,Deposit,2025-10-26 04:08:11
CBS122388,CUST5306,31059.0,Withdrawal,2022-07-29 01:47:04
CBS122389,CUST2587,10668.63,Withdrawal,2023-06-05 14:56:56
CBS122390,CUST3794,767.94,Withdrawal,2023-10-12 00:29:31
CBS122391,CUST1622,28635.45,Transfer,2023-04-20 00:00:29
CBS122392,CUST5772,46702.88,Deposit,2024-07-21 01:26:28
CBS122393,CUST2878,35996.53,Deposit,2024-04-27 04:27:29
CBS122394,CUST5116,46187.43,Withdrawal,2025-03-08 18:44:21
CBS122395,CUST2006,44254.62,Withdrawal,2025-09-01 11:27:36
CBS122396,CUST4724,45291.86,Withdrawal,2024-01-04 01:00:10
CBS122397,CUST5033,67251.26,Transfer,2023-11-08 08:23:40
CBS122398,CUST3301,37504.79,Withdrawal,2024-01-13 10:09:49
CBS122399,CUST3850,82085.48,Withdrawal,2023-04-11 17:47:58
CBS122400,CUST3927,80197.69,Transfer,2025-03-17 12:07:15
CBS122401,CUST3145,23532.61,Transfer,2025-09-03 15:30:14
CBS122402,CUST1232,11725.63,Withdrawal,2024-03-09 15:45:40
CBS122403,CUST5553,90534.0,Transfer,2024-03-09 19:22:03
CBS122404,CUST1100,17548.27,Deposit,2023-07-09 04:27:13
CBS122405,CUST4564,65022.87,Deposit,2023-02-18 12:12:55
CBS122406,CUST1737,86650.5,Transfer,2023-01-28 18:38:28
CBS122407,CUST4609,1011.91,Deposit,2022-08-22 04:45:19
CBS122408,CUST5862,27000.87,Deposit,2025-06-20 21:56:05
CBS122409,CUST3854,29188.9,Withdrawal,2022-04-27 15:39:43
CBS122410,CUST4652,69159.11,Transfer,2022-11-06 15:17:11
CBS122411,CUST2861,64720.86,Deposit,2022-04-17 15:18:13
CBS122412,CUST4935,55531.02,Deposit,2023-12-10 19:59:10
CBS122413,CUST5793,91328.63,Withdrawal,2022-03-21 11:52:32
CBS122414,CUST4957,98707.99,Withdrawal,2023-07-23 01:14:57
CBS122415,CUST3688,7257.94,Transfer,2025-10-18 12:51:51
CBS122416,CUST3222,87223.24,Deposit,2024-11-21 03:59:01
CBS122417,CUST1848,21725.48,Deposit,2024-03-21 17:39:46
CBS122418,CUST3622,15837.64,Deposit,2024-06-25 20:35:00
CBS122419,CUST1913,78211.57,Withdrawal,2023-07-01 13:11:30
CBS122420,CUST1025,63487.64,Withdrawal,2022-12-09 22:20:20
CBS122421,CUST1113,6450.76,Deposit,2023-08-24 05:21:31
CBS122422,CUST5442,21921.57,Deposit,2023-11-04 11:22:20
CBS122423,CUST4494,71343.53,Transfer,2025-03-15 01:22:12
CBS122424,CUST5441,1564.57,Transfer,2023-04-15 06:02:41
