transaction_id,customer_id,amount,merchant,card_type,transaction_time
TXN118192,CUST3100,9990.39,Daraz,MasterCard,2023-11-12 00:05:17
TXN118193,CUST2884,14693.87,CityExpress,Amex,2024-10-12 22:21:32
TXN118194,CUST1747,24789.58,SastoDeal,MasterCard,2023-01-15 13:48:18
TXN118195,CUST1463,40292.34,SastoDeal,Amex,2025-03-08 09:15:30
TXN118196,CUST1753,36176.9,BigMart,Visa,2025-03-17 11:38:38
TXN118197,CUST1582,39406.87,Bhatbhateni,Amex,2023-07-22 20:13:19
TXN118198,CUST3205,19058.33,BigMart,Visa,2025-06-22 01:56:59
TXN118199,CUST5114,12420.54,Bhatbhateni,Amex,2022-11-07 22:44:34
TXN118200,CUST5150,1304.07,Daraz,Amex,2024-05-20 18:22:36
TXN118201,CUST5027,31346.56,SastoDeal,MasterCard,2023-02-17 11:05:10
TXN118202,CUST5816,39772.38,CityExpress,Visa,2024-11-06 11:00:42
TXN118203,CUST4353,44468.11,BigMart,Amex,2022-07-31 09:46:19
TXN118204,CUST3808,23864.27,CityExpress,MasterCard,2023-05-06 19:57:05
TXN118205,CUST4603,46389.52,CityExpress,MasterCard,2025-04-18 20:24:34
TXN118206,CUST4913,10200.36,SastoDeal,Visa,2023-10-22 07:31:42
TXN118207,CUST2419,25767.47,SastoDeal,MasterCard,2022-07-06 06:54:30
TXN118208,CUST3167,10767.01,CityExpress,MasterCard,2022-07-12 03:37:48
TXN118209,CUST3144,9484.97,Daraz,Amex,2025-07-17 06:34:07
TXN118210,CUST3167,47674.07,CityExpress,Visa,2023-09-28 21:56:30
TXN118211,CUST2560,40905.26,Bhatbhateni,Visa,2022-06-18 19:25:41
TXN118212,CUST2176,688.81,Bhatbhateni,Visa,2024-11-30 18:17:16
TXN118213,CUST2268,13498.8,Bhatbhateni,Visa,2023-05-01 17:11:09
TXN118214,CUST4587,10336.25,Bhatbhateni,MasterCard,2024-11-03 19:39:31
TXN118215,CUST2166,7442.0,BigMart,Visa,2025-04-02 12:40:06
TXN118216,CUST4575,34900.88,Daraz,MasterCard,2024-08-22 23:02:21
TXN118217,CUST3841,28385.21,BigMart,MasterCard,2024-06-05 19:46:41
TXN118218,CUST2870,22751.34,BigMart,MasterCard,2025-01-16 08:53:32
TXN118219,CUST4929,9555.9,Bhatbhateni,MasterCard,2024-08-07 07:49:09
TXN118220,CUST3267,13953.14,Daraz,Visa,2023-04-29 06:00:56
TXN118221,CUST3886,17869.44,Daraz,MasterCard,2023-02-24 15:21:02
TXN118222,CUST1159,39295.59,CityExpress,Amex,2025-02-15 02:18:58
TXN118223,CUST3658,49460.55,BigMart,Amex,2022-08-09 01:48:20
TXN118224,CUST4763,9280.46,Daraz,Amex,2023-10-04 17:00:11
TXN118225,CUST5734,17141.98,SastoDeal,Amex,2025-05-15 11:51:34
TXN118226,CUST2055,14082.06,BigMart,MasterCard,2024-12-26 04:07:27
TXN118227,CUST1333,2298.96,Daraz,Amex,2022-05-13 11:08:17
TXN118228,CUST4596,11039.02,SastoDeal,Amex,2024-04-09 10:40:03
TXN118229,CUST1891,45090.54,SastoDeal,MasterCard,2023-03-04 12:39:09
TXN118230,CUST3987,42158.62,SastoDeal,Visa,2025-08-15 00:16:09
TXN118231,CUST5447,8463.11,Bhatbhateni,Visa,2025-07-08 17:57:14
TXN118232,CUST2362,18371.53,CityExpress,Visa,2023-05-27 18:48:06
TXN118233,CUST1925,15609.07,CityExpress,Visa,2023-05-04 16:31:31
TXN118234,CUST3443,7472.27,Daraz,MasterCard,2022-11-22 16:28:28
TXN118235,CUST3577,31148.19,Daraz,MasterCard,2023-11-13 07:45:28
TXN118236,CUST4980,27909.16,CityExpress,Visa,2025-03-31 13:44:11
TXN118237,CUST3405,21406.87,SastoDeal,Amex,2025-04-17 08:01:42
TXN118238,CUST2419,42789.37,Daraz,MasterCard,2025-09-25 18:14:26
TXN118239,CUST3875,31023.6,Bhatbhateni,Amex,2023-05-08 00:33:45
TXN118240,CUST1059,13037.76,Bhatbhateni,Amex,2024-04-11 13:59:39
TXN118241,CUST3524,18747.87,CityExpress,Amex,2022-08-28 13:52:45
TXN118242,CUST4797,7592.82,Daraz,Visa,2023-09-16 16:06:47
TXN118243,CUST3659,29609.53,Daraz,Visa,2024-04-03 06:37:49
TXN118244,CUST5096,29372.79,SastoDeal,Visa,2022-07-17 16:18:48
TXN118245,CUST2578,43522.17,Daraz,Amex,2025-01-23 05:27:19
TXN118246,CUST5406,42805.25,CityExpress,Amex,2024-09-23 00:00:54
TXN118247,CUST4105,41863.41,Daraz,MasterCard,2024-08-28 16:41:39
TXN118248,CUST1707,27492.72,Daraz,MasterCard,2023-07-27 19:46:22
TXN118249,CUST2780,32635.79,Bhatbhateni,Visa,2022-04-04 05:56:37
TXN118250,CUST3413,38799.54,CityExpress,MasterCard,2024-04-09 07:39:08
TXN118251,CUST5953,4675.07,BigMart,Amex,2022-06-15 09:21:16
TXN118252,CUST4406,15099.83,CityExpress,Amex,2023-02-23 23:34:26
TXN118253,CUST3161,8537.59,CityExpress,Amex,2025-08-15 18:45:25
TXN118254,CUST4539,25622.24,BigMart,Visa,2024-08-08 18:32:10
TXN118255,CUST1608,41899.63,BigMart,MasterCard,2024-06-20 19:42:31
TXN118256,CUST1308,11612.53,Bhatbhateni,Amex,2025-06-23 04:59:44
TXN118257,CUST5307,36572.09,SastoDeal,Visa,2025-08-16 16:33:18
TXN118258,CUST3364,20350.62,CityExpress,Visa,2024-10-17 11:19:43
TXN118259,CUST1184,45163.44,CityExpress,MasterCard,2023-04-29 00:51:41
TXN118260,CUST1245,31376.8,CityExpress,Amex,2022-02-18 18:39:22
TXN118261,CUST1238,48829.99,CityExpress,Visa,2022-10-12 05:42:22
TXN118262,CUST1519,12358.92,Bhatbhateni,Visa,2025-05-26 07:34:23
TXN118263,CUST4907,46205.52,CityExpress,Amex,2022-10-25 11:46:54
TXN118264,CUST1276,17917.08,BigMart,Visa,2022-07-27 11:43:00
TXN118265,CUST5028,31136.18,BigMart,Visa,2022-10-30 16:40:10
TXN118266,CUST5309,8807.96,Daraz,MasterCard,2023-06-24 13:40:40
TXN118267,CUST1605,38013.28,Bhatbhateni,MasterCard,2024-05-12 09:52:56
TXN118268,CUST5573,48914.7,Daraz,MasterCard,2023-07-30 10:56:02
TXN118269,CUST5603,39392.56,CityExpress,MasterCard,2024-07-10 10:40:39
TXN118270,CUST5053,30828.26,Bhatbhateni,MasterCard,2022-12-24 06:38:37
TXN118271,CUST3712,22465.88,Bhatbhateni,Amex,2025-07-06 08:01:04
TXN118272,CUST1141,17327.29,SastoDeal,Visa,2023-06-25 07:24:19
TXN118273,CUST4661,21008.73,SastoDeal,Amex,2024-03-05 02:01:32
TXN118274,CUST3369,16481.59,Daraz,Amex,2022-03-28 22:28:09
TXN118275,CUST2717,41652.22,Daraz,MasterCard,2024-12-13 13:41:05
TXN118276,CUST5556,44666.25,BigMart,Amex,2022-11-17 09:42:48
TXN118277,CUST5765,47487.92,BigMart,Visa,2024-11-06 06:51:00
TXN118278,CUST4427,20976.28,BigMart,Amex,2025-02-18 14:15:16
TXN118279,CUST3324,27356.34,Bhatbhateni,Amex,2024-09-03 11:12:27
TXN118280,CUST2844,28887.08,CityExpress,MasterCard,2023-06-02 16:48:39
TXN118281,CUST1399,32589.3,Daraz,Amex,2025-09-22 15:44:16
TXN118282,CUST5763,222.57,BigMart,Amex,2024-09-28 17:21:27
TXN118283,CUST3563,42150.21,Bhatbhateni,MasterCard,2022-09-24 06:03:44
TXN118284,CUST2522,13480.22,SastoDeal,Visa,2024-02-29 02:59:39
TXN118285,CUST2334,23660.99,CityExpress,MasterCard,2024-03-15 11:39:05
TXN118286,CUST3623,42094.26,SastoDeal,MasterCard,2022-02-17 00:10:05
TXN118287,CUST1238,49843.12,SastoDeal,Amex,2023-06-07 01:20:46
TXN118288,CUST4215,39764.69,CityExpress,MasterCard,2022-02-13 12:36:02
TXN118289,CUST4647,1339.18,Bhatbhateni,MasterCard,2025-06-05 20:49:32
TXN118290,CUST2616,18500.83,SastoDeal,Visa,2024-02-10 06:09:23
TXN118291,CUST3429,12435.81,Bhatbhateni,Amex,2023-05-07 03:00:37
TXN118292,CUST4652,48210.17,SastoDeal,Visa,2022-03-12 19:00:55
TXN118293,CUST2721,13285.02,BigMart,Visa,2025-09-17 22:31:14
TXN118294,CUST2272,47173.17,CityExpress,MasterCard,2024-02-12 04:16:24
TXN118295,CUST4139,46882.12,Daraz,Visa,2025-01-17 09:04:42
TXN118296,CUST3878,41986.57,CityExpress,Visa,2024-10-31 01:19:58
TXN118297,CUST2535,4993.78,SastoDeal,MasterCard,2024-02-29 21:31:06
TXN118298,CUST1535,199.56,SastoDeal,MasterCard,2022-05-17 17:59:39
TXN118299,CUST1948,39714.77,BigMart,Amex,2024-06-29 04:16:55
TXN118300,CUST5958,42180.62,BigMart,MasterCard,2024-12-01 20:37:14
TXN118301,CUST3642,48112.87,CityExpress,MasterCard,2025-10-02 22:43:03
TXN118302,CUST4941,10997.29,Daraz,MasterCard,2025-10-17 06:06:22
TXN118303,CUST2021,36684.01,CityExpress,Amex,2024-09-06 08:57:30
TXN118304,CUST1433,26001.31,Daraz,Visa,2025-06-29 19:30:32
TXN118305,CUST2403,16491.26,Bhatbhateni,MasterCard,2023-12-02 16:55:02
TXN118306,CUST4511,30353.92,SastoDeal,Amex,2025-06-09 15:25:47
TXN118307,CUST3935,27455.15,Bhatbhateni,MasterCard,2022-11-26 01:10:08
TXN118308,CUST5878,14685.49,CityExpress,Visa,2023-07-15 08:19:32
TXN118309,CUST5264,13496.28,Daraz,Visa,2023-02-07 17:25:49
TXN118310,CUST5804,24380.35,Daraz,MasterCard,2025-05-09 16:17:12
TXN118311,CUST4333,23754.42,Bhatbhateni,MasterCard,2025-05-12 02:49:11
TXN118312,CUST2602,15172.43,BigMart,Amex,2025-07-01 14:56:23
TXN118313,CUST1228,13260.18,BigMart,Visa,2023-04-03 18:51:10
TXN118314,CUST5522,47719.94,Bhatbhateni,MasterCard,2022-07-24 07:02:31
TXN118315,CUST5217,43132.29,BigMart,MasterCard,2023-07-11 07:59:58
TXN118316,CUST3196,40857.28,Daraz,MasterCard,2022-10-08 21:59:03
TXN118317,CUST3899,10792.76,CityExpress,MasterCard,2023-03-12 17:45:05
TXN118318,CUST1110,9545.62,BigMart,Amex,2024-12-29 05:29:04
TXN118319,CUST2244,40485.52,Daraz,Amex,2024-12-25 07:49:11
TXN118320,CUST5159,9315.25,CityExpress,Visa,2024-01-06 08:10:43
TXN118321,CUST3685,25226.44,Daraz,Visa,2024-02-04 19:47:23
TXN118322,CUST4801,11148.95,SastoDeal,Amex,2024-01-30 02:27:08
TXN118323,CUST4867,18965.68,CityExpress,Visa,2024-01-20 10:03:28
TXN118324,CUST2377,42687.37,SastoDeal,Amex,2023-01-29 04:41:58
TXN118325,CUST2771,44581.78,BigMart,MasterCard,2023-03-20 03:47:38
TXN118326,CUST1012,49834.29,BigMart,MasterCard,2025-04-24 12:29:49
TXN118327,CUST5334,47200.82,Daraz,Amex,2023-03-01 19:48:07
TXN118328,CUST4261,33595.41,Bhatbhateni,MasterCard,2024-05-28 11:08:06
TXN118329,CUST1662,21643.13,Daraz,MasterCard,2023-08-30 15:34:45
TXN118330,CUST4092,2978.85,SastoDeal,Amex,2023-02-15 22:53:22
TXN118331,CUST1693,30447.49,CityExpress,MasterCard,2025-05-18 22:31:59
TXN118332,CUST4390,10612.97,Bhatbhateni,Visa,2024-07-01 08:08:57
TXN118333,CUST2181,42521.8,Daraz,MasterCard,2023-01-17 00:46:37
TXN118334,CUST4018,27490.05,SastoDeal,Visa,2022-02-22 16:46:25
TXN118335,CUST2504,36701.73,SastoDeal,Amex,2023-04-21 12:56:55
TXN118336,CUST2902,33707.4,BigMart,Visa,2023-10-26 12:51:32
TXN118337,CUST5171,17431.83,Daraz,MasterCard,2023-03-15 13:20:33
TXN118338,CUST1328,37978.39,Daraz,Visa,2025-06-07 05:10:02
TXN118339,CUST2439,42184.42,SastoDeal,MasterCard,2022-03-24 03:07:30
TXN118340,CUST4846,37232.11,Daraz,MasterCard,2022-03-17 19:43:31
TXN118341,CUST5167,38862.66,BigMart,Visa,2023-11-07 09:03:59
TXN118342,CUST1224,18064.78,Bhatbhateni,MasterCard,2022-01-14 12:41:57
TXN118343,CUST3520,47190.03,SastoDeal,Visa,2023-08-24 10:57:40
TXN118344,CUST4714,21286.15,BigMart,MasterCard,2024-06-01 19:45:40
TXN118345,CUST3407,44862.81,BigMart,Amex,2024-04-06 13:06:36
TXN118346,CUST1810,42904.69,CityExpress,Amex,2025-09-19 09:14:30
TXN118347,CUST4117,6304.12,Bhatbhateni,Visa,2024-03-04 20:43:58
TXN118348,CUST5773,48316.9,BigMart,Visa,2022-07-30 19:53:12
TXN118349,CUST4290,49817.45,CityExpress,Amex,2023-08-30 02:45:50
TXN118350,CUST5386,30346.71,CityExpress,Amex,2023-04-08 09:14:53
TXN118351,CUST3251,39177.19,Daraz,Amex,2024-04-28 16:54:30
TXN118352,CUST5661,46690.98,BigMart,Amex,2023-11-06 19:14:32
TXN118353,CUST3529,1099.22,SastoDeal,MasterCard,2022-07-15 14:06:48
TXN118354,CUST5606,46506.5,Daraz,Visa,2025-02-26 05:09:39
TXN118355,CUST1923,31405.57,Bhatbhateni,Visa,2024-11-09 06:54:03
TXN118356,CUST4052,41439.97,SastoDeal,Amex,2023-12-12 15:53:03
TXN118357,CUST1015,27082.04,SastoDeal,Visa,2023-07-20 16:39:41
TXN118358,CUST4596,26574.25,CityExpress,Visa,2025-06-06 10:20:13
TXN118359,CUST3403,44886.16,BigMart,MasterCard,2023-07-22 00:25:26
TXN118360,CUST5451,25422.85,CityExpress,MasterCard,2025-05-31 08:54:44
TXN118361,CUST5925,23642.29,CityExpress,Visa,2022-11-19 22:48:04
TXN118362,CUST5010,30448.62,BigMart,MasterCard,2024-02-11 19:30:13
TXN118363,CUST3646,25976.64,BigMart,Amex,2023-12-20 16:21:30
TXN118364,CUST2101,22369.72,BigMart,Visa,2024-07-11 06:28:13
TXN118365,CUST3975,9108.14,CityExpress,MasterCard,2022-12-20 23:36:25
TXN118366,CUST2090,19930.28,BigMart,MasterCard,2025-05-04 16:47:15
TXN118367,CUST3906,14174.08,BigMart,Visa,2025-10-08 07:16:00
TXN118368,CUST2746,20083.19,SastoDeal,Visa,2025-06-20 22:49:42
TXN118369,CUST5309,29698.6,CityExpress,Amex,2024-05-23 18:28:35
TXN118370,CUST2720,30481.7,BigMart,MasterCard,2023-07-01 05:56:56
TXN118371,CUST1448,12009.21,CityExpress,Visa,2024-10-09 04:55:54
TXN118372,CUST4012,4315.48,Bhatbhateni,MasterCard,2025-09-06 06:21:03
TXN118373,CUST4504,37247.44,Daraz,MasterCard,2023-03-27 21:26:07
TXN118374,CUST2568,26475.68,SastoDeal,MasterCard,2024-10-11 17:58:51
TXN118375,CUST4186,22160.86,SastoDeal,MasterCard,2025-06-03 16:31:42
TXN118376,CUST4491,6566.81,CityExpress,Visa,2023-08-14 01:25:42
TXN118377,CUST3546,20791.72,BigMart,Visa,2022-02-02 03:39:58
TXN118378,CUST5805,40926.95,CityExpress,Amex,2024-06-24 08:42:57
TXN118379,CUST5475,29113.64,Daraz,Visa,2022-06-06 09:28:03
TXN118380,CUST2047,4639.68,SastoDeal,MasterCard,2022-08-06 00:53:56
TXN118381,CUST5634,16680.53,SastoDeal,Amex,2022-07-08 09:46:24
TXN118382,CUST5848,48992.12,Daraz,Visa,2022-02-04 09:24:47
TXN118383,CUST5630,27270.92,CityExpress,Visa,2025-10-08 06:43:14
TXN118384,CUST5768,14391.16,SastoDeal,Amex,2025-08-07 21:43:03
TXN118385,CUST2064,45680.89,BigMart,Visa,2023-01-30 19:54:34
TXN118386,CUST4821,16866.43,CityExpress,Visa,2022-02-07 20:06:23
TXN118387,CUST1567,36522.38,BigMart,Visa,2023-12-28 16:25:05
TXN118388,CUST2436,7446.3,Bhatbhateni,MasterCard,2022-09-02 03:20:58
TXN118389,CUST5510,7909.01,Daraz,Amex,2025-08-28 12:14:36
TXN118390,CUST5544,28109.57,SastoDeal,Amex,2023-07-14 22:58:36
TXN118391,CUST5705,12067.18,Daraz,MasterCard,2023-01-29 11:00:23
TXN118392,CUST3705,2561.67,Daraz,Amex,2025-06-12 00:30:30
TXN118393,CUST3483,46330.63,BigMart,Visa,2023-07-05 06:34:06
TXN118394,CUST5800,2893.88,SastoDeal,MasterCard,2025-02-09 18:50:11
TXN118395,CUST5829,35900.15,Bhatbhateni,MasterCard,2022-11-04 18:16:50
TXN118396,CUST4779,16715.99,Daraz,MasterCard,2024-07-25 19:25:02
TXN118397,CUST5895,46681.9,BigMart,Amex,2023-11-07 20:21:26
TXN118398,CUST3794,49304.01,BigMart,MasterCard,2022-03-09 14:40:15
TXN118399,CUST2860,16837.99,SastoDeal,MasterCard,2022-05-24 19:37:37
TXN118400,CUST4336,29596.23,CityExpress,MasterCard,2025-03-19 21:16:24
TXN118401,CUST2890,38671.94,CityExpress,Amex,2023-11-06 09:55:12
TXN118402,CUST5826,6258.13,Bhatbhateni,Amex,2022-04-04 21:36:41
TXN118403,CUST5291,35502.17,BigMart,Amex,2024-06-09 21:48:14
TXN118404,CUST2097,45319.25,CityExpress,MasterCard,2025-07-19 08:36:50
TXN118405,CUST2638,9007.28,Daraz,Visa,2024-08-12 14:04:56
TXN118406,CUST2658,41951.63,Bhatbhateni,Amex,2025-08-20 07:37:20
TXN118407,CUST2125,5868.61,Daraz,Visa,2025-06-18 21:47:18
TXN118408,CUST1263,28458.25,CityExpress,Visa,2022-12-12 17:22:05
TXN118409,CUST3992,17034.25,BigMart,Amex,2022-08-08 13:22:02
TXN118410,CUST1160,23638.62,CityExpress,Amex,2025-08-01 15:13:09
TXN118411,CUST2256,15101.55,Bhatbhateni,Visa,2024-09-09 03:21:41
TXN118412,CUST5865,13100.91,Bhatbhateni,Amex,2025-02-28 11:30:07
TXN118413,CUST1310,37182.65,Daraz,Visa,2023-01-28 19:45:47
TXN118414,CUST1226,11233.35,Daraz,Visa,2023-12-30 03:41:49
TXN118415,CUST1272,20479.81,Bhatbhateni,MasterCard,2022-02-18 06:49:22
TXN118416,CUST5412,13800.4,Daraz,Visa,2023-11-16 01:49:07
TXN118417,CUST2922,12007.89,SastoDeal,MasterCard,2024-05-25 15:00:05
TXN118418,CUST4157,31392.1,Bhatbhateni,MasterCard,2022-08-11 15:30:13
TXN118419,CUST3338,2366.89,Daraz,Amex,2023-09-09 22:24:39
TXN118420,CUST2601,39466.05,CityExpress,Amex,2022-07-31 09:16:41
TXN118421,CUST4718,27357.08,BigMart,Visa,2023-07-15 02:59:03
TXN118422,CUST3422,41439.03,SastoDeal,Amex,2024-11-04 08:49:57
TXN118423,CUST2925,10729.5,SastoDeal,Amex,2025-10-18 20:20:56
TXN118424,CUST1566,35499.36,BigMart,Amex,2025-05-18 10:58:04
TXN118425,CUST3915,21087.13,BigMart,Amex,2022-06-11 19:05:59
TXN118426,CUST1251,3932.52,CityExpress,Visa,2025-01-02 18:15:09
TXN118427,CUST3354,37648.57,BigMart,MasterCard,2024-01-11 21:01:10
TXN118428,CUST4501,38133.14,SastoDeal,MasterCard,2023-04-06 19:52:00
TXN118429,CUST5770,13618.75,CityExpress,MasterCard,2022-11-09 16:42:11
TXN118430,CUST3311,45810.7,BigMart,Amex,2022-07-13 05:02:35
TXN118431,CUST3115,38222.09,CityExpress,Amex,2024-12-01 02:25:29
TXN118432,CUST2602,15407.19,CityExpress,Visa,2023-09-05 10:24:06
TXN118433,CUST4270,12031.54,Daraz,MasterCard,2025-04-17 03:16:27
TXN118434,CUST1513,22060.47,BigMart,Visa,2022-03-30 04:36:08
TXN118435,CUST1441,14710.21,Daraz,MasterCard,2022-12-05 00:57:46
TXN118436,CUST1000,10929.45,SastoDeal,Visa,2022-07-24 13:59:29
TXN118437,CUST1902,20015.13,CityExpress,Visa,2023-08-01 11:12:33
TXN118438,CUST2220,1382.64,SastoDeal,Visa,2022-04-02 05:08:38
TXN118439,CUST3321,20130.41,CityExpress,MasterCard,2024-10-05 07:38:08
TXN118440,CUST1855,11160.97,BigMart,Amex,2025-07-05 22:52:34
TXN118441,CUST2017,13290.28,Bhatbhateni,MasterCard,2022-12-26 01:29:38
TXN118442,CUST3220,4219.41,BigMart,Amex,2025-03-10 08:06:27
TXN118443,CUST5680,29487.69,CityExpress,Visa,2024-11-22 23:03:23
TXN118444,CUST4504,23653.26,Bhatbhateni,MasterCard,2024-12-11 19:55:02
TXN118445,CUST5550,37556.31,Bhatbhateni,Amex,2025-04-22 00:09:26
TXN118446,CUST1195,49356.22,BigMart,MasterCard,2024-06-26 23:17:48
TXN118447,CUST5694,6064.75,SastoDeal,MasterCard,2023-04-07 14:26:25
TXN118448,CUST2332,13694.01,BigMart,MasterCard,2023-01-18 23:07:43
TXN118449,CUST5651,34154.46,CityExpress,Visa,2024-11-13 00:02:24
TXN118450,CUST2517,11941.87,SastoDeal,Amex,2024-09-12 20:24:04
TXN118451,CUST5534,1604.36,CityExpress,Visa,2024-07-17 03:55:05
TXN118452,CUST3697,5579.35,SastoDeal,Amex,2024-02-29 22:49:58
TXN118453,CUST5454,21737.98,Daraz,Visa,2024-04-05 03:13:12
TXN118454,CUST4107,21596.15,SastoDeal,MasterCard,2023-02-06 19:25:09
TXN118455,CUST2057,48618.0,Daraz,Visa,2023-02-20 10:47:43
TXN118456,CUST3705,23350.91,CityExpress,MasterCard,2022-08-29 02:13:16
TXN118457,CUST3063,33935.58,BigMart,Amex,2023-12-16 11:24:09
TXN118458,CUST3792,24660.83,CityExpress,Amex,2024-05-14 23:24:39
TXN118459,CUST1420,13568.93,BigMart,MasterCard,2024-06-09 10:42:56
TXN118460,CUST5648,5362.01,Daraz,MasterCard,2023-07-10 08:06:11
TXN118461,CUST3814,42967.79,BigMart,Visa,2022-08-30 05:47:01
TXN118462,CUST3840,7717.87,CityExpress,Visa,2024-12-01 03:58:05
TXN118463,CUST2031,4934.99,CityExpress,Visa,2023-01-13 04:09:19
TXN118464,CUST2491,10770.05,CityExpress,Amex,2023-10-26 21:52:17
TXN118465,CUST5975,224.18,SastoDeal,MasterCard,2022-05-22 01:28:10
TXN118466,CUST2885,3691.06,CityExpress,Amex,2025-05-06 13:33:27
TXN118467,CUST5947,31796.32,SastoDeal,MasterCard,2025-08-15 05:40:07
TXN118468,CUST1509,12253.03,Bhatbhateni,MasterCard,2024-02-15 18:04:00
TXN118469,CUST2859,16991.75,Daraz,Amex,2024-07-07 21:50:57
TXN118470,CUST2858,41781.46,Bhatbhateni,Visa,2023-02-16 00:49:43
TXN118471,CUST1913,38667.69,Bhatbhateni,Visa,2024-06-04 07:44:26
TXN118472,CUST3065,24663.18,SastoDeal,Amex,2023-10-06 08:14:18
TXN118473,CUST3966,30687.54,SastoDeal,MasterCard,2025-02-01 15:50:18
TXN118474,CUST5889,4381.98,Daraz,Amex,2023-02-12 21:04:27
TXN118475,CUST4837,38103.58,Daraz,Visa,2023-06-07 03:35:03
TXN118476,CUST2596,25857.95,Daraz,MasterCard,2025-05-25 07:56:31
TXN118477,CUST5442,28590.36,CityExpress,Amex,2023-04-21 19:28:32
TXN118478,CUST2055,33309.8,CityExpress,Visa,2024-07-28 01:16:46
TXN118479,CUST2023,25058.75,Daraz,MasterCard,2024-12-21 07:31:58
TXN118480,CUST4204,26132.46,SastoDeal,Amex,2025-03-08 16:29:15
TXN118481,CUST1575,25031.82,Bhatbhateni,Amex,2025-10-23 15:44:44
TXN118482,CUST1198,24891.19,Daraz,Visa,2023-07-05 10:54:34
TXN118483,CUST2365,37535.24,Daraz,Amex,2025-01-09 21:29:13
TXN118484,CUST2998,21417.71,Bhatbhateni,Amex,2024-08-26 01:48:17
TXN118485,CUST2016,244.38,BigMart,Amex,2023-07-04 23:32:08
TXN118486,CUST4618,30641.95,Daraz,Amex,2025-08-02 03:00:22
TXN118487,CUST1025,47637.86,Daraz,Visa,2023-12-11 00:31:30
TXN118488,CUST2558,12922.3,CityExpress,MasterCard,2025-02-12 17:56:04
TXN118489,CUST4724,40828.05,Bhatbhateni,MasterCard,2024-02-27 17:05:16
TXN118490,CUST4458,22828.96,Daraz,Amex,2025-09-22 13:55:38
TXN118491,CUST4356,32184.81,Daraz,Visa,2022-06-30 03:50:53
TXN118492,CUST3367,44554.6,BigMart,Amex,2022-09-27 05:07:09
TXN118493,CUST1470,38573.58,Bhatbhateni,Amex,2023-11-28 21:57:56
TXN118494,CUST3467,44240.21,Daraz,Amex,2025-01-31 11:03:01
TXN118495,CUST5746,575.05,BigMart,Amex,2022-10-27 21:15:50
TXN118496,CUST1885,9447.02,Daraz,MasterCard,2025-02-01 06:06:41
TXN118497,CUST1875,21232.37,SastoDeal,Amex,2022-06-19 15:04:13
TXN118498,CUST1941,42407.31,BigMart,Amex,2024-02-05 20:48:04
TXN118499,CUST4041,41935.76,SastoDeal,Amex,2025-01-07 08:56:40
TXN118500,CUST1571,9338.5,Daraz,MasterCard,2025-09-19 20:08:01
TXN118501,CUST5149,7197.9,BigMart,Visa,2023-03-24 05:34:23
TXN118502,CUST1604,41751.65,Bhatbhateni,Visa,2024-11-23 23:31:58
TXN118503,CUST5420,27117.57,CityExpress,Visa,2025-02-04 17:20:26
TXN118504,CUST4529,31375.81,Daraz,Visa,2025-09-02 21:12:21
TXN118505,CUST5980,40479.38,BigMart,Visa,2024-10-20 07:53:11
TXN118506,CUST5360,10666.15,SastoDeal,Amex,2025-05-29 08:11:45
TXN118507,CUST1381,6910.59,BigMart,Amex,2022-08-12 06:32:50
TXN118508,CUST2236,42966.31,Bhatbhateni,Visa,2023-11-14 15:50:30
TXN118509,CUST3380,5677.53,BigMart,MasterCard,2025-02-07 00:02:43
TXN118510,CUST4779,4500.22,SastoDeal,Amex,2022-06-15 09:30:14
TXN118511,CUST3105,13926.05,Daraz,Visa,2024-04-01 21:40:03
TXN118512,CUST2517,15910.76,SastoDeal,MasterCard,2022-12-22 02:08:47
TXN118513,CUST2533,12132.65,SastoDeal,Visa,2022-07-26 04:15:46
TXN118514,CUST4294,37107.0,SastoDeal,MasterCard,2025-08-13 10:32:19
TXN118515,CUST4440,48670.37,CityExpress,Visa,2022-08-14 08:26:34
TXN118516,CUST4489,10059.61,Daraz,Amex,2024-11-26 15:42:04
TXN118517,CUST4945,39114.42,CityExpress,Visa,2023-03-11 17:55:20
TXN118518,CUST5642,2307.69,BigMart,Visa,2022-02-06 18:25:27
TXN118519,CUST1870,6033.24,Daraz,Visa,2022-09-08 17:28:48
TXN118520,CUST3150,25804.36,Daraz,Visa,2022-11-28 07:33:09
TXN118521,CUST4232,49980.48,BigMart,Visa,2024-07-20 14:29:06
TXN118522,CUST4231,47473.35,BigMart,MasterCard,2022-11-21 03:43:38
TXN118523,CUST4766,5685.95,SastoDeal,Amex,2023-09-05 06:32:25
TXN118524,CUST5960,12060.38,Daraz,Amex,2025-09-01 20:13:07
TXN118525,CUST4207,47295.01,Bhatbhateni,Amex,2024-10-31 01:37:20
TXN118526,CUST5493,7621.12,SastoDeal,MasterCard,2022-07-20 22:12:36
TXN118527,CUST5487,37165.17,Daraz,Visa,2024-01-10 02:59:54
TXN118528,CUST4826,155.29,BigMart,Amex,2023-08-25 21:39:49
TXN118529,CUST2612,31622.43,BigMart,MasterCard,2022-06-09 00:20:00
TXN118530,CUST2077,24780.56,Bhatbhateni,Visa,2023-12-19 04:17:39
TXN118531,CUST2300,23604.16,Daraz,Amex,2023-09-27 19:45:45
TXN118532,CUST3158,41476.67,CityExpress,MasterCard,2025-06-21 03:32:52
