card_id,customer_id,card_type,card_limit,issue_date
CARD_005741,CUST_02173,Credit,1000,2020-09-16
CARD_005742,CUST_04955,Credit,5000,2022-06-17
CARD_005743,CUST_00745,Prepaid,10000,2021-01-04
CARD_005744,CUST_02528,Debit,10000,2021-08-01
CARD_005745,CUST_03074,Debit,1000,2020-03-30
CARD_005746,CUST_04211,Debit,25000,2021-10-05
CARD_005747,CUST_04577,Debit,5000,2021-12-17
CARD_005748,CUST_01025,Debit,10000,2021-05-15
CARD_005749,CUST_00942,Credit,5000,2021-08-21
CARD_005750,CUST_00768,Debit,5000,2020-09-22
CARD_005751,CUST_02439,Credit,2500,2022-03-25
CARD_005752,CUST_00834,Credit,5000,2022-09-07
CARD_005753,CUST_02191,Debit,2500,2020-09-07
CARD_005754,CUST_00628,Prepaid,1000,2020-06-06
CARD_005755,CUST_00377,Debit,25000,2020-06-05
CARD_005756,CUST_03887,Credit,2500,2021-05-27
CARD_005757,CUST_00090,Credit,5000,2021-02-25
CARD_005758,CUST_02856,Debit,25000,2022-10-10
CARD_005759,CUST_01066,Debit,5000,2022-01-01
CARD_005760,CUST_01059,Debit,5000,2021-03-27
CARD_005761,CUST_03060,Credit,2500,2022-06-27
CARD_005762,CUST_04073,Credit,1000,2021-09-11
CARD_005763,CUST_02601,Debit,5000,2022-01-21
CARD_005764,CUST_04220,Credit,2500,2021-08-22
CARD_005765,CUST_02105,Debit,5000,2021-05-15
CARD_005766,CUST_02854,Debit,25000,2022-12-14
CARD_005767,CUST_02656,Prepaid,1000,2021-07-01
CARD_005768,CUST_01516,Debit,5000,2021-10-15
CARD_005769,CUST_03018,Prepaid,1000,2022-10-28
CARD_005770,CUST_04148,Credit,1000,2020-08-01
CARD_005771,CUST_01574,Prepaid,25000,2020-04-20
CARD_005772,CUST_02537,Debit,25000,2021-12-10
CARD_005773,CUST_03927,Debit,10000,2022-04-21
CARD_005774,CUST_02053,Debit,1000,2022-09-22
CARD_005775,CUST_03797,Credit,5000,2021-07-26
CARD_005776,CUST_00632,Credit,25000,2020-06-09
CARD_005777,CUST_01862,Debit,5000,2021-02-20
CARD_005778,CUST_03953,Credit,1000,2020-10-07
CARD_005779,CUST_01233,Debit,25000,2022-12-02
CARD_005780,CUST_02265,Debit,10000,2021-04-17
CARD_005781,CUST_02048,Debit,1000,2021-09-16
CARD_005782,CUST_00536,Debit,5000,2021-03-07
CARD_005783,CUST_03534,Debit,10000,2020-09-08
CARD_005784,CUST_04826,Debit,1000,2022-02-01
CARD_005785,CUST_03098,Credit,25000,2020-10-17
CARD_005786,CUST_01276,Credit,1000,2020-03-14
CARD_005787,CUST_03074,Debit,2500,2021-04-26
CARD_005788,CUST_01026,Credit,5000,2022-06-20
CARD_005789,CUST_02052,Credit,25000,2022-07-18
CARD_005790,CUST_03622,Debit,25000,2020-08-21
CARD_005791,CUST_04564,Credit,2500,2020-02-13
CARD_005792,CUST_00201,Credit,10000,2022-10-18
CARD_005793,CUST_04404,Credit,25000,2020-03-10
CARD_005794,CUST_03324,Credit,10000,2021-07-07
CARD_005795,CUST_03359,Credit,10000,2021-07-23
CARD_005796,CUST_02972,Debit,10000,2022-02-25
CARD_005797,CUST_04979,Credit,1000,2021-09-07
CARD_005798,CUST_00586,Debit,2500,2020-06-22
CARD_005799,CUST_03346,Credit,5000,2020-05-02
CARD_005800,CUST_03855,Debit,2500,2021-07-25
CARD_005801,CUST_04605,Debit,25000,2022-02-25
CARD_005802,CUST_03425,Credit,2500,2022-10-11
CARD_005803,CUST_04101,Debit,5000,2020-02-08
CARD_005804,CUST_00360,Credit,1000,2022-02-22
CARD_005805,CUST_03670,Debit,25000,2022-02-26
CARD_005806,CUST_04310,Credit,1000,2022-06-28
CARD_005807,CUST_03478,Debit,25000,2020-03-31
CARD_005808,CUST_04659,Debit,5000,2021-04-04
CARD_005809,CUST_02813,Debit,1000,2021-02-25
CARD_005810,CUST_00045,Credit,5000,2022-02-15
CARD_005811,CUST_02751,Credit,5000,2021-01-12
CARD_005812,CUST_00634,Credit,2500,2022-06-01
CARD_005813,CUST_01211,Prepaid,25000,2022-12-26
CARD_005814,CUST_01750,Credit,10000,2020-04-17
CARD_005815,CUST_03242,Prepaid,10000,2021-09-16
CARD_005816,CUST_02769,Debit,1000,2020-03-05
CARD_005817,CUST_00594,Debit,5000,2021-12-13
CARD_005818,CUST_01425,Debit,2500,2020-02-23
CARD_005819,CUST_01927,Debit,25000,2021-11-19
CARD_005820,CUST_00857,Credit,1000,2021-06-21
CARD_005821,CUST_00552,Credit,5000,2021-03-19
CARD_005822,CUST_04139,Credit,10000,2020-02-26
CARD_005823,CUST_02889,Credit,10000,2021-11-29
CARD_005824,CUST_04275,Prepaid,25000,2022-06-07
CARD_005825,CUST_01481,Credit,25000,2022-05-25
CARD_005826,CUST_00607,Debit,25000,2020-04-26
CARD_005827,CUST_00672,Debit,1000,2020-08-11
CARD_005828,CUST_03316,Debit,25000,2022-03-05
CARD_005829,CUST_00017,Debit,1000,2021-08-11
CARD_005830,CUST_02874,Credit,2500,2022-12-31
CARD_005831,CUST_02595,Credit,5000,2022-08-07
CARD_005832,CUST_02485,Debit,10000,2022-05-18
CARD_005833,CUST_00616,Credit,1000,2022-11-28
CARD_005834,CUST_03206,Credit,5000,2021-06-16
CARD_005835,CUST_02850,Debit,25000,2020-11-28
CARD_005836,CUST_04408,Debit,10000,2022-02-19
CARD_005837,CUST_03808,Credit,1000,2022-08-15
CARD_005838,CUST_02073,Credit,25000,2021-05-02
CARD_005839,CUST_00525,Debit,5000,2020-09-27
CARD_005840,CUST_03174,Debit,2500,2020-02-01
CARD_005841,CUST_01474,Debit,5000,2021-07-28
CARD_005842,CUST_02426,Debit,1000,2021-07-15
CARD_005843,CUST_04984,Credit,2500,2020-06-24
CARD_005844,CUST_03275,Debit,2500,2021-05-26
CARD_005845,CUST_03339,Debit,25000,2021-08-28
CARD_005846,CUST_02008,Debit,5000,2021-11-22
CARD_005847,CUST_04558,Credit,1000,2022-03-19
CARD_005848,CUST_02413,Debit,2500,2020-03-20
CARD_005849,CUST_02152,Debit,25000,2021-07-15
CARD_005850,CUST_03183,Credit,2500,2022-01-10
CARD_005851,CUST_00428,Debit,5000,2021-07-04
CARD_005852,CUST_04565,Debit,10000,2021-05-28
CARD_005853,CUST_01015,Debit,1000,2020-01-26
CARD_005854,CUST_01605,Credit,10000,2020-09-11
CARD_005855,CUST_00870,Prepaid,5000,2021-09-20
CARD_005856,CUST_02728,Debit,10000,2021-10-19
CARD_005857,CUST_02853,Debit,5000,2021-06-25
CARD_005858,CUST_00886,Debit,5000,2021-01-01
CARD_005859,CUST_02609,Credit,25000,2022-06-27
CARD_005860,CUST_01274,Credit,10000,2022-08-05
CARD_005861,CUST_04427,Credit,2500,2020-02-05
CARD_005862,CUST_01956,Credit,5000,2022-06-19
CARD_005863,CUST_00587,Prepaid,10000,2020-01-19
CARD_005864,CUST_00201,Credit,2500,2022-08-13
CARD_005865,CUST_04550,Credit,1000,2020-03-16
CARD_005866,CUST_03618,Debit,2500,2022-01-04
CARD_005867,CUST_00826,Debit,10000,2022-09-10
CARD_005868,CUST_00111,Credit,10000,2021-03-22
CARD_005869,CUST_02912,Credit,2500,2022-04-16
CARD_005870,CUST_03900,Credit,2500,2020-04-29
CARD_005871,CUST_00908,Debit,5000,2020-06-11
CARD_005872,CUST_03716,Credit,10000,2021-07-20
CARD_005873,CUST_03690,Debit,5000,2021-10-05
CARD_005874,CUST_00555,Credit,5000,2020-05-11
CARD_005875,CUST_01904,Debit,1000,2022-06-21
CARD_005876,CUST_00107,Debit,10000,2021-01-03
CARD_005877,CUST_03337,Debit,5000,2021-06-12
CARD_005878,CUST_02535,Credit,1000,2021-07-19
CARD_005879,CUST_02227,Debit,5000,2021-06-15
CARD_005880,CUST_03294,Debit,5000,2022-10-10
CARD_005881,CUST_01394,Debit,10000,2020-09-17
CARD_005882,CUST_02685,Credit,2500,2021-04-10
CARD_005883,CUST_02836,Debit,2500,2020-12-23
CARD_005884,CUST_00167,Prepaid,10000,2020-10-27
CARD_005885,CUST_02711,Credit,2500,2020-04-11
CARD_005886,CUST_03625,Debit,25000,2021-04-21
CARD_005887,CUST_02348,Credit,2500,2020-08-22
CARD_005888,CUST_01405,Debit,5000,2020-03-19
CARD_005889,CUST_01526,Credit,5000,2021-01-12
CARD_005890,CUST_04410,Debit,1000,2022-11-03
CARD_005891,CUST_04912,Prepaid,10000,2022-06-20
CARD_005892,CUST_04839,Credit,1000,2021-10-11
CARD_005893,CUST_02775,Credit,5000,2020-03-26
CARD_005894,CUST_00826,Debit,5000,2021-04-11
CARD_005895,CUST_01125,Debit,1000,2020-05-04
CARD_005896,CUST_00569,Credit,25000,2021-06-14
CARD_005897,CUST_01959,Credit,2500,2021-06-11
CARD_005898,CUST_03740,Debit,25000,2020-02-03
CARD_005899,CUST_02110,Debit,25000,2021-12-24
CARD_005900,CUST_04465,Debit,25000,2020-04-01
CARD_005901,CUST_04190,Credit,25000,2021-04-25
CARD_005902,CUST_04095,Debit,2500,2021-12-17
CARD_005903,CUST_02931,Debit,10000,2020-08-11
CARD_005904,CUST_00764,Debit,1000,2020-06-07
CARD_005905,CUST_03361,Debit,25000,2022-11-04
CARD_005906,CUST_03451,Debit,25000,2022-06-27
CARD_005907,CUST_02148,Prepaid,1000,2020-08-19
CARD_005908,CUST_03396,Debit,1000,2022-11-12
CARD_005909,CUST_04425,Prepaid,10000,2020-06-07
CARD_005910,CUST_03720,Debit,5000,2021-04-30
CARD_005911,CUST_04802,Debit,10000,2021-02-21
CARD_005912,CUST_00221,Debit,5000,2021-10-29
CARD_005913,CUST_01862,Credit,2500,2022-01-30
CARD_005914,CUST_02615,Credit,10000,2022-05-01
CARD_005915,CUST_01022,Debit,2500,2020-05-26
CARD_005916,CUST_00110,Debit,1000,2022-05-23
CARD_005917,CUST_04245,Prepaid,10000,2021-08-02
CARD_005918,CUST_03849,Prepaid,1000,2020-10-20
CARD_005919,CUST_00699,Debit,25000,2020-02-20
CARD_005920,CUST_00108,Credit,1000,2021-10-30
CARD_005921,CUST_00389,Debit,25000,2022-01-07
CARD_005922,CUST_00425,Debit,5000,2021-11-17
CARD_005923,CUST_02495,Debit,25000,2022-04-15
CARD_005924,CUST_02966,Debit,5000,2022-02-06
CARD_005925,CUST_02704,Credit,25000,2022-08-21
CARD_005926,CUST_02000,Debit,25000,2021-08-25
CARD_005927,CUST_03576,Credit,2500,2020-03-04
CARD_005928,CUST_01528,Credit,2500,2020-11-24
CARD_005929,CUST_04054,Debit,1000,2022-01-24
CARD_005930,CUST_02027,Debit,2500,2020-04-01
CARD_005931,CUST_02369,Credit,5000,2021-08-18
CARD_005932,CUST_02767,Debit,2500,2020-11-03
CARD_005933,CUST_01856,Debit,1000,2020-02-22
CARD_005934,CUST_00447,Debit,10000,2020-08-05
CARD_005935,CUST_01598,Debit,5000,2021-03-09
CARD_005936,CUST_00210,Credit,10000,2021-10-03
CARD_005937,CUST_00849,Credit,5000,2022-11-12
CARD_005938,CUST_01652,Debit,1000,2022-11-06
CARD_005939,CUST_01917,Credit,2500,2021-12-05
CARD_005940,CUST_03530,Prepaid,10000,2021-03-16
CARD_005941,CUST_01919,Debit,10000,2022-02-14
CARD_005942,CUST_00577,Debit,2500,2020-03-07
CARD_005943,CUST_00689,Prepaid,1000,2020-11-03
CARD_005944,CUST_00790,Prepaid,2500,2022-02-19
CARD_005945,CUST_01356,Debit,25000,2020-06-09
CARD_005946,CUST_01688,Debit,25000,2020-06-07
CARD_005947,CUST_00350,Debit,25000,2021-04-04
CARD_005948,CUST_02718,Debit,10000,2022-10-28
CARD_005949,CUST_03540,Credit,10000,2022-05-06
CARD_005950,CUST_04522,Debit,1000,2020-09-05
CARD_005951,CUST_04423,Debit,5000,2022-12-16
CARD_005952,CUST_01130,Debit,2500,2020-04-15
CARD_005953,CUST_04351,Prepaid,5000,2022-08-25
CARD_005954,CUST_04540,Debit,10000,2022-12-10
CARD_005955,CUST_04209,Debit,2500,2022-12-01
CARD_005956,CUST_04785,Prepaid,10000,2022-06-22
CARD_005957,CUST_00991,Credit,1000,2021-10-11
CARD_005958,CUST_01874,Debit,2500,2021-07-05
CARD_005959,CUST_04142,Debit,10000,2021-02-03
CARD_005960,CUST_04853,Debit,25000,2021-08-23
CARD_005961,CUST_01377,Credit,25000,2021-05-14
CARD_005962,CUST_01227,Debit,10000,2021-11-04
CARD_005963,CUST_00564,Debit,5000,2021-05-12
CARD_005964,CUST_02888,Debit,1000,2022-01-11
CARD_005965,CUST_01341,Debit,1000,2021-04-17
CARD_005966,CUST_03738,Credit,10000,2022-07-22
CARD_005967,CUST_01438,Debit,1000,2021-10-06
CARD_005968,CUST_00095,Debit,2500,2020-08-24
CARD_005969,CUST_03297,Prepaid,1000,2021-05-08
CARD_005970,CUST_00949,Credit,25000,2022-06-30
CARD_005971,CUST_04649,Debit,10000,2022-04-19
CARD_005972,CUST_02693,Credit,2500,2022-01-11
CARD_005973,CUST_04162,Debit,1000,2020-06-12
CARD_005974,CUST_03282,Credit,25000,2021-12-21
CARD_005975,CUST_01498,Credit,5000,2022-11-01
CARD_005976,CUST_04761,Credit,1000,2020-06-05
CARD_005977,CUST_02732,Credit,25000,2022-01-11
CARD_005978,CUST_02744,Debit,25000,2022-09-18
CARD_005979,CUST_04276,Credit,25000,2021-04-16
CARD_005980,CUST_02882,Debit,25000,2022-07-08
CARD_005981,CUST_00202,Debit,5000,2022-05-07
CARD_005982,CUST_01499,Prepaid,10000,2021-04-15
CARD_005983,CUST_03087,Credit,25000,2020-09-13
CARD_005984,CUST_03114,Prepaid,10000,2021-05-16
CARD_005985,CUST_02591,Debit,5000,2022-04-14
CARD_005986,CUST_01949,Debit,5000,2020-10-09
CARD_005987,CUST_03605,Debit,2500,2021-06-17
CARD_005988,CUST_03964,Credit,2500,2021-08-10
CARD_005989,CUST_00694,Debit,25000,2021-11-30
CARD_005990,CUST_01720,Debit,10000,2021-10-04
CARD_005991,CUST_03934,Debit,5000,2020-08-29
CARD_005992,CUST_03733,Credit,1000,2020-06-15
CARD_005993,CUST_02660,Debit,2500,2022-04-16
CARD_005994,CUST_01722,Credit,2500,2022-05-12
CARD_005995,CUST_04052,Debit,1000,2022-10-31
CARD_005996,CUST_02292,Debit,10000,2020-10-30
CARD_005997,CUST_04200,Debit,10000,2022-10-09
CARD_005998,CUST_02699,Prepaid,10000,2021-02-09
CARD_005999,CUST_03375,Debit,25000,2021-01-03
CARD_006000,CUST_01011,Debit,25000,2022-07-18
CARD_006001,CUST_01042,Credit,1000,2020-02-01
CARD_006002,CUST_01558,Debit,5000,2020-12-07
CARD_006003,CUST_01208,Credit,1000,2020-09-04
CARD_006004,CUST_01681,Debit,5000,2022-05-07
CARD_006005,CUST_03622,Debit,1000,2021-06-23
CARD_006006,CUST_03353,Debit,25000,2022-08-20
CARD_006007,CUST_01679,Debit,10000,2020-07-25
CARD_006008,CUST_03597,Credit,2500,2020-09-15
CARD_006009,CUST_02746,Credit,1000,2020-03-10
CARD_006010,CUST_03546,Credit,1000,2022-06-02
CARD_006011,CUST_02994,Prepaid,2500,2020-02-19
CARD_006012,CUST_00781,Debit,1000,2020-12-07
CARD_006013,CUST_00946,Debit,10000,2020-05-29
CARD_006014,CUST_03429,Credit,2500,2020-09-28
CARD_006015,CUST_03099,Credit,2500,2022-11-20
CARD_006016,CUST_00548,Debit,10000,2022-12-20
CARD_006017,CUST_02208,Credit,10000,2022-03-05
CARD_006018,CUST_02985,Debit,2500,2022-05-14
CARD_006019,CUST_02591,Credit,10000,2021-12-26
CARD_006020,CUST_02175,Credit,10000,2020-09-18
CARD_006021,CUST_01798,Credit,10000,2022-04-03
CARD_006022,CUST_01881,Debit,2500,2021-05-09
CARD_006023,CUST_03057,Credit,1000,2021-08-23
CARD_006024,CUST_02258,Credit,5000,2020-08-31
CARD_006025,CUST_02198,Debit,2500,2021-11-20
CARD_006026,CUST_00031,Debit,5000,2021-11-20
CARD_006027,CUST_00612,Prepaid,10000,2020-08-08
CARD_006028,CUST_04398,Debit,10000,2020-04-02
CARD_006029,CUST_03011,Debit,1000,2020-05-31
CARD_006030,CUST_02913,Debit,10000,2021-12-27
CARD_006031,CUST_03803,Credit,5000,2022-07-08
CARD_006032,CUST_02813,Prepaid,2500,2022-04-17
CARD_006033,CUST_00683,Credit,2500,2022-07-10
CARD_006034,CUST_00257,Debit,1000,2022-06-11
CARD_006035,CUST_00940,Credit,5000,2021-08-15
CARD_006036,CUST_02895,Credit,10000,2022-09-04
CARD_006037,CUST_03186,Credit,25000,2020-10-02
CARD_006038,CUST_00777,Debit,1000,2021-01-10
CARD_006039,CUST_02733,Credit,1000,2022-11-09
CARD_006040,CUST_00732,Debit,25000,2020-06-20
CARD_006041,CUST_02043,Debit,2500,2020-11-07
CARD_006042,CUST_00970,Credit,2500,2020-01-16
CARD_006043,CUST_00103,Prepaid,2500,2022-01-27
CARD_006044,CUST_01084,Debit,25000,2022-07-17
CARD_006045,CUST_04863,Prepaid,10000,2022-02-15
CARD_006046,CUST_03071,Debit,10000,2021-10-18
CARD_006047,CUST_03749,Credit,5000,2022-06-17
CARD_006048,CUST_00372,Debit,5000,2020-12-27
CARD_006049,CUST_00679,Debit,2500,2022-11-07
CARD_006050,CUST_00202,Credit,25000,2021-07-26
CARD_006051,CUST_00089,Credit,1000,2020-07-17
CARD_006052,CUST_01997,Credit,10000,2021-04-20
CARD_006053,CUST_04495,Credit,25000,2021-08-31
CARD_006054,CUST_00188,Credit,5000,2022-10-07
CARD_006055,CUST_04748,Prepaid,10000,2021-11-29
CARD_006056,CUST_01555,Debit,10000,2020-04-08
CARD_006057,CUST_04683,Debit,25000,2022-11-26
CARD_006058,CUST_00230,Debit,5000,2022-12-11
CARD_006059,CUST_03553,Debit,25000,2022-11-06
CARD_006060,CUST_00055,Credit,1000,2022-05-23
CARD_006061,CUST_04367,Debit,10000,2021-08-07
CARD_006062,CUST_04032,Debit,25000,2021-10-23
CARD_006063,CUST_01124,Debit,25000,2022-02-25
CARD_006064,CUST_03141,Credit,1000,2021-10-14
CARD_006065,CUST_03371,Debit,25000,2020-12-31
CARD_006066,CUST_01553,Debit,10000,2020-10-20
CARD_006067,CUST_00116,Credit,2500,2020-03-26
CARD_006068,CUST_03614,Credit,2500,2021-03-07
CARD_006069,CUST_04419,Debit,5000,2022-05-31
CARD_006070,CUST_02611,Credit,1000,2022-11-29
CARD_006071,CUST_00360,Debit,5000,2021-07-23
CARD_006072,CUST_00028,Prepaid,2500,2021-10-05
CARD_006073,CUST_03838,Debit,1000,2020-07-22
CARD_006074,CUST_03534,Prepaid,25000,2021-12-12
CARD_006075,CUST_01419,Prepaid,25000,2021-08-06
CARD_006076,CUST_04040,Credit,10000,2020-12-05
CARD_006077,CUST_02917,Debit,2500,2020-08-30
CARD_006078,CUST_01295,Credit,25000,2021-08-12
CARD_006079,CUST_03630,Debit,1000,2021-07-14
CARD_006080,CUST_02076,Credit,25000,2022-09-23
CARD_006081,CUST_04840,Credit,5000,2022-06-17
CARD_006082,CUST_03678,Prepaid,5000,2021-04-03
CARD_006083,CUST_03154,Credit,5000,2020-12-12
CARD_006084,CUST_01779,Credit,5000,2021-08-13
CARD_006085,CUST_04676,Credit,5000,2021-06-15
CARD_006086,CUST_03895,Debit,10000,2020-08-05
CARD_006087,CUST_02499,Debit,5000,2021-04-19
CARD_006088,CUST_04529,Credit,10000,2021-07-24
CARD_006089,CUST_00374,Prepaid,10000,2020-10-15
CARD_006090,CUST_02266,Credit,25000,2020-07-15
CARD_006091,CUST_01132,Credit,1000,2021-02-27
CARD_006092,CUST_01843,Credit,5000,2022-11-07
CARD_006093,CUST_01574,Credit,1000,2020-12-11
CARD_006094,CUST_04445,Debit,2500,2020-02-26
CARD_006095,CUST_00788,Credit,10000,2020-03-22
CARD_006096,CUST_01546,Debit,2500,2021-02-03
CARD_006097,CUST_04122,Debit,10000,2020-01-14
CARD_006098,CUST_04955,Debit,5000,2022-09-27
CARD_006099,CUST_00370,Prepaid,2500,2020-02-22
CARD_006100,CUST_04980,Debit,25000,2022-01-26
CARD_006101,CUST_04375,Credit,2500,2021-02-20
CARD_006102,CUST_01703,Credit,10000,2021-07-31
CARD_006103,CUST_01658,Credit,10000,2022-05-23
CARD_006104,CUST_01929,Credit,1000,2022-06-30
CARD_006105,CUST_04056,Credit,2500,2022-12-02
CARD_006106,CUST_00607,Debit,25000,2020-09-15
CARD_006107,CUST_02577,Debit,5000,2022-07-18
CARD_006108,CUST_04125,Prepaid,1000,2021-08-27
CARD_006109,CUST_00323,Debit,2500,2020-08-12
CARD_006110,CUST_01877,Credit,1000,2020-09-02
CARD_006111,CUST_00584,Credit,2500,2022-06-29
CARD_006112,CUST_02810,Debit,5000,2022-06-04
CARD_006113,CUST_00656,Prepaid,5000,2022-10-07
CARD_006114,CUST_04882,Credit,25000,2021-06-22
CARD_006115,CUST_00223,Debit,1000,2020-06-26
CARD_006116,CUST_02123,Prepaid,25000,2020-10-07
CARD_006117,CUST_02221,Credit,2500,2021-07-24
CARD_006118,CUST_03551,Debit,5000,2020-08-26
CARD_006119,CUST_02443,Credit,5000,2021-12-25
CARD_006120,CUST_04929,Debit,10000,2020-06-10
CARD_006121,CUST_03986,Credit,10000,2021-03-31
CARD_006122,CUST_00167,Debit,25000,2020-06-01
CARD_006123,CUST_02017,Credit,1000,2021-10-31
CARD_006124,CUST_00118,Credit,2500,2020-11-16
CARD_006125,CUST_01810,Credit,25000,2022-11-04
CARD_006126,CUST_02207,Credit,5000,2021-11-17
CARD_006127,CUST_01251,Debit,5000,2021-07-19
CARD_006128,CUST_04007,Credit,5000,2022-07-17
CARD_006129,CUST_03110,Credit,2500,2022-11-16
CARD_006130,CUST_04559,Credit,25000,2020-05-31
CARD_006131,CUST_01672,Debit,2500,2021-10-06
CARD_006132,CUST_02152,Credit,5000,2020-03-19
CARD_006133,CUST_02298,Prepaid,10000,2022-06-06
CARD_006134,CUST_01037,Credit,25000,2020-07-24
CARD_006135,CUST_02615,Prepaid,10000,2022-12-03
CARD_006136,CUST_01880,Debit,25000,2021-10-12
CARD_006137,CUST_00597,Credit,5000,2021-01-24
CARD_006138,CUST_00621,Debit,10000,2020-03-13
CARD_006139,CUST_00071,Debit,10000,2020-01-17
CARD_006140,CUST_01804,Credit,25000,2021-05-18
CARD_006141,CUST_04534,Credit,10000,2020-10-07
CARD_006142,CUST_01068,Debit,10000,2022-02-09
CARD_006143,CUST_01926,Debit,5000,2021-03-26
CARD_006144,CUST_01038,Debit,25000,2021-02-04
CARD_006145,CUST_03443,Debit,25000,2021-06-27
CARD_006146,CUST_03184,Debit,1000,2022-08-20
CARD_006147,CUST_01403,Debit,25000,2020-11-06
CARD_006148,CUST_02362,Debit,5000,2022-09-19
CARD_006149,CUST_01439,Prepaid,10000,2021-01-18
CARD_006150,CUST_03812,Credit,1000,2022-10-14
CARD_006151,CUST_00485,Debit,10000,2021-08-01
CARD_006152,CUST_04265,Prepaid,25000,2020-09-26
CARD_006153,CUST_04899,Credit,2500,2021-02-10
CARD_006154,CUST_00246,Debit,10000,2020-06-30
CARD_006155,CUST_04945,Debit,25000,2022-11-23
CARD_006156,CUST_03372,Debit,5000,2021-03-14
CARD_006157,CUST_01351,Debit,25000,2020-01-07
CARD_006158,CUST_00530,Debit,1000,2022-06-08
CARD_006159,CUST_04943,Credit,2500,2020-05-17
CARD_006160,CUST_03815,Credit,2500,2022-10-01
CARD_006161,CUST_01789,Credit,2500,2021-03-03
CARD_006162,CUST_01703,Debit,5000,2020-12-30
CARD_006163,CUST_03626,Credit,2500,2020-03-20
CARD_006164,CUST_03321,Credit,10000,2022-05-06
CARD_006165,CUST_00760,Prepaid,5000,2021-06-22
CARD_006166,CUST_01404,Debit,25000,2022-02-17
CARD_006167,CUST_00798,Prepaid,1000,2021-04-25
CARD_006168,CUST_00532,Credit,5000,2021-12-15
CARD_006169,CUST_01918,Credit,1000,2022-09-18
CARD_006170,CUST_04960,Credit,5000,2022-12-22
CARD_006171,CUST_04138,Debit,25000,2021-01-03
CARD_006172,CUST_03417,Prepaid,1000,2021-09-06
CARD_006173,CUST_00599,Debit,5000,2021-04-19
CARD_006174,CUST_00306,Credit,1000,2021-08-21
CARD_006175,CUST_04905,Debit,2500,2022-09-20
CARD_006176,CUST_02910,Debit,2500,2022-09-30
CARD_006177,CUST_00679,Credit,2500,2022-03-14
CARD_006178,CUST_03385,Prepaid,10000,2022-01-01
CARD_006179,CUST_00731,Debit,2500,2022-09-12
CARD_006180,CUST_02026,Prepaid,2500,2021-08-28
CARD_006181,CUST_04999,Credit,25000,2020-07-16
CARD_006182,CUST_04229,Debit,1000,2021-03-24
CARD_006183,CUST_02767,Debit,1000,2020-08-18
CARD_006184,CUST_02099,Credit,2500,2021-08-11
CARD_006185,CUST_00392,Debit,1000,2022-05-09
CARD_006186,CUST_02744,Debit,5000,2022-07-04
CARD_006187,CUST_03785,Debit,2500,2021-10-28
CARD_006188,CUST_03838,Debit,2500,2021-05-21
CARD_006189,CUST_04604,Credit,10000,2022-05-20
CARD_006190,CUST_01686,Debit,5000,2020-08-25
CARD_006191,CUST_02915,Debit,2500,2020-12-26
CARD_006192,CUST_01419,Debit,2500,2022-08-09
CARD_006193,CUST_04192,Debit,1000,2021-10-15
CARD_006194,CUST_04202,Debit,2500,2020-08-20
CARD_006195,CUST_04091,Credit,2500,2021-12-12
CARD_006196,CUST_03727,Credit,2500,2022-03-26
CARD_006197,CUST_04774,Debit,2500,2020-09-19
CARD_006198,CUST_03630,Debit,10000,2022-09-17
CARD_006199,CUST_03314,Debit,5000,2022-09-28
CARD_006200,CUST_04952,Debit,10000,2022-04-23
CARD_006201,CUST_04886,Credit,1000,2021-04-25
CARD_006202,CUST_04611,Debit,25000,2020-02-29
CARD_006203,CUST_01085,Debit,2500,2021-08-18
CARD_006204,CUST_01008,Credit,1000,2021-07-02
CARD_006205,CUST_01318,Debit,25000,2022-11-05
CARD_006206,CUST_02350,Credit,2500,2021-03-16
CARD_006207,CUST_02694,Credit,2500,2022-04-17
CARD_006208,CUST_02279,Debit,25000,2020-05-04
CARD_006209,CUST_03723,Credit,10000,2021-10-23
CARD_006210,CUST_03694,Credit,25000,2021-06-19
CARD_006211,CUST_04393,Debit,25000,2021-10-12
CARD_006212,CUST_04551,Credit,5000,2022-04-22
CARD_006213,CUST_04336,Credit,2500,2022-03-12
CARD_006214,CUST_03248,Prepaid,2500,2022-06-24
CARD_006215,CUST_03135,Credit,10000,2022-05-20
CARD_006216,CUST_02599,Credit,10000,2022-03-27
CARD_006217,CUST_02186,Debit,5000,2021-06-17
CARD_006218,CUST_04053,Credit,5000,2020-04-21
CARD_006219,CUST_04550,Debit,5000,2021-07-03
CARD_006220,CUST_03825,Debit,10000,2022-09-21
CARD_006221,CUST_03521,Credit,25000,2021-03-24
CARD_006222,CUST_01250,Credit,2500,2021-11-26
CARD_006223,CUST_02075,Debit,2500,2020-04-03
CARD_006224,CUST_02505,Credit,1000,2021-09-23
CARD_006225,CUST_04791,Debit,10000,2022-07-05
CARD_006226,CUST_04806,Debit,10000,2022-04-19
CARD_006227,CUST_02015,Debit,5000,2021-03-29
CARD_006228,CUST_04945,Debit,1000,2020-12-07
CARD_006229,CUST_00949,Debit,1000,2021-02-26
CARD_006230,CUST_00107,Credit,10000,2020-08-13
CARD_006231,CUST_02492,Debit,5000,2021-11-06
CARD_006232,CUST_04693,Debit,2500,2020-09-21
CARD_006233,CUST_00155,Credit,5000,2020-02-10
CARD_006234,CUST_03241,Credit,2500,2020-02-13
CARD_006235,CUST_00796,Debit,10000,2022-02-15
