device_id,customer_id,device_type,os,registration_date
DEV_004524,CUST_04779,Mobile,N/A,2022-01-03
DEV_004525,CUST_02386,Mobile,MacOS,2022-06-28
DEV_004526,CUST_01295,Mobile,MacOS,2020-01-28
DEV_004527,CUST_04069,Desktop,iOS,2021-07-13
DEV_004528,CUST_00919,Mobile,iOS,2022-07-02
DEV_004529,CUST_04748,Mobile,iOS,2020-10-03
DEV_004530,CUST_01604,Mobile,MacOS,2022-04-16
DEV_004531,CUST_02996,Mobile,N/A,2021-06-22
DEV_004532,CUST_03387,Mobile,MacOS,2020-12-02
DEV_004533,CUST_01082,Mobile,Android,2022-05-20
DEV_004534,CUST_00376,POS Terminal,Linux,2020-06-04
DEV_004535,CUST_01409,Mobile,iOS,2020-10-28
DEV_004536,CUST_02104,POS Terminal,Android,2020-08-15
DEV_004537,CUST_00017,POS Terminal,Android,2020-12-03
DEV_004538,CUST_00433,Desktop,N/A,2020-04-19
DEV_004539,CUST_04051,Mobile,Windows,2021-02-21
DEV_004540,CUST_00237,POS Terminal,Android,2022-12-18
DEV_004541,CUST_00307,Desktop,iOS,2021-05-29
DEV_004542,CUST_04529,Mobile,Linux,2021-04-13
DEV_004543,CUST_00024,Mobile,Android,2022-09-07
DEV_004544,CUST_03310,Mobile,MacOS,2021-12-01
DEV_004545,CUST_01014,Mobile,MacOS,2021-04-11
DEV_004546,CUST_00681,Desktop,Android,2022-05-30
DEV_004547,CUST_01849,Mobile,iOS,2021-12-09
DEV_004548,CUST_01516,Desktop,N/A,2022-03-01
DEV_004549,CUST_00952,POS Terminal,N/A,2022-12-26
DEV_004550,CUST_00415,Mobile,Linux,2020-04-08
DEV_004551,CUST_04849,Mobile,Linux,2022-08-02
DEV_004552,CUST_01424,POS Terminal,iOS,2021-12-18
DEV_004553,CUST_04512,Desktop,MacOS,2020-12-11
DEV_004554,CUST_04972,Mobile,MacOS,2022-01-24
DEV_004555,CUST_04986,POS Terminal,N/A,2021-06-26
DEV_004556,CUST_04773,POS Terminal,N/A,2022-11-18
DEV_004557,CUST_02448,Desktop,Windows,2020-12-24
DEV_004558,CUST_02189,Mobile,Android,2021-09-26
DEV_004559,CUST_03192,Desktop,N/A,2020-09-18
DEV_004560,CUST_00450,Desktop,Android,2020-09-09
DEV_004561,CUST_02936,Mobile,N/A,2021-04-21
DEV_004562,CUST_03177,Mobile,MacOS,2022-10-28
DEV_004563,CUST_04946,Desktop,Android,2021-10-26
DEV_004564,CUST_00092,Mobile,iOS,2021-06-02
DEV_004565,CUST_04517,Mobile,Linux,2022-01-11
DEV_004566,CUST_02600,POS Terminal,N/A,2021-07-03
DEV_004567,CUST_02952,POS Terminal,Windows,2020-04-06
DEV_004568,CUST_03126,POS Terminal,iOS,2020-03-05
DEV_004569,CUST_03719,Mobile,iOS,2022-05-29
DEV_004570,CUST_01538,Mobile,iOS,2021-06-05
DEV_004571,CUST_03169,POS Terminal,Android,2021-09-17
DEV_004572,CUST_01896,Desktop,Linux,2022-01-22
DEV_004573,CUST_00185,Desktop,Windows,2021-08-07
DEV_004574,CUST_01457,Mobile,MacOS,2022-08-14
DEV_004575,CUST_01495,Desktop,iOS,2021-11-24
DEV_004576,CUST_01149,POS Terminal,iOS,2020-10-25
DEV_004577,CUST_03406,Mobile,iOS,2021-02-07
DEV_004578,CUST_01288,Mobile,MacOS,2020-06-06
DEV_004579,CUST_04948,Desktop,N/A,2020-08-16
DEV_004580,CUST_02239,Desktop,Android,2020-10-13
DEV_004581,CUST_01874,Mobile,Android,2021-01-31
DEV_004582,CUST_01751,POS Terminal,Linux,2020-11-11
DEV_004583,CUST_01245,Mobile,Android,2022-07-05
DEV_004584,CUST_02247,POS Terminal,Android,2021-08-07
DEV_004585,CUST_00174,Mobile,Windows,2022-10-03
DEV_004586,CUST_04313,Mobile,Windows,2020-06-22
DEV_004587,CUST_03278,POS Terminal,Android,2022-07-12
DEV_004588,CUST_02022,POS Terminal,Windows,2022-06-16
DEV_004589,CUST_01397,ATM,N/A,2022-03-26
DEV_004590,CUST_00174,Mobile,Linux,2021-02-26
DEV_004591,CUST_03395,Desktop,Android,2021-05-12
DEV_004592,CUST_02624,Mobile,Windows,2021-08-24
DEV_004593,CUST_02889,Mobile,MacOS,2020-12-06
DEV_004594,CUST_02247,Mobile,Windows,2022-09-29
DEV_004595,CUST_03079,Mobile,Windows,2020-12-13
DEV_004596,CUST_03052,POS Terminal,MacOS,2020-03-03
DEV_004597,CUST_04730,Mobile,Linux,2021-01-27
DEV_004598,CUST_01700,Desktop,MacOS,2022-02-16
DEV_004599,CUST_00963,Desktop,Linux,2020-12-13
DEV_004600,CUST_03092,Mobile,N/A,2020-05-29
DEV_004601,CUST_03785,ATM,MacOS,2022-08-30
DEV_004602,CUST_01845,Mobile,Linux,2021-12-25
DEV_004603,CUST_04694,POS Terminal,Linux,2020-01-26
DEV_004604,CUST_03252,POS Terminal,iOS,2020-05-04
DEV_004605,CUST_01751,POS Terminal,iOS,2020-05-17
DEV_004606,CUST_00893,POS Terminal,Windows,2022-03-03
DEV_004607,CUST_00215,Mobile,MacOS,2021-05-20
DEV_004608,CUST_03430,Mobile,Linux,2020-03-26
DEV_004609,CUST_04980,Desktop,iOS,2021-06-06
DEV_004610,CUST_03645,Mobile,Windows,2021-11-04
DEV_004611,CUST_02616,POS Terminal,Windows,2021-02-02
DEV_004612,CUST_00606,POS Terminal,Windows,2020-03-08
DEV_004613,CUST_00552,Mobile,iOS,2022-03-02
DEV_004614,CUST_04415,Mobile,N/A,2021-04-15
DEV_004615,CUST_02514,Mobile,Android,2021-10-27
DEV_004616,CUST_04825,Desktop,N/A,2022-10-27
DEV_004617,CUST_01178,Mobile,N/A,2020-10-23
DEV_004618,CUST_04447,Desktop,Windows,2021-06-30
DEV_004619,CUST_01484,Desktop,Android,2021-04-14
DEV_004620,CUST_03312,Mobile,Android,2021-11-08
DEV_004621,CUST_04286,Desktop,Android,2021-04-15
DEV_004622,CUST_01546,Desktop,Windows,2021-09-17
DEV_004623,CUST_01497,Desktop,Linux,2020-01-25
DEV_004624,CUST_04783,ATM,Android,2020-03-14
DEV_004625,CUST_00073,Mobile,iOS,2020-07-31
DEV_004626,CUST_04037,Mobile,iOS,2022-11-20
DEV_004627,CUST_02227,POS Terminal,Android,2020-05-21
DEV_004628,CUST_01091,Mobile,Android,2022-03-22
DEV_004629,CUST_01617,Mobile,Android,2022-06-21
DEV_004630,CUST_04173,Desktop,iOS,2022-08-29
DEV_004631,CUST_04803,Desktop,MacOS,2022-10-31
DEV_004632,CUST_00988,Mobile,Linux,2021-08-09
DEV_004633,CUST_02116,Desktop,MacOS,2022-11-19
DEV_004634,CUST_01592,Mobile,iOS,2020-05-17
DEV_004635,CUST_00588,Desktop,iOS,2022-05-20
DEV_004636,CUST_00843,Desktop,Windows,2021-12-08
DEV_004637,CUST_03650,Desktop,MacOS,2020-12-18
DEV_004638,CUST_03617,Desktop,Android,2021-07-25
DEV_004639,CUST_01566,Mobile,N/A,2021-06-04
DEV_004640,CUST_03610,Mobile,Android,2021-06-04
DEV_004641,CUST_02930,Mobile,iOS,2022-01-06
DEV_004642,CUST_00722,Mobile,Windows,2021-06-19
DEV_004643,CUST_01805,Desktop,MacOS,2021-06-20
DEV_004644,CUST_04420,Desktop,Windows,2022-05-25
DEV_004645,CUST_03195,Mobile,Linux,2020-04-19
DEV_004646,CUST_00655,POS Terminal,Windows,2022-12-24
DEV_004647,CUST_00145,Desktop,Linux,2021-03-06
DEV_004648,CUST_01697,Mobile,MacOS,2022-12-31
DEV_004649,CUST_04240,Mobile,Android,2022-01-10
DEV_004650,CUST_02712,Desktop,Linux,2020-05-15
DEV_004651,CUST_00893,Mobile,Android,2022-08-31
DEV_004652,CUST_02565,POS Terminal,Windows,2021-03-21
DEV_004653,CUST_04291,Desktop,Windows,2022-07-11
DEV_004654,CUST_03555,POS Terminal,MacOS,2020-08-07
DEV_004655,CUST_01661,Mobile,Android,2020-02-01
DEV_004656,CUST_03547,Desktop,MacOS,2021-10-18
DEV_004657,CUST_04914,POS Terminal,Linux,2021-05-08
DEV_004658,CUST_02777,Mobile,Windows,2020-09-09
DEV_004659,CUST_03921,Mobile,Windows,2020-10-28
DEV_004660,CUST_01137,Desktop,Windows,2022-07-23
DEV_004661,CUST_01300,ATM,N/A,2022-10-25
DEV_004662,CUST_02524,Desktop,Windows,2022-11-15
DEV_004663,CUST_03250,Desktop,Windows,2021-06-07
DEV_004664,CUST_01661,Desktop,Linux,2022-03-01
DEV_004665,CUST_01315,Mobile,Linux,2022-05-21
DEV_004666,CUST_00434,Mobile,MacOS,2022-12-16
DEV_004667,CUST_04513,Mobile,iOS,2022-11-19
DEV_004668,CUST_01859,Mobile,Windows,2020-11-13
DEV_004669,CUST_00711,POS Terminal,Windows,2020-05-04
DEV_004670,CUST_00138,Desktop,iOS,2021-09-18
DEV_004671,CUST_03561,ATM,MacOS,2021-10-06
DEV_004672,CUST_01754,Mobile,Linux,2022-09-12
DEV_004673,CUST_02857,Mobile,Windows,2020-09-29
DEV_004674,CUST_01185,POS Terminal,MacOS,2022-09-08
DEV_004675,CUST_00734,Mobile,iOS,2020-08-02
DEV_004676,CUST_01852,Mobile,Linux,2021-07-15
DEV_004677,CUST_01354,Mobile,Linux,2022-07-09
DEV_004678,CUST_00395,Mobile,MacOS,2020-10-08
DEV_004679,CUST_02518,ATM,Android,2021-06-03
DEV_004680,CUST_03328,Desktop,Android,2022-02-10
DEV_004681,CUST_04055,POS Terminal,N/A,2021-04-21
DEV_004682,CUST_02067,POS Terminal,N/A,2020-03-15
DEV_004683,CUST_04904,Mobile,Android,2020-07-02
DEV_004684,CUST_00247,POS Terminal,iOS,2022-02-19
DEV_004685,CUST_03139,Mobile,Android,2021-06-01
DEV_004686,CUST_00342,Mobile,MacOS,2020-12-24
DEV_004687,CUST_02972,POS Terminal,Linux,2021-07-02
DEV_004688,CUST_03769,Mobile,MacOS,2020-09-27
DEV_004689,CUST_02435,Mobile,MacOS,2021-02-21
DEV_004690,CUST_00342,Mobile,Windows,2021-04-08
DEV_004691,CUST_00108,Mobile,iOS,2022-07-09
DEV_004692,CUST_04729,Mobile,Linux,2020-11-29
DEV_004693,CUST_04692,Mobile,Windows,2022-12-03
DEV_004694,CUST_01797,Mobile,iOS,2021-04-27
DEV_004695,CUST_04681,POS Terminal,Linux,2021-05-02
DEV_004696,CUST_02525,Mobile,Windows,2020-07-30
DEV_004697,CUST_02385,Mobile,N/A,2020-11-05
DEV_004698,CUST_03532,Mobile,Android,2020-08-18
DEV_004699,CUST_02361,POS Terminal,MacOS,2022-10-20
DEV_004700,CUST_00609,Desktop,N/A,2020-03-02
DEV_004701,CUST_02642,ATM,Android,2022-03-13
DEV_004702,CUST_02348,Desktop,Linux,2020-11-17
DEV_004703,CUST_02740,Mobile,N/A,2021-03-06
DEV_004704,CUST_04824,Mobile,N/A,2020-12-19
DEV_004705,CUST_04332,Desktop,Windows,2022-11-24
DEV_004706,CUST_00211,Desktop,Windows,2022-11-20
DEV_004707,CUST_00286,Mobile,Windows,2020-04-11
DEV_004708,CUST_02471,Desktop,MacOS,2021-03-10
DEV_004709,CUST_00494,POS Terminal,Windows,2020-12-09
DEV_004710,CUST_01018,POS Terminal,iOS,2020-10-25
DEV_004711,CUST_03491,Desktop,iOS,2020-09-05
DEV_004712,CUST_02885,POS Terminal,iOS,2020-04-01
DEV_004713,CUST_02815,Mobile,N/A,2020-08-27
DEV_004714,CUST_01990,Mobile,Android,2020-01-31
DEV_004715,CUST_00523,Mobile,Linux,2021-01-14
DEV_004716,CUST_04915,Mobile,Android,2021-04-16
DEV_004717,CUST_02367,POS Terminal,N/A,2020-12-25
DEV_004718,CUST_03451,Mobile,Android,2020-01-05
DEV_004719,CUST_01657,Desktop,MacOS,2020-02-03
DEV_004720,CUST_03065,Desktop,N/A,2020-05-09
DEV_004721,CUST_02743,Desktop,Android,2022-12-05
DEV_004722,CUST_00590,Desktop,MacOS,2022-03-01
DEV_004723,CUST_00635,Desktop,iOS,2022-08-02
DEV_004724,CUST_04041,Mobile,iOS,2022-06-07
DEV_004725,CUST_00208,POS Terminal,Android,2022-02-16
DEV_004726,CUST_02234,Mobile,Android,2020-08-22
DEV_004727,CUST_00977,Mobile,iOS,2020-04-02
DEV_004728,CUST_02065,Desktop,Windows,2020-03-02
DEV_004729,CUST_01314,Mobile,iOS,2022-11-06
DEV_004730,CUST_04350,Mobile,Windows,2022-09-11
DEV_004731,CUST_00971,ATM,iOS,2022-03-02
DEV_004732,CUST_04707,POS Terminal,Linux,2020-09-06
DEV_004733,CUST_01480,POS Terminal,MacOS,2020-01-23
DEV_004734,CUST_01171,Mobile,MacOS,2020-06-20
DEV_004735,CUST_04980,Mobile,Linux,2021-08-28
DEV_004736,CUST_03186,POS Terminal,Windows,2021-01-22
DEV_004737,CUST_01400,POS Terminal,Android,2022-02-02
DEV_004738,CUST_04602,Desktop,Android,2022-02-24
DEV_004739,CUST_03394,POS Terminal,MacOS,2020-07-09
DEV_004740,CUST_02376,ATM,Android,2021-08-14
DEV_004741,CUST_04445,Desktop,Windows,2020-05-06
DEV_004742,CUST_00199,Mobile,Android,2021-04-26
DEV_004743,CUST_03249,Desktop,iOS,2021-08-15
DEV_004744,CUST_01148,ATM,Linux,2021-10-15
DEV_004745,CUST_04707,Mobile,MacOS,2021-05-14
DEV_004746,CUST_04036,Desktop,Android,2020-06-23
DEV_004747,CUST_02283,Desktop,Windows,2022-11-11
DEV_004748,CUST_01726,Mobile,Android,2020-04-07
DEV_004749,CUST_01318,Desktop,Linux,2022-09-15
DEV_004750,CUST_04881,Mobile,iOS,2021-07-19
DEV_004751,CUST_03969,POS Terminal,N/A,2022-05-12
DEV_004752,CUST_03090,POS Terminal,MacOS,2020-10-10
DEV_004753,CUST_01427,POS Terminal,MacOS,2021-02-03
DEV_004754,CUST_02429,Mobile,Windows,2021-10-06
DEV_004755,CUST_01842,Mobile,iOS,2021-09-25
DEV_004756,CUST_04864,POS Terminal,Android,2022-04-16
DEV_004757,CUST_03894,Mobile,Android,2021-10-09
DEV_004758,CUST_02145,Mobile,N/A,2020-07-19
DEV_004759,CUST_01494,Mobile,N/A,2020-03-12
DEV_004760,CUST_00705,Desktop,N/A,2020-01-08
DEV_004761,CUST_01769,Mobile,Windows,2021-02-10
DEV_004762,CUST_01070,Desktop,iOS,2020-02-04
DEV_004763,CUST_03875,POS Terminal,Windows,2022-07-25
DEV_004764,CUST_02284,Desktop,Linux,2022-04-07
DEV_004765,CUST_00769,POS Terminal,Linux,2021-01-08
DEV_004766,CUST_03724,Mobile,Android,2020-01-08
DEV_004767,CUST_00260,Desktop,Linux,2022-01-27
DEV_004768,CUST_02944,Mobile,Windows,2021-07-25
DEV_004769,CUST_01588,POS Terminal,MacOS,2021-11-05
DEV_004770,CUST_00084,POS Terminal,Linux,2022-02-15
DEV_004771,CUST_04506,Mobile,Windows,2022-06-15
DEV_004772,CUST_03562,Mobile,MacOS,2020-06-01
DEV_004773,CUST_01640,Mobile,MacOS,2021-11-09
DEV_004774,CUST_02394,POS Terminal,N/A,2020-02-10
DEV_004775,CUST_02971,Desktop,N/A,2020-04-04
DEV_004776,CUST_02685,POS Terminal,Linux,2022-06-11
DEV_004777,CUST_02231,Mobile,iOS,2022-06-05
DEV_004778,CUST_03399,Desktop,N/A,2022-03-09
DEV_004779,CUST_03638,Desktop,Linux,2022-05-14
DEV_004780,CUST_00814,POS Terminal,Linux,2021-07-04
DEV_004781,CUST_03748,Mobile,iOS,2020-07-07
DEV_004782,CUST_00896,Mobile,Linux,2020-05-31
DEV_004783,CUST_00661,POS Terminal,Windows,2020-01-27
DEV_004784,CUST_02850,Mobile,iOS,2022-03-15
DEV_004785,CUST_02426,Desktop,Windows,2022-01-29
DEV_004786,CUST_01111,Desktop,MacOS,2021-09-04
DEV_004787,CUST_03746,Mobile,iOS,2020-06-26
DEV_004788,CUST_01159,Mobile,MacOS,2020-07-03
DEV_004789,CUST_02138,POS Terminal,N/A,2021-04-05
DEV_004790,CUST_04916,Mobile,Android,2021-07-31
DEV_004791,CUST_01841,Mobile,Android,2020-01-04
DEV_004792,CUST_01911,POS Terminal,Windows,2022-07-04
DEV_004793,CUST_03665,ATM,MacOS,2021-10-25
DEV_004794,CUST_02911,POS Terminal,MacOS,2020-07-24
DEV_004795,CUST_00743,POS Terminal,iOS,2022-03-27
DEV_004796,CUST_03161,POS Terminal,Android,2021-07-04
DEV_004797,CUST_01317,POS Terminal,Windows,2022-08-19
DEV_004798,CUST_04542,ATM,Windows,2020-03-26
DEV_004799,CUST_03806,POS Terminal,iOS,2022-12-06
DEV_004800,CUST_01041,Desktop,iOS,2020-01-31
DEV_004801,CUST_01732,Desktop,N/A,2022-01-22
DEV_004802,CUST_01656,POS Terminal,Windows,2021-02-02
DEV_004803,CUST_01568,Desktop,iOS,2022-05-30
DEV_004804,CUST_01811,POS Terminal,N/A,2022-05-09
DEV_004805,CUST_02329,Mobile,MacOS,2021-02-18
DEV_004806,CUST_03017,POS Terminal,Windows,2021-08-25
DEV_004807,CUST_01495,Mobile,Linux,2020-10-15
DEV_004808,CUST_00605,Mobile,Android,2022-02-12
DEV_004809,CUST_00478,POS Terminal,Android,2022-12-30
DEV_004810,CUST_04706,Mobile,Linux,2022-04-09
DEV_004811,CUST_00142,Mobile,Linux,2020-11-22
DEV_004812,CUST_04656,Mobile,MacOS,2022-03-06
DEV_004813,CUST_02099,Mobile,Windows,2022-07-29
DEV_004814,CUST_02571,Mobile,iOS,2020-02-01
DEV_004815,CUST_04027,Desktop,Android,2022-12-17
DEV_004816,CUST_01287,POS Terminal,Linux,2021-04-24
DEV_004817,CUST_04805,Mobile,Windows,2022-06-06
DEV_004818,CUST_01210,Desktop,iOS,2022-12-01
DEV_004819,CUST_00808,POS Terminal,Android,2020-08-30
DEV_004820,CUST_02129,Mobile,Windows,2022-08-25
DEV_004821,CUST_03806,Desktop,Android,2022-12-19
DEV_004822,CUST_04505,Mobile,MacOS,2022-09-20
DEV_004823,CUST_00974,Desktop,Android,2020-05-28
DEV_004824,CUST_02939,Mobile,MacOS,2022-01-15
DEV_004825,CUST_00086,ATM,MacOS,2020-03-03
DEV_004826,CUST_01797,Mobile,MacOS,2022-01-29
DEV_004827,CUST_01308,Desktop,iOS,2022-05-28
DEV_004828,CUST_00460,Mobile,N/A,2021-01-04
DEV_004829,CUST_02509,Desktop,iOS,2022-01-13
DEV_004830,CUST_01145,Mobile,MacOS,2022-07-17
DEV_004831,CUST_03889,Mobile,Windows,2020-06-07
DEV_004832,CUST_04665,Mobile,N/A,2022-07-19
DEV_004833,CUST_03261,Mobile,N/A,2022-02-11
DEV_004834,CUST_04646,POS Terminal,MacOS,2020-02-17
DEV_004835,CUST_01410,Mobile,Windows,2021-04-29
DEV_004836,CUST_04267,POS Terminal,Android,2020-09-16
DEV_004837,CUST_01354,Desktop,iOS,2020-02-15
DEV_004838,CUST_04131,Mobile,Windows,2020-06-27
DEV_004839,CUST_01225,Mobile,N/A,2020-09-28
DEV_004840,CUST_01192,POS Terminal,Windows,2022-06-02
DEV_004841,CUST_01533,Desktop,Windows,2022-01-04
DEV_004842,CUST_01917,Mobile,Linux,2022-07-19
DEV_004843,CUST_03318,POS Terminal,iOS,2022-12-05
DEV_004844,CUST_01248,POS Terminal,Linux,2021-01-17
DEV_004845,CUST_02618,Mobile,Android,2022-02-17
DEV_004846,CUST_04633,Desktop,Windows,2020-01-31
DEV_004847,CUST_02026,Mobile,iOS,2021-09-11
DEV_004848,CUST_03512,Mobile,N/A,2020-06-10
DEV_004849,CUST_04640,Mobile,iOS,2020-01-12
DEV_004850,CUST_03693,POS Terminal,iOS,2022-01-24
DEV_004851,CUST_04841,Desktop,Windows,2020-10-12
DEV_004852,CUST_04629,Mobile,N/A,2020-05-29
DEV_004853,CUST_03484,Mobile,MacOS,2022-08-02
DEV_004854,CUST_03324,Desktop,MacOS,2022-01-09
DEV_004855,CUST_01939,Mobile,MacOS,2021-11-18
DEV_004856,CUST_01016,Desktop,Linux,2022-11-11
DEV_004857,CUST_02584,Mobile,Windows,2021-10-05
DEV_004858,CUST_00928,POS Terminal,Android,2020-08-29
DEV_004859,CUST_01512,Mobile,Linux,2022-08-01
DEV_004860,CUST_01738,Desktop,iOS,2022-09-23
DEV_004861,CUST_03039,Mobile,MacOS,2022-07-24
DEV_004862,CUST_01722,POS Terminal,iOS,2021-08-18
DEV_004863,CUST_02767,POS Terminal,Linux,2020-07-03
DEV_004864,CUST_04703,Mobile,N/A,2020-10-09
DEV_004865,CUST_03420,Desktop,MacOS,2022-09-26
DEV_004866,CUST_02826,Mobile,Windows,2021-08-30
DEV_004867,CUST_04422,Mobile,MacOS,2022-02-27
DEV_004868,CUST_02735,POS Terminal,MacOS,2021-01-13
DEV_004869,CUST_00219,Mobile,N/A,2020-06-01
DEV_004870,CUST_00522,Mobile,MacOS,2020-07-16
DEV_004871,CUST_00405,Mobile,Linux,2020-10-23
DEV_004872,CUST_00580,Desktop,MacOS,2021-07-28
DEV_004873,CUST_04886,POS Terminal,N/A,2020-07-07
DEV_004874,CUST_01855,Mobile,Linux,2022-04-04
DEV_004875,CUST_04422,Desktop,iOS,2020-10-09
DEV_004876,CUST_03698,Mobile,Windows,2022-06-11
DEV_004877,CUST_01836,Mobile,MacOS,2021-06-29
DEV_004878,CUST_00158,Desktop,Linux,2020-12-28
DEV_004879,CUST_03176,Desktop,MacOS,2020-11-29
DEV_004880,CUST_01622,Mobile,MacOS,2020-10-15
DEV_004881,CUST_03678,POS Terminal,N/A,2022-09-04
DEV_004882,CUST_00806,Mobile,MacOS,2021-11-15
DEV_004883,CUST_01306,Mobile,Android,2022-11-15
DEV_004884,CUST_02195,ATM,Windows,2020-06-01
DEV_004885,CUST_00514,POS Terminal,Windows,2022-07-09
DEV_004886,CUST_00504,POS Terminal,Linux,2020-04-19
DEV_004887,CUST_04509,Desktop,iOS,2021-06-25
DEV_004888,CUST_02640,Mobile,iOS,2022-01-20
DEV_004889,CUST_00766,Desktop,iOS,2021-06-29
DEV_004890,CUST_00237,Mobile,MacOS,2020-09-27
DEV_004891,CUST_04492,POS Terminal,N/A,2020-08-03
DEV_004892,CUST_02005,Desktop,Linux,2021-12-10
DEV_004893,CUST_01800,ATM,MacOS,2021-08-24
DEV_004894,CUST_03388,Desktop,N/A,2022-02-02
DEV_004895,CUST_04000,Mobile,Android,2022-09-22
DEV_004896,CUST_01447,Desktop,Linux,2020-04-02
DEV_004897,CUST_00132,Mobile,Linux,2021-10-15
DEV_004898,CUST_03676,POS Terminal,N/A,2022-06-10
DEV_004899,CUST_02035,Desktop,Linux,2022-11-01
DEV_004900,CUST_04214,Mobile,N/A,2020-09-15
DEV_004901,CUST_04734,ATM,Android,2020-01-06
DEV_004902,CUST_02045,POS Terminal,Linux,2020-10-16
DEV_004903,CUST_04435,ATM,N/A,2020-09-15
DEV_004904,CUST_01459,Mobile,N/A,2022-01-21
DEV_004905,CUST_02023,POS Terminal,Android,2022-10-14
DEV_004906,CUST_01949,POS Terminal,iOS,2020-01-01
DEV_004907,CUST_01621,Desktop,N/A,2020-02-06
DEV_004908,CUST_04772,Mobile,N/A,2020-04-11
DEV_004909,CUST_03814,POS Terminal,Linux,2020-05-09
DEV_004910,CUST_02162,POS Terminal,MacOS,2022-03-28
DEV_004911,CUST_04402,POS Terminal,Windows,2021-03-25
DEV_004912,CUST_01758,Mobile,Android,2021-12-01
DEV_004913,CUST_04719,Mobile,iOS,2022-04-19
DEV_004914,CUST_04151,Desktop,iOS,2021-07-17
DEV_004915,CUST_00524,Desktop,Windows,2020-04-18
DEV_004916,CUST_02482,Desktop,Linux,2022-07-29
DEV_004917,CUST_04286,Mobile,MacOS,2020-12-17
DEV_004918,CUST_04485,Mobile,Windows,2021-03-08
DEV_004919,CUST_00346,Mobile,Linux,2020-10-05
DEV_004920,CUST_02313,Mobile,N/A,2021-07-24
DEV_004921,CUST_01699,Desktop,Linux,2022-08-20
DEV_004922,CUST_00141,Mobile,Android,2020-12-29
DEV_004923,CUST_04335,Desktop,MacOS,2022-10-27
DEV_004924,CUST_01122,POS Terminal,MacOS,2020-11-29
DEV_004925,CUST_02884,Mobile,Android,2021-11-02
DEV_004926,CUST_01035,POS Terminal,Linux,2021-07-27
DEV_004927,CUST_04274,POS Terminal,Linux,2020-01-11
DEV_004928,CUST_00983,Desktop,MacOS,2020-04-29
DEV_004929,CUST_02445,POS Terminal,MacOS,2020-07-01
DEV_004930,CUST_03461,Mobile,MacOS,2022-09-21
DEV_004931,CUST_02585,Mobile,MacOS,2022-12-01
DEV_004932,CUST_04734,Mobile,Linux,2022-11-24
DEV_004933,CUST_02314,Desktop,MacOS,2021-01-09
DEV_004934,CUST_01157,Desktop,N/A,2020-11-25
DEV_004935,CUST_01578,Desktop,Linux,2021-06-20
DEV_004936,CUST_03033,Mobile,Android,2022-07-15
DEV_004937,CUST_01308,Mobile,N/A,2021-05-07
DEV_004938,CUST_04235,Mobile,iOS,2020-07-03
DEV_004939,CUST_04165,Mobile,Android,2020-10-06
DEV_004940,CUST_02853,POS Terminal,Android,2022-05-09
DEV_004941,CUST_02225,Desktop,Windows,2020-05-28
DEV_004942,CUST_03445,Mobile,Android,2022-03-08
DEV_004943,CUST_04641,Mobile,Windows,2022-02-03
DEV_004944,CUST_01252,Mobile,Windows,2020-01-13
DEV_004945,CUST_01672,Desktop,Windows,2022-09-13
DEV_004946,CUST_01396,ATM,N/A,2020-05-14
DEV_004947,CUST_01015,Mobile,Android,2020-04-30
DEV_004948,CUST_04742,POS Terminal,iOS,2021-12-20
DEV_004949,CUST_03215,POS Terminal,N/A,2020-04-30
DEV_004950,CUST_00757,Mobile,Windows,2020-07-06
DEV_004951,CUST_02032,POS Terminal,MacOS,2020-08-25
DEV_004952,CUST_02621,Desktop,MacOS,2022-01-31
DEV_004953,CUST_02430,ATM,Linux,2020-01-03
DEV_004954,CUST_04567,Desktop,MacOS,2020-12-30
DEV_004955,CUST_01232,Mobile,MacOS,2022-08-07
DEV_004956,CUST_04025,ATM,Windows,2020-08-11
DEV_004957,CUST_00035,Mobile,N/A,2020-06-25
DEV_004958,CUST_03675,POS Terminal,Android,2021-10-07
DEV_004959,CUST_00021,Mobile,N/A,2021-01-15
DEV_004960,CUST_02313,Desktop,N/A,2022-05-25
DEV_004961,CUST_03472,Mobile,MacOS,2020-06-14
DEV_004962,CUST_00457,ATM,Android,2020-03-30
DEV_004963,CUST_02998,Mobile,iOS,2022-01-12
DEV_004964,CUST_04479,Mobile,N/A,2021-04-10
DEV_004965,CUST_02583,Desktop,N/A,2022-06-21
DEV_004966,CUST_01063,ATM,MacOS,2020-04-19
DEV_004967,CUST_01591,Mobile,iOS,2020-10-05
DEV_004968,CUST_01866,Mobile,iOS,2021-02-12
DEV_004969,CUST_00047,Desktop,Linux,2020-03-30
DEV_004970,CUST_04842,Mobile,Android,2020-03-08
DEV_004971,CUST_04635,POS Terminal,Android,2022-08-04
DEV_004972,CUST_04775,Mobile,Linux,2020-05-25
DEV_004973,CUST_03989,POS Terminal,Windows,2022-05-31
DEV_004974,CUST_01654,Desktop,Linux,2021-10-04
DEV_004975,CUST_00045,Mobile,N/A,2020-01-31
DEV_004976,CUST_04371,Desktop,Linux,2020-01-10
DEV_004977,CUST_03765,POS Terminal,Linux,2022-09-17
DEV_004978,CUST_03033,Mobile,iOS,2021-06-09
DEV_004979,CUST_03383,Mobile,Android,2020-06-26
DEV_004980,CUST_04328,Mobile,Windows,2022-10-29
DEV_004981,CUST_00086,POS Terminal,MacOS,2021-10-01
DEV_004982,CUST_03177,Mobile,MacOS,2021-11-01
